"","ld2","Var1","Var2","Var3"
"194",134.580066931141,0.4,1.6,5.25
"195",138.343253207859,0.5,1.6,5.25
"196",140.909989141546,0.6,1.6,5.25
"197",142.478404459988,0.7,1.6,5.25
"198",143.188622765158,0.8,1.6,5.25
"199",143.144721008373,0.9,1.6,5.25
"200",142.42666617609,1,1.6,5.25
"201",111.806231545629,0.1,1.8,5.25
"202",122.166946118728,0.2,1.8,5.25
"203",129.437256635594,0.3,1.8,5.25
"204",134.697849966797,0.4,1.8,5.25
"205",138.461036243515,0.5,1.8,5.25
"206",141.027772177202,0.6,1.8,5.25
"207",142.596187495644,0.7,1.8,5.25
"208",143.306405800814,0.8,1.8,5.25
"209",143.262504044029,0.9,1.8,5.25
"210",142.544449211747,1,1.8,5.25
"211",111.911592061287,0.1,2,5.25
"212",122.272306634385,0.2,2,5.25
"213",129.542617151252,0.3,2,5.25
"214",134.803210482455,0.4,2,5.25
"215",138.566396759173,0.5,2,5.25
"216",141.13313269286,0.6,2,5.25
"217",142.701548011302,0.7,2,5.25
"218",143.411766316472,0.8,2,5.25
"219",143.367864559687,0.9,2,5.25
"220",142.649809727404,1,2,5.25
"221",111.492936772488,0.1,0,5.5
"222",122.128286693773,0.2,0,5.5
"223",129.673522768336,0.3,0,5.5
"224",135.209485213153,0.4,0,5.5
"225",139.248649741393,0.5,0,5.5
"226",142.092150855453,0.6,0,5.5
"227",143.938317737924,0.7,0,5.5
"228",144.927498332458,0.8,0,5.5
"229",145.164025835643,0.9,0,5.5
"230",144.72819632381,1,0,5.5
"231",109.883498860054,0.1,0.2,5.5
"232",120.518848781339,0.2,0.2,5.5
"233",128.064084855902,0.3,0.2,5.5
"234",133.600047300719,0.4,0.2,5.5
"235",137.639211828959,0.5,0.2,5.5
"236",140.482712943019,0.6,0.2,5.5
"237",142.32887982549,0.7,0.2,5.5
"238",143.318060420024,0.8,0.2,5.5
"239",143.554587923209,0.9,0.2,5.5
"240",143.118758411376,1,0.2,5.5
"241",110.576646040614,0.1,0.4,5.5
"242",121.211995961899,0.2,0.4,5.5
"243",128.757232036462,0.3,0.4,5.5
"244",134.293194481279,0.4,0.4,5.5
"245",138.332359009519,0.5,0.4,5.5
"246",141.175860123579,0.6,0.4,5.5
"247",143.02202700605,0.7,0.4,5.5
"248",144.011207600584,0.8,0.4,5.5
"249",144.247735103769,0.9,0.4,5.5
"250",143.811905591936,1,0.4,5.5
"251",110.982111148722,0.1,0.6,5.5
"252",121.617461070007,0.2,0.6,5.5
"253",129.16269714457,0.3,0.6,5.5
"254",134.698659589387,0.4,0.6,5.5
"255",138.737824117627,0.5,0.6,5.5
"256",141.581325231687,0.6,0.6,5.5
"257",143.427492114158,0.7,0.6,5.5
"258",144.416672708692,0.8,0.6,5.5
"259",144.653200211877,0.9,0.6,5.5
"260",144.217370700044,1,0.6,5.5
"261",111.269793221174,0.1,0.8,5.5
"262",121.905143142459,0.2,0.8,5.5
"263",129.450379217022,0.3,0.8,5.5
"264",134.986341661839,0.4,0.8,5.5
"265",139.025506190079,0.5,0.8,5.5
"266",141.869007304139,0.6,0.8,5.5
"267",143.71517418661,0.7,0.8,5.5
"268",144.704354781144,0.8,0.8,5.5
"269",144.940882284329,0.9,0.8,5.5
"270",144.505052772496,1,0.8,5.5
"271",111.492936772488,0.1,1,5.5
"272",122.128286693773,0.2,1,5.5
"273",129.673522768336,0.3,1,5.5
"274",135.209485213153,0.4,1,5.5
"275",139.248649741393,0.5,1,5.5
"276",142.092150855453,0.6,1,5.5
"277",143.938317737924,0.7,1,5.5
"278",144.927498332458,0.8,1,5.5
"279",145.164025835643,0.9,1,5.5
"280",144.72819632381,1,1,5.5
"281",111.675258329282,0.1,1.2,5.5
"282",122.310608250567,0.2,1.2,5.5
"283",129.85584432513,0.3,1.2,5.5
"284",135.391806769947,0.4,1.2,5.5
"285",139.430971298187,0.5,1.2,5.5
"286",142.274472412247,0.6,1.2,5.5
"287",144.120639294718,0.7,1.2,5.5
"288",145.109819889252,0.8,1.2,5.5
"289",145.346347392437,0.9,1.2,5.5
"290",144.910517880604,1,1.2,5.5
"291",111.829409009109,0.1,1.4,5.5
"292",122.464758930394,0.2,1.4,5.5
"293",130.009995004957,0.3,1.4,5.5
"294",135.545957449774,0.4,1.4,5.5
"295",139.585121978014,0.5,1.4,5.5
"296",142.428623092075,0.6,1.4,5.5
"297",144.274789974545,0.7,1.4,5.5
"298",145.263970569079,0.8,1.4,5.5
"299",145.500498072264,0.9,1.4,5.5
"300",145.064668560431,1,1.4,5.5
"301",111.962940401734,0.1,1.6,5.5
"302",122.598290323019,0.2,1.6,5.5
"303",130.143526397582,0.3,1.6,5.5
"304",135.679488842399,0.4,1.6,5.5
"305",139.718653370639,0.5,1.6,5.5
"306",142.562154484699,0.6,1.6,5.5
"307",144.40832136717,0.7,1.6,5.5
"308",145.397501961704,0.8,1.6,5.5
"309",145.634029464889,0.9,1.6,5.5
"310",145.198199953056,1,1.6,5.5
"311",112.08072343739,0.1,1.8,5.5
"312",122.716073358675,0.2,1.8,5.5
"313",130.261309433238,0.3,1.8,5.5
"314",135.797271878055,0.4,1.8,5.5
"315",139.836436406295,0.5,1.8,5.5
"316",142.679937520355,0.6,1.8,5.5
"317",144.526104402826,0.7,1.8,5.5
"318",145.51528499736,0.8,1.8,5.5
"319",145.751812500545,0.9,1.8,5.5
"320",145.315982988712,1,1.8,5.5
"321",112.186083953048,0.1,2,5.5
"322",122.821433874333,0.2,2,5.5
"323",130.366669948896,0.3,2,5.5
"324",135.902632393713,0.4,2,5.5
"325",139.941796921953,0.5,2,5.5
"326",142.785298036013,0.6,2,5.5
"327",144.631464918484,0.7,2,5.5
"328",145.620645513018,0.8,2,5.5
"329",145.857173016203,0.9,2,5.5
"330",145.42134350437,1,2,5.5
"331",111.755222932808,0.1,0,5.75
"332",122.652984106475,0.2,0,5.75
"333",130.460884243283,0.3,0,5.75
"334",136.259896529494,0.4,0,5.75
"335",140.562644810025,0.5,0,5.75
"336",143.670399192183,0.6,0,5.75
"337",145.781674837384,0.7,0,5.75
"338",147.037002816936,0.8,0,5.75
"339",147.540929833181,0.9,0,5.75
"340",147.374069994071,1,0,5.75
"341",110.145785020374,0.1,0.2,5.75
"342",121.043546194041,0.2,0.2,5.75
"343",128.851446330849,0.3,0.2,5.75
"344",134.65045861706,0.4,0.2,5.75
"345",138.953206897591,0.5,0.2,5.75
"346",142.060961279749,0.6,0.2,5.75
"347",144.17223692495,0.7,0.2,5.75
"348",145.427564904502,0.8,0.2,5.75
"349",145.931491920747,0.9,0.2,5.75
"350",145.764632081637,1,0.2,5.75
"351",110.838932200934,0.1,0.4,5.75
"352",121.7366933746,0.2,0.4,5.75
"353",129.544593511409,0.3,0.4,5.75
"354",135.34360579762,0.4,0.4,5.75
"355",139.646354078151,0.5,0.4,5.75
"356",142.754108460309,0.6,0.4,5.75
"357",144.86538410551,0.7,0.4,5.75
"358",146.120712085061,0.8,0.4,5.75
"359",146.624639101307,0.9,0.4,5.75
"360",146.457779262197,1,0.4,5.75
"361",111.244397309042,0.1,0.6,5.75
"362",122.142158482709,0.2,0.6,5.75
"363",129.950058619517,0.3,0.6,5.75
"364",135.749070905728,0.4,0.6,5.75
"365",140.051819186259,0.5,0.6,5.75
"366",143.159573568417,0.6,0.6,5.75
"367",145.270849213618,0.7,0.6,5.75
"368",146.52617719317,0.8,0.6,5.75
"369",147.030104209415,0.9,0.6,5.75
"370",146.863244370305,1,0.6,5.75
"371",111.532079381494,0.1,0.8,5.75
"372",122.42984055516,0.2,0.8,5.75
"373",130.237740691969,0.3,0.8,5.75
"374",136.03675297818,0.4,0.8,5.75
"375",140.339501258711,0.5,0.8,5.75
"376",143.447255640869,0.6,0.8,5.75
"377",145.55853128607,0.7,0.8,5.75
"378",146.813859265621,0.8,0.8,5.75
"379",147.317786281867,0.9,0.8,5.75
"380",147.150926442757,1,0.8,5.75
"381",111.755222932808,0.1,1,5.75
"382",122.652984106475,0.2,1,5.75
"383",130.460884243283,0.3,1,5.75
"384",136.259896529494,0.4,1,5.75
"385",140.562644810025,0.5,1,5.75
"386",143.670399192183,0.6,1,5.75
"387",145.781674837384,0.7,1,5.75
"388",147.037002816936,0.8,1,5.75
"389",147.540929833181,0.9,1,5.75
"390",147.374069994071,1,1,5.75
"391",111.937544489602,0.1,1.2,5.75
"392",122.835305663269,0.2,1.2,5.75
"393",130.643205800077,0.3,1.2,5.75
"394",136.442218086288,0.4,1.2,5.75
"395",140.744966366819,0.5,1.2,5.75
"396",143.852720748977,0.6,1.2,5.75
"397",145.963996394178,0.7,1.2,5.75
"398",147.21932437373,0.8,1.2,5.75
"399",147.723251389975,0.9,1.2,5.75
"400",147.556391550865,1,1.2,5.75
"401",112.091695169429,0.1,1.4,5.75
"402",122.989456343096,0.2,1.4,5.75
"403",130.797356479904,0.3,1.4,5.75
"404",136.596368766115,0.4,1.4,5.75
"405",140.899117046646,0.5,1.4,5.75
"406",144.006871428804,0.6,1.4,5.75
"407",146.118147074006,0.7,1.4,5.75
"408",147.373475053557,0.8,1.4,5.75
"409",147.877402069803,0.9,1.4,5.75
"410",147.710542230692,1,1.4,5.75
"411",112.225226562054,0.1,1.6,5.75
"412",123.12298773572,0.2,1.6,5.75
"413",130.930887872529,0.3,1.6,5.75
"414",136.72990015874,0.4,1.6,5.75
"415",141.032648439271,0.5,1.6,5.75
"416",144.140402821428,0.6,1.6,5.75
"417",146.25167846663,0.7,1.6,5.75
"418",147.507006446181,0.8,1.6,5.75
"419",148.010933462427,0.9,1.6,5.75
"420",147.844073623316,1,1.6,5.75
"421",112.34300959771,0.1,1.8,5.75
"422",123.240770771377,0.2,1.8,5.75
"423",131.048670908185,0.3,1.8,5.75
"424",136.847683194396,0.4,1.8,5.75
"425",141.150431474927,0.5,1.8,5.75
"426",144.258185857085,0.6,1.8,5.75
"427",146.369461502286,0.7,1.8,5.75
"428",147.624789481838,0.8,1.8,5.75
"429",148.128716498084,0.9,1.8,5.75
"430",147.961856658973,1,1.8,5.75
"431",112.448370113368,0.1,2,5.75
"432",123.346131287035,0.2,2,5.75
"433",131.154031423843,0.3,2,5.75
"434",136.953043710054,0.4,2,5.75
"435",141.255791990585,0.5,2,5.75
"436",144.363546372743,0.6,2,5.75
"437",146.474822017944,0.7,2,5.75
"438",147.730149997496,0.8,2,5.75
"439",148.234077013741,0.9,2,5.75
"440",148.067217174631,1,2,5.75
"441",112.006342876751,0.1,0,6
"442",123.155333730037,0.2,0,6
"443",131.214685130018,0.3,0,6
"444",137.265486335244,0.4,0,6
"445",141.820483599528,0.5,0,6
"446",145.181082393566,0.6,0,6
"447",147.545939035715,0.7,0,6
"448",149.055746195005,0.8,0,6
"449",149.815230431524,0.9,0,6
"450",149.905209639049,1,0,6
"451",110.396904964317,0.1,0.2,6
"452",121.545895817603,0.2,0.2,6
"453",129.605247217584,0.3,0.2,6
"454",135.65604842281,0.4,0.2,6
"455",140.211045687094,0.5,0.2,6
"456",143.571644481132,0.6,0.2,6
"457",145.93650112328,0.7,0.2,6
"458",147.446308282571,0.8,0.2,6
"459",148.20579251909,0.9,0.2,6
"460",148.295771726615,1,0.2,6
"461",111.090052144877,0.1,0.4,6
"462",122.239042998163,0.2,0.4,6
"463",130.298394398144,0.3,0.4,6
"464",136.34919560337,0.4,0.4,6
"465",140.904192867654,0.5,0.4,6
"466",144.264791661692,0.6,0.4,6
"467",146.62964830384,0.7,0.4,6
"468",148.139455463131,0.8,0.4,6
"469",148.89893969965,0.9,0.4,6
"470",148.988918907175,1,0.4,6
"471",111.495517252985,0.1,0.6,6
"472",122.644508106271,0.2,0.6,6
"473",130.703859506253,0.3,0.6,6
"474",136.754660711478,0.4,0.6,6
"475",141.309657975762,0.5,0.6,6
"476",144.6702567698,0.6,0.6,6
"477",147.035113411949,0.7,0.6,6
"478",148.544920571239,0.8,0.6,6
"479",149.304404807758,0.9,0.6,6
"480",149.394384015283,1,0.6,6
"481",111.783199325437,0.1,0.8,6
"482",122.932190178722,0.2,0.8,6
"483",130.991541578704,0.3,0.8,6
"484",137.042342783929,0.4,0.8,6
"485",141.597340048214,0.5,0.8,6
"486",144.957938842252,0.6,0.8,6
"487",147.3227954844,0.7,0.8,6
"488",148.832602643691,0.8,0.8,6
"489",149.59208688021,0.9,0.8,6
"490",149.682066087735,1,0.8,6
"491",112.006342876751,0.1,1,6
"492",123.155333730037,0.2,1,6
"493",131.214685130018,0.3,1,6
"494",137.265486335244,0.4,1,6
"495",141.820483599528,0.5,1,6
"496",145.181082393566,0.6,1,6
"497",147.545939035715,0.7,1,6
"498",149.055746195005,0.8,1,6
"499",149.815230431524,0.9,1,6
"500",149.905209639049,1,1,6
"501",112.188664433545,0.1,1.2,6
"502",123.337655286831,0.2,1.2,6
"503",131.397006686812,0.3,1.2,6
"504",137.447807892038,0.4,1.2,6
"505",142.002805156322,0.5,1.2,6
"506",145.36340395036,0.6,1.2,6
"507",147.728260592509,0.7,1.2,6
"508",149.238067751799,0.8,1.2,6
"509",149.997551988318,0.9,1.2,6
"510",150.087531195843,1,1.2,6
"511",112.342815113373,0.1,1.4,6
"512",123.491805966658,0.2,1.4,6
"513",131.55115736664,0.3,1.4,6
"514",137.601958571865,0.4,1.4,6
"515",142.156955836149,0.5,1.4,6
"516",145.517554630187,0.6,1.4,6
"517",147.882411272336,0.7,1.4,6
"518",149.392218431627,0.8,1.4,6
"519",150.151702668145,0.9,1.4,6
"520",150.24168187567,1,1.4,6
"521",112.476346505997,0.1,1.6,6
"522",123.625337359282,0.2,1.6,6
"523",131.684688759264,0.3,1.6,6
"524",137.735489964489,0.4,1.6,6
"525",142.290487228774,0.5,1.6,6
"526",145.651086022812,0.6,1.6,6
"527",148.01594266496,0.7,1.6,6
"528",149.525749824251,0.8,1.6,6
"529",150.28523406077,0.9,1.6,6
"530",150.375213268295,1,1.6,6
"531",112.594129541654,0.1,1.8,6
"532",123.743120394939,0.2,1.8,6
"533",131.802471794921,0.3,1.8,6
"534",137.853273000146,0.4,1.8,6
"535",142.40827026443,0.5,1.8,6
"536",145.768869058468,0.6,1.8,6
"537",148.133725700617,0.7,1.8,6
"538",149.643532859908,0.8,1.8,6
"539",150.403017096426,0.9,1.8,6
"540",150.492996303951,1,1.8,6
"541",112.699490057311,0.1,2,6
"542",123.848480910597,0.2,2,6
"543",131.907832310578,0.3,2,6
"544",137.958633515804,0.4,2,6
"545",142.513630780088,0.5,2,6
"546",145.874229574126,0.6,2,6
"547",148.239086216275,0.7,2,6
"548",149.748893375565,0.8,2,6
"549",150.508377612084,0.9,2,6
"550",150.598356819609,1,2,6
"551",112.24720871982,0.1,0,6.25
"552",123.637162211495,0.2,0,6.25
"553",131.937671555118,0.3,0,6.25
"554",138.229927948396,0.4,0,6.25
"555",143.026784728141,0.5,0,6.25
"556",146.629764671034,0.6,0,6.25
"557",149.237646414457,0.7,0,6.25
"558",150.991261034443,0.8,0,6.25
"559",151.995488094961,0.9,0,6.25
"560",152.331317460458,1,0,6.25
"561",110.637770807386,0.1,0.2,6.25
"562",122.027724299061,0.2,0.2,6.25
"563",130.328233642684,0.3,0.2,6.25
"564",136.620490035962,0.4,0.2,6.25
"565",141.417346815707,0.5,0.2,6.25
"566",145.0203267586,0.6,0.2,6.25
"567",147.628208502023,0.7,0.2,6.25
"568",149.381823122009,0.8,0.2,6.25
"569",150.386050182527,0.9,0.2,6.25
"570",150.721879548024,1,0.2,6.25
"571",111.330917987946,0.1,0.4,6.25
"572",122.720871479621,0.2,0.4,6.25
"573",131.021380823244,0.3,0.4,6.25
"574",137.313637216522,0.4,0.4,6.25
"575",142.110493996267,0.5,0.4,6.25
"576",145.71347393916,0.6,0.4,6.25
"577",148.321355682583,0.7,0.4,6.25
"578",150.074970302568,0.8,0.4,6.25
"579",151.079197363087,0.9,0.4,6.25
"580",151.415026728584,1,0.4,6.25
"581",111.736383096054,0.1,0.6,6.25
"582",123.126336587729,0.2,0.6,6.25
"583",131.426845931352,0.3,0.6,6.25
"584",137.71910232463,0.4,0.6,6.25
"585",142.515959104375,0.5,0.6,6.25
"586",146.118939047268,0.6,0.6,6.25
"587",148.726820790691,0.7,0.6,6.25
"588",150.480435410677,0.8,0.6,6.25
"589",151.484662471195,0.9,0.6,6.25
"590",151.820491836692,1,0.6,6.25
"591",112.024065168506,0.1,0.8,6.25
"592",123.41401866018,0.2,0.8,6.25
"593",131.714528003804,0.3,0.8,6.25
"594",138.006784397082,0.4,0.8,6.25
"595",142.803641176826,0.5,0.8,6.25
"596",146.40662111972,0.6,0.8,6.25
"597",149.014502863142,0.7,0.8,6.25
"598",150.768117483128,0.8,0.8,6.25
"599",151.772344543647,0.9,0.8,6.25
"600",152.108173909144,1,0.8,6.25
"601",112.24720871982,0.1,1,6.25
"602",123.637162211495,0.2,1,6.25
"603",131.937671555118,0.3,1,6.25
"604",138.229927948396,0.4,1,6.25
"605",143.026784728141,0.5,1,6.25
"606",146.629764671034,0.6,1,6.25
"607",149.237646414457,0.7,1,6.25
"608",150.991261034443,0.8,1,6.25
"609",151.995488094961,0.9,1,6.25
"610",152.331317460458,1,1,6.25
"611",112.429530276614,0.1,1.2,6.25
"612",123.819483768289,0.2,1.2,6.25
"613",132.119993111912,0.3,1.2,6.25
"614",138.41224950519,0.4,1.2,6.25
"615",143.209106284935,0.5,1.2,6.25
"616",146.812086227828,0.6,1.2,6.25
"617",149.419967971251,0.7,1.2,6.25
"618",151.173582591237,0.8,1.2,6.25
"619",152.177809651755,0.9,1.2,6.25
"620",152.513639017252,1,1.2,6.25
"621",112.583680956442,0.1,1.4,6.25
"622",123.973634448116,0.2,1.4,6.25
"623",132.274143791739,0.3,1.4,6.25
"624",138.566400185017,0.4,1.4,6.25
"625",143.363256964762,0.5,1.4,6.25
"626",146.966236907655,0.6,1.4,6.25
"627",149.574118651078,0.7,1.4,6.25
"628",151.327733271064,0.8,1.4,6.25
"629",152.331960331582,0.9,1.4,6.25
"630",152.667789697079,1,1.4,6.25
"631",112.717212349066,0.1,1.6,6.25
"632",124.10716584074,0.2,1.6,6.25
"633",132.407675184364,0.3,1.6,6.25
"634",138.699931577641,0.4,1.6,6.25
"635",143.496788357386,0.5,1.6,6.25
"636",147.09976830028,0.6,1.6,6.25
"637",149.707650043702,0.7,1.6,6.25
"638",151.461264663688,0.8,1.6,6.25
"639",152.465491724207,0.9,1.6,6.25
"640",152.801321089703,1,1.6,6.25
"641",112.834995384723,0.1,1.8,6.25
"642",124.224948876397,0.2,1.8,6.25
"643",132.52545822002,0.3,1.8,6.25
"644",138.817714613298,0.4,1.8,6.25
"645",143.614571393043,0.5,1.8,6.25
"646",147.217551335936,0.6,1.8,6.25
"647",149.825433079359,0.7,1.8,6.25
"648",151.579047699345,0.8,1.8,6.25
"649",152.583274759863,0.9,1.8,6.25
"650",152.91910412536,1,1.8,6.25
"651",112.94035590038,0.1,2,6.25
"652",124.330309392055,0.2,2,6.25
"653",132.630818735678,0.3,2,6.25
"654",138.923075128956,0.4,2,6.25
"655",143.719931908701,0.5,2,6.25
"656",147.322911851594,0.6,2,6.25
"657",149.930793595017,0.7,2,6.25
"658",151.684408215003,0.8,2,6.25
"659",152.688635275521,0.9,2,6.25
"660",153.024464641018,1,2,6.25
"661",112.478625182908,0.1,0,6.5
"662",124.100080951278,0.2,0,6.5
"663",132.632265602356,0.3,0,6.5
"664",139.156460358089,0.4,0,6.5
"665",144.18561279016,0.5,0,6.5
"666",148.021348066308,0.6,0,6.5
"667",150.862551542985,0.7,0,6.5
"668",152.850173818857,0.8,0,6.5
"669",154.089225765629,0.9,0,6.5
"670",154.66084375027,1,0,6.5
"671",110.869187270474,0.1,0.2,6.5
"672",122.490643038844,0.2,0.2,6.5
"673",131.022827689922,0.3,0.2,6.5
"674",137.547022445655,0.4,0.2,6.5
"675",142.576174877726,0.5,0.2,6.5
"676",146.411910153874,0.6,0.2,6.5
"677",149.253113630551,0.7,0.2,6.5
