"","ld","Var1","Var2","Var3"
"213",-27.5736145398444,-1.6,1,5
"214",-27.5576005409914,-1.4,1,5
"215",-27.4498788046816,-1.2,1,5
"216",-27.5763688831421,-1,1,5
"217",-27.4990357201648,-0.8,1,5
"218",-27.6025784470037,-0.6,1,5
"219",-27.5748519943718,-0.4,1,5
"220",-27.5522107061043,-0.2,1,5
"221",-27.5364570876222,0,1,5
"222",-27.4650818979679,0.2,1,5
"223",-27.4687111657431,0.4,1,5
"224",-27.5023355681358,0.6,1,5
"225",-27.517798359819,0.8,1,5
"226",-27.4875831267483,1,1,5
"227",-27.475808202014,1.2,1,5
"228",-27.4932621832032,1.4,1,5
"229",-27.49733615813,1.6,1,5
"230",-27.5308796743499,1.8,1,5
"231",-27.521976172731,2,1,5
"232",-23.4326022124915,-2,0,5.25
"233",-23.4116648075046,-1.8,0,5.25
"234",-23.3939497938019,-1.6,0,5.25
"235",-23.3791236572949,-1.4,0,5.25
"236",-23.3669024765655,-1.2,0,5.25
"237",-23.3570425538817,-1,0,5.25
"238",-23.349333159261,-0.8,0,5.25
"239",-23.343590840298,-0.6,0,5.25
"240",-23.3396549090206,-0.4,0,5.25
"241",-23.3373838251811,-0.2,0,5.25
"242",-23.336652270451,0,0,5.25
"243",-23.3373487609516,0.2,0,5.25
"244",-23.3393736834635,0.4,0,5.25
"245",-23.3426376681788,0.6,0,5.25
"246",-23.34706023107,0.8,0,5.25
"247",-23.3525686339876,1,0,5.25
"248",-23.3590969218804,1.2,0,5.25
"249",-23.3665851051077,1.4,0,5.25
"250",-23.3749784613686,1.6,0,5.25
"251",-23.384226936847,1.8,0,5.25
"252",-23.3942846301175,2,0,5.25
"253",-23.4442579019809,-2,0.1,5.25
"254",-23.4221301163557,-1.8,0.1,5.25
"255",-23.4041636001735,-1.6,0.1,5.25
"256",-23.3890494715863,-1.4,0.1,5.25
"257",-23.3776837807241,-1.2,0.1,5.25
"258",-23.3673025386239,-1,0.1,5.25
"259",-23.3591253627352,-0.8,0.1,5.25
"260",-23.3543055074091,-0.6,0.1,5.25
"261",-23.3501196998358,-0.4,0.1,5.25
"262",-23.3479547415067,-0.2,0.1,5.25
"263",-23.3474134767126,0,0.1,5.25
"264",-23.347978150597,0.2,0.1,5.25
"265",-23.3502611657368,0.4,0.1,5.25
"266",-23.353782550921,0.6,0.1,5.25
"267",-23.3571832234588,0.8,0.1,5.25
"268",-23.363311206665,1,0.1,5.25
"269",-23.3685219677189,1.2,0.1,5.25
"270",-23.3784237366166,1.4,0.1,5.25
"271",-23.3851749658012,1.6,0.1,5.25
"272",-23.396136065426,1.8,0.1,5.25
"273",-23.4047247163193,2,0.1,5.25
"274",-23.4725120753129,-2,0.2,5.25
"275",-23.4492889091413,-1.8,0.2,5.25
"276",-23.4421320564223,-1.6,0.2,5.25
"277",-23.424888631621,-1.4,0.2,5.25
"278",-23.4118568017833,-1.2,0.2,5.25
"279",-23.3994423807671,-1,0.2,5.25
"280",-23.3923266448746,-0.8,0.2,5.25
"281",-23.3880292607406,-0.6,0.2,5.25
"282",-23.3822500114097,-0.4,0.2,5.25
"283",-23.379930156129,-0.2,0.2,5.25
"284",-23.3798259905812,0,0.2,5.25
"285",-23.381530641319,0.2,0.2,5.25
"286",-23.3837455125699,0.4,0.2,5.25
"287",-23.3840657288998,0.6,0.2,5.25
"288",-23.3920890101006,0.8,0.2,5.25
"289",-23.3967905086496,1,0.2,5.25
"290",-23.4029906544606,1.2,0.2,5.25
"291",-23.4112731596822,1.4,0.2,5.25
"292",-23.4167123718019,1.6,0.2,5.25
"293",-23.4265308959007,1.8,0.2,5.25
"294",-23.4361329166912,2,0.2,5.25
"295",-23.5224372329651,-2,0.3,5.25
"296",-23.5106264769768,-1.8,0.3,5.25
"297",-23.4926397179385,-1.6,0.3,5.25
"298",-23.4798427962351,-1.4,0.3,5.25
"299",-23.4614452720313,-1.2,0.3,5.25
"300",-23.4544293457411,-1,0.3,5.25
"301",-23.4431594645986,-0.8,0.3,5.25
"302",-23.4406922655321,-0.6,0.3,5.25
"303",-23.437423998835,-0.4,0.3,5.25
"304",-23.4367317630672,-0.2,0.3,5.25
"305",-23.4351368496956,0,0.3,5.25
"306",-23.428973529972,0.2,0.3,5.25
"307",-23.4347927382493,0.4,0.3,5.25
"308",-23.4362759602315,0.6,0.3,5.25
"309",-23.4462415227183,0.8,0.3,5.25
"310",-23.4509016636531,1,0.3,5.25
"311",-23.4554528839333,1.2,0.3,5.25
"312",-23.4616964826749,1.4,0.3,5.25
"313",-23.4687169341431,1.6,0.3,5.25
"314",-23.4881671533154,1.8,0.3,5.25
"315",-23.4859379893986,2,0.3,5.25
"316",-23.6032986128193,-2,0.4,5.25
"317",-23.5944168396571,-1.8,0.4,5.25
"318",-23.5737661547119,-1.6,0.4,5.25
"319",-23.5509154651716,-1.4,0.4,5.25
"320",-23.5299719309344,-1.2,0.4,5.25
"321",-23.5442128723556,-1,0.4,5.25
"322",-23.5134909686803,-0.8,0.4,5.25
"323",-23.5197507169846,-0.6,0.4,5.25
"324",-23.5106180155505,-0.4,0.4,5.25
"325",-23.5063484462508,-0.2,0.4,5.25
"326",-23.5144575128005,0,0.4,5.25
"327",-23.4995421847652,0.2,0.4,5.25
"328",-23.5039801206708,0.4,0.4,5.25
"329",-23.5234855006605,0.6,0.4,5.25
"330",-23.5338110489012,0.8,0.4,5.25
"331",-23.5322332322978,1,0.4,5.25
"332",-23.5271586675127,1.2,0.4,5.25
"333",-23.5274741909143,1.4,0.4,5.25
"334",-23.5431622444704,1.6,0.4,5.25
"335",-23.5469558747501,1.8,0.4,5.25
"336",-23.5679456671752,2,0.4,5.25
"337",-23.7084241119821,-2,0.5,5.25
"338",-23.6846998139317,-1.8,0.5,5.25
"339",-23.6738647003095,-1.6,0.5,5.25
"340",-23.6661430070389,-1.4,0.5,5.25
"341",-23.6164217387948,-1.2,0.5,5.25
"342",-23.6291602300922,-1,0.5,5.25
"343",-23.6056886402952,-0.8,0.5,5.25
"344",-23.6154756820134,-0.6,0.5,5.25
"345",-23.6001872019963,-0.4,0.5,5.25
"346",-23.5996513046498,-0.2,0.5,5.25
"347",-23.6028478662009,0,0.5,5.25
"348",-23.6076965074623,0.2,0.5,5.25
"349",-23.5935795807233,0.4,0.5,5.25
"350",-23.6069187622771,0.6,0.5,5.25
"351",-23.6259645186342,0.8,0.5,5.25
"352",-23.6362066548113,1,0.5,5.25
"353",-23.6365341304157,1.2,0.5,5.25
"354",-23.6240855378045,1.4,0.5,5.25
"355",-23.6519059578597,1.6,0.5,5.25
"356",-23.6561713165143,1.8,0.5,5.25
"357",-23.6839662446966,2,0.5,5.25
"358",-23.8177892190407,-2,0.6,5.25
"359",-23.8103176444449,-1.8,0.6,5.25
"360",-23.7949624971483,-1.6,0.6,5.25
"361",-23.7620682449288,-1.4,0.6,5.25
"362",-23.7495057978802,-1.2,0.6,5.25
"363",-23.735003014242,-1,0.6,5.25
"364",-23.7220855977765,-0.8,0.6,5.25
"365",-23.7312813499883,-0.6,0.6,5.25
"366",-23.7349936564823,-0.4,0.6,5.25
"367",-23.7254100915102,-0.2,0.6,5.25
"368",-23.7330564476533,0,0.6,5.25
"369",-23.7351369713124,0.2,0.6,5.25
"370",-23.7230156698474,0.4,0.6,5.25
"371",-23.7386558085524,0.6,0.6,5.25
"372",-23.7211692109123,0.8,0.6,5.25
"373",-23.7640968711558,1,0.6,5.25
"374",-23.7432656084761,1.2,0.6,5.25
"375",-23.7271521058723,1.4,0.6,5.25
"376",-23.7927256681062,1.6,0.6,5.25
"377",-23.7726683659492,1.8,0.6,5.25
"378",-23.8122351286543,2,0.6,5.25
"379",-23.993998973241,-2,0.7,5.25
"380",-23.9127957235236,-1.8,0.7,5.25
"381",-23.9048880899661,-1.6,0.7,5.25
"382",-23.9390934433809,-1.4,0.7,5.25
"383",-23.9116829741644,-1.2,0.7,5.25
"384",-23.8954362037558,-1,0.7,5.25
"385",-23.8778970514775,-0.8,0.7,5.25
"386",-23.8801053253728,-0.6,0.7,5.25
"387",-23.8911014908971,-0.4,0.7,5.25
"388",-23.8761776462415,-0.2,0.7,5.25
"389",-23.8566880911904,0,0.7,5.25
"390",-23.8944114590196,0.2,0.7,5.25
"391",-23.8732852715664,0.4,0.7,5.25
"392",-23.8898221463398,0.6,0.7,5.25
"393",-23.8613102357154,0.8,0.7,5.25
"394",-23.924385546324,1,0.7,5.25
"395",-23.9176742207941,1.2,0.7,5.25
"396",-23.9204651958386,1.4,0.7,5.25
"397",-23.9109452261402,1.6,0.7,5.25
"398",-23.9414668363581,1.8,0.7,5.25
"399",-23.922308185131,2,0.7,5.25
"400",-24.1169590814431,-2,0.8,5.25
"401",-24.1095130604065,-1.8,0.8,5.25
"402",-24.1137065170374,-1.6,0.8,5.25
"403",-24.0848076536139,-1.4,0.8,5.25
"404",-24.1165784401979,-1.2,0.8,5.25
"405",-24.0971437408171,-1,0.8,5.25
"406",-24.090852811633,-0.8,0.8,5.25
"407",-24.0351621605796,-0.6,0.8,5.25
"408",-23.9965307400973,-0.4,0.8,5.25
"409",-24.0401203002162,-0.2,0.8,5.25
"410",-24.0084536230884,0,0.8,5.25
"411",-24.0032120886848,0.2,0.8,5.25
"412",-24.0177755475928,0.4,0.8,5.25
"413",-24.0441568033713,0.6,0.8,5.25
"414",-24.0718472079622,0.8,0.8,5.25
"415",-24.0513483830196,1,0.8,5.25
"416",-24.027151846433,1.2,0.8,5.25
"417",-24.0788241597642,1.4,0.8,5.25
"418",-24.1015982037786,1.6,0.8,5.25
"419",-24.0585216172916,1.8,0.8,5.25
"420",-24.1277994562307,2,0.8,5.25
"421",-24.2938868087296,-2,0.9,5.25
"422",-24.2902316196767,-1.8,0.9,5.25
"423",-24.3761509617906,-1.6,0.9,5.25
"424",-24.3098448569222,-1.4,0.9,5.25
"425",-24.2053091001975,-1.2,0.9,5.25
"426",-24.2507526904199,-1,0.9,5.25
"427",-24.2841910797452,-0.8,0.9,5.25
"428",-24.3123436961653,-0.6,0.9,5.25
"429",-24.2317138430526,-0.4,0.9,5.25
"430",-24.2149783646923,-0.2,0.9,5.25
"431",-24.1873975490296,0,0.9,5.25
"432",-24.2240973508163,0.2,0.9,5.25
"433",-24.2791464407575,0.4,0.9,5.25
"434",-24.1880142588568,0.6,0.9,5.25
"435",-24.238308644959,0.8,0.9,5.25
"436",-24.2701653038823,1,0.9,5.25
"437",-24.2598572837493,1.2,0.9,5.25
"438",-24.2333987555776,1.4,0.9,5.25
"439",-24.2565014184949,1.6,0.9,5.25
"440",-24.2711839289593,1.8,0.9,5.25
"441",-24.2603509632822,2,0.9,5.25
"442",-24.4870839168696,-2,1,5.25
"443",-24.588097639445,-1.8,1,5.25
"444",-24.4604815648023,-1.6,1,5.25
"445",-24.5230645761519,-1.4,1,5.25
"446",-24.5297862622637,-1.2,1,5.25
"447",-24.4629518657973,-1,1,5.25
"448",-24.4815094555158,-0.8,1,5.25
"449",-24.4401248309882,-0.6,1,5.25
"450",-24.4585590887654,-0.4,1,5.25
"451",-24.4155338348076,-0.2,1,5.25
"452",-24.4790696575804,0,1,5.25
"453",-24.3641875886089,0.2,1,5.25
"454",-24.4652537132115,0.4,1,5.25
"455",-24.4309973704162,0.6,1,5.25
"456",-24.4400702627436,0.8,1,5.25
"457",-24.4516520638501,1,1,5.25
"458",-24.4895917522848,1.2,1,5.25
"459",-24.4043583437326,1.4,1,5.25
"460",-24.4147673695416,1.6,1,5.25
"461",-24.5473857269947,1.8,1,5.25
"462",-24.4814715253965,2,1,5.25
"463",-20.6314611592442,-2,0,5.5
"464",-20.6128475164869,-1.8,0,5.5
"465",-20.5970391758044,-1.6,0,5.5
"466",-20.5837639454754,-1.4,0,5.5
"467",-20.5727877073558,-1.2,0,5.5
"468",-20.5639076318626,-1,0,5.5
"469",-20.556946840144,-0.8,0,5.5
"470",-20.551750158132,-0.6,0,5.5
"471",-20.5481807049601,-0.4,0,5.5
"472",-20.5461171264097,-0.2,0,5.5
"473",-20.5454513323575,0,0,5.5
"474",-20.5460866319032,0.2,0,5.5
"475",-20.5479361851419,0.4,0,5.5
"476",-20.5509217091763,0.6,0,5.5
"477",-20.5549723898578,0.8,0,5.5
"478",-20.5600239612137,1,0,5.5
"479",-20.566017922479,1.2,0,5.5
"480",-20.572900868765,1.4,0,5.5
"481",-20.5806239161311,1.6,0,5.5
"482",-20.5891422055181,1.8,0,5.5
"483",-20.5984144729096,2,0,5.5
"484",-20.6433856112287,-2,0.1,5.5
"485",-20.6210081823453,-1.8,0.1,5.5
"486",-20.6048639624702,-1.6,0.1,5.5
"487",-20.5946139837469,-1.4,0.1,5.5
"488",-20.5814075819364,-1.2,0.1,5.5
"489",-20.5730641129674,-1,0.1,5.5
"490",-20.5670144642159,-0.8,0.1,5.5
"491",-20.5616899093429,-0.6,0.1,5.5
"492",-20.5576940103672,-0.4,0.1,5.5
"493",-20.55617753408,-0.2,0.1,5.5
"494",-20.55455964487,0,0.1,5.5
"495",-20.5553704548496,0.2,0.1,5.5
"496",-20.5573880840479,0.4,0.1,5.5
"497",-20.5602940925192,0.6,0.1,5.5
"498",-20.5640119133553,0.8,0.1,5.5
"499",-20.5690587492421,1,0.1,5.5
"500",-20.5757112185434,1.2,0.1,5.5
"501",-20.5824208324083,1.4,0.1,5.5
"502",-20.5903077817067,1.6,0.1,5.5
"503",-20.6006803349793,1.8,0.1,5.5
"504",-20.6074725993044,2,0.1,5.5
"505",-20.6628802645989,-2,0.2,5.5
"506",-20.6520284972613,-1.8,0.2,5.5
"507",-20.6327471320607,-1.6,0.2,5.5
"508",-20.6259402190622,-1.4,0.2,5.5
"509",-20.6109549551987,-1.2,0.2,5.5
"510",-20.6026209222531,-1,0.2,5.5
"511",-20.5960587609772,-0.8,0.2,5.5
"512",-20.5904083540932,-0.6,0.2,5.5
"513",-20.5848516840998,-0.4,0.2,5.5
"514",-20.5853770574859,-0.2,0.2,5.5
"515",-20.5842060085029,0,0.2,5.5
"516",-20.5826311905296,0.2,0.2,5.5
"517",-20.5866427608022,0.4,0.2,5.5
"518",-20.5907095456911,0.6,0.2,5.5
"519",-20.5910004917526,0.8,0.2,5.5
"520",-20.5974416153756,1,0.2,5.5
"521",-20.6088250216485,1.2,0.2,5.5
"522",-20.6121306038681,1.4,0.2,5.5
"523",-20.621475563792,1.6,0.2,5.5
"524",-20.6261296691117,1.8,0.2,5.5
"525",-20.6365665214839,2,0.2,5.5
"526",-20.7323093039749,-2,0.3,5.5
"527",-20.7023938313412,-1.8,0.3,5.5
"528",-20.6955081338267,-1.6,0.3,5.5
"529",-20.6776908559174,-1.4,0.3,5.5
"530",-20.659538745252,-1.2,0.3,5.5
"531",-20.6562699125319,-1,0.3,5.5
"532",-20.6445036262912,-0.8,0.3,5.5
"533",-20.640912825007,-0.6,0.3,5.5
"534",-20.6343786800387,-0.4,0.3,5.5
"535",-20.6361891944641,-0.2,0.3,5.5
"536",-20.6337736169462,0,0.3,5.5
"537",-20.6353550060085,0.2,0.3,5.5
"538",-20.6322494380154,0.4,0.3,5.5
"539",-20.637217234911,0.6,0.3,5.5
"540",-20.6465984479787,0.8,0.3,5.5
"541",-20.6536923303522,1,0.3,5.5
"542",-20.6586560661057,1.2,0.3,5.5
"543",-20.6607424690607,1.4,0.3,5.5
"544",-20.6667820095806,1.6,0.3,5.5
"545",-20.6743394174742,1.8,0.3,5.5
"546",-20.6878021813332,2,0.3,5.5
"547",-20.7916710062825,-2,0.4,5.5
"548",-20.7724143694351,-1.8,0.4,5.5
"549",-20.7593911025349,-1.6,0.4,5.5
"550",-20.7432727393005,-1.4,0.4,5.5
"551",-20.7334242057576,-1.2,0.4,5.5
"552",-20.7189582025206,-1,0.4,5.5
"553",-20.7075760727644,-0.8,0.4,5.5
"554",-20.699108014828,-0.6,0.4,5.5
"555",-20.6936982829422,-0.4,0.4,5.5
"556",-20.7160266170726,-0.2,0.4,5.5
"557",-20.7072353756384,0,0.4,5.5
"558",-20.6945925504297,0.2,0.4,5.5
"559",-20.7022856192793,0.4,0.4,5.5
"560",-20.7164977792845,0.6,0.4,5.5
"561",-20.7109907110792,0.8,0.4,5.5
"562",-20.7143706814941,1,0.4,5.5
"563",-20.718145537989,1.2,0.4,5.5
"564",-20.7283208287499,1.4,0.4,5.5
"565",-20.7357952611503,1.6,0.4,5.5
"566",-20.7438203952015,1.8,0.4,5.5
"567",-20.741335670974,2,0.4,5.5
"568",-20.8795172447788,-2,0.5,5.5
"569",-20.8485018899891,-1.8,0.5,5.5
"570",-20.8534954074045,-1.6,0.5,5.5
"571",-20.8243205188013,-1.4,0.5,5.5
"572",-20.815431635332,-1.2,0.5,5.5
"573",-20.8177445316737,-1,0.5,5.5
"574",-20.7930864678004,-0.8,0.5,5.5
"575",-20.7950519794161,-0.6,0.5,5.5
"576",-20.7854781017896,-0.4,0.5,5.5
"577",-20.7868055219684,-0.2,0.5,5.5
"578",-20.7999240473365,0,0.5,5.5
"579",-20.797527015713,0.2,0.5,5.5
"580",-20.7943826686569,0.4,0.5,5.5
"581",-20.7822678779958,0.6,0.5,5.5
"582",-20.7955022354468,0.8,0.5,5.5
"583",-20.8064493089688,1,0.5,5.5
"584",-20.8010787482587,1.2,0.5,5.5
"585",-20.8012871357411,1.4,0.5,5.5
"586",-20.8220787356439,1.6,0.5,5.5
"587",-20.8392109115531,1.8,0.5,5.5
"588",-20.8385029188448,2,0.5,5.5
"589",-20.9752094341731,-2,0.6,5.5
"590",-20.9702420150069,-1.8,0.6,5.5
"591",-20.9300232908198,-1.6,0.6,5.5
"592",-20.9230545309253,-1.4,0.6,5.5
"593",-20.9339806842346,-1.2,0.6,5.5
"594",-20.8994272167372,-1,0.6,5.5
"595",-20.9031443253499,-0.8,0.6,5.5
"596",-20.9011481073356,-0.6,0.6,5.5
"597",-20.9052824364619,-0.4,0.6,5.5
"598",-20.9016250114642,-0.2,0.6,5.5
"599",-20.8824689399411,0,0.6,5.5
"600",-20.8895964787655,0.2,0.6,5.5
"601",-20.8987314989942,0.4,0.6,5.5
"602",-20.8956576207536,0.6,0.6,5.5
"603",-20.9156600150615,0.8,0.6,5.5
"604",-20.9273349356107,1,0.6,5.5
"605",-20.9075726118095,1.2,0.6,5.5
"606",-20.9425615622767,1.4,0.6,5.5
"607",-20.9082624378566,1.6,0.6,5.5
"608",-20.9392001324317,1.8,0.6,5.5
"609",-20.9616190931586,2,0.6,5.5
"610",-21.131922846968,-2,0.7,5.5
"611",-21.1234121086402,-1.8,0.7,5.5
