"","ld","Var1","Var2","Var3"
"686",126.608086165127,8.25,0.2,0.1
"687",128.399705925892,8.5,0.2,0.1
"688",130.139093320108,8.75,0.2,0.1
"689",131.829583192634,9,0.2,0.1
"690",133.473806175119,9.25,0.2,0.1
"691",135.07388385753,9.5,0.2,0.1
"692",136.632771621441,9.75,0.2,0.1
"693",138.15178702505,10,0.2,0.1
"694",96.5511348528755,5,0.4,0.1
"695",99.4803252317927,5.25,0.4,0.1
"696",102.272095029133,5.5,0.4,0.1
"697",104.941315273866,5.75,0.4,0.1
"698",107.496140335121,6,0.4,0.1
"699",109.945363199958,6.25,0.4,0.1
"700",112.299523949744,6.5,0.4,0.1
"701",114.564588801869,6.75,0.4,0.1
"702",116.7470678496,7,0.4,0.1
"703",118.853123287016,7.25,0.4,0.1
"704",120.887786317397,7.5,0.4,0.1
"705",122.855190240302,7.75,0.4,0.1
"706",124.760643320153,8,0.4,0.1
"707",126.607306021392,8.25,0.4,0.1
"708",128.398748531185,8.5,0.4,0.1
"709",130.13894709937,8.75,0.4,0.1
"710",131.828809758339,9,0.4,0.1
"711",133.472878441026,9.25,0.4,0.1
"712",135.073336332374,9.5,0.4,0.1
"713",136.632051975141,9.75,0.4,0.1
"714",138.151244666499,10,0.4,0.1
"715",96.547034552882,5,0.6,0.1
"716",99.4780741271707,5.25,0.6,0.1
"717",102.270887253766,5.5,0.6,0.1
"718",104.937539066566,5.75,0.6,0.1
"719",107.493264452482,6,0.6,0.1
"720",109.942847551557,6.25,0.6,0.1
"721",112.297009344039,6.5,0.6,0.1
"722",114.562202676288,6.75,0.6,0.1
"723",116.745047827702,7,0.6,0.1
"724",118.851427702304,7.25,0.6,0.1
"725",120.88588306773,7.5,0.6,0.1
"726",122.853797553646,7.75,0.6,0.1
"727",124.759380908873,8,0.6,0.1
"728",126.606131488462,8.25,0.6,0.1
"729",128.397425577603,8.5,0.6,0.1
"730",130.136775608976,8.75,0.6,0.1
"731",131.827712314889,9,0.6,0.1
"732",133.472012505653,9.25,0.6,0.1
"733",135.072496423154,9.5,0.6,0.1
"734",136.631188833373,9.75,0.6,0.1
"735",138.150396690656,10,0.6,0.1
"736",96.5431534940202,5,0.8,0.1
"737",99.4725492075012,5.25,0.8,0.1
"738",102.266387573942,5.5,0.8,0.1
"739",104.934524910805,5.75,0.8,0.1
"740",107.489297407453,6,0.8,0.1
"741",109.939859451623,6.25,0.8,0.1
"742",112.294629239667,6.5,0.8,0.1
"743",114.55895130676,6.75,0.8,0.1
"744",116.742611343655,7,0.8,0.1
"745",118.848502580857,7.25,0.8,0.1
"746",120.883620954361,7.5,0.8,0.1
"747",122.851597341115,7.75,0.8,0.1
"748",124.757130316367,8,0.8,0.1
"749",126.604122977005,8.25,0.8,0.1
"750",128.395813497929,8.5,0.8,0.1
"751",130.135889491902,8.75,0.8,0.1
"752",131.826191082192,9,0.8,0.1
"753",133.470350221708,9.25,0.8,0.1
"754",135.070927304719,9.5,0.8,0.1
"755",136.629842383968,9.75,0.8,0.1
"756",138.149070527871,10,0.8,0.1
"757",96.5358758017975,5,1,0.1
"758",99.467365408515,5.25,1,0.1
"759",102.260087261607,5.5,1,0.1
"760",104.928972980047,5.75,1,0.1
"761",107.484598266915,6,1,0.1
"762",109.936039975711,6.25,1,0.1
"763",112.290725163991,6.5,1,0.1
"764",114.556258423354,6.75,1,0.1
"765",116.740031663406,7,1,0.1
"766",118.845353917024,7.25,1,0.1
"767",120.880756655318,7.5,1,0.1
"768",122.848657921861,7.75,1,0.1
"769",124.754585989276,8,1,0.1
"770",126.601542541896,8.25,1,0.1
"771",128.39341911437,8.5,1,0.1
"772",130.13368674098,8.75,1,0.1
"773",131.824460102893,9,1,0.1
"774",133.468811797427,9.25,1,0.1
"775",135.069249051449,9.5,1,0.1
"776",136.628159376678,9.75,1,0.1
"777",138.147719578213,10,1,0.1
"778",96.5315608245152,5,1.2,0.1
"779",99.4596168351949,5.25,1.2,0.1
"780",102.255087984559,5.5,1.2,0.1
"781",104.924215848226,5.75,1.2,0.1
"782",107.480732764334,6,1.2,0.1
"783",109.931708536883,6.25,1.2,0.1
"784",112.285235207949,6.5,1.2,0.1
"785",114.552678300792,6.75,1.2,0.1
"786",116.735216428654,7,1.2,0.1
"787",118.842305324659,7.25,1.2,0.1
"788",120.877869617179,7.5,1.2,0.1
"789",122.845609438516,7.75,1.2,0.1
"790",124.751918511442,8,1.2,0.1
"791",126.59847646226,8.25,1.2,0.1
"792",128.39080752313,8.5,1.2,0.1
"793",130.130573621363,8.75,1.2,0.1
"794",131.821891015039,9,1.2,0.1
"795",133.466676438631,9.25,1.2,0.1
"796",135.067221033086,9.5,1.2,0.1
"797",136.626079766017,9.75,1.2,0.1
"798",138.145879399216,10,1.2,0.1
"799",96.5220531415784,5,1.4,0.1
"800",99.4523608374641,5.25,1.4,0.1
"801",102.247335473831,5.5,1.4,0.1
"802",104.917912487562,5.75,1.4,0.1
"803",107.473544946762,6,1.4,0.1
"804",109.926341027797,6.25,1.4,0.1
"805",112.28072629645,6.5,1.4,0.1
"806",114.548047848553,6.75,1.4,0.1
"807",116.731225383604,7,1.4,0.1
"808",118.838136422747,7.25,1.4,0.1
"809",120.872817435877,7.5,1.4,0.1
"810",122.842101181089,7.75,1.4,0.1
"811",124.7488059373,8,1.4,0.1
"812",126.595628734362,8.25,1.4,0.1
"813",128.388416854425,8.5,1.4,0.1
"814",130.127525999642,8.75,1.4,0.1
"815",131.818963788142,9,1.4,0.1
"816",133.463846105147,9.25,1.4,0.1
"817",135.064568149352,9.5,1.4,0.1
"818",136.623633693695,9.75,1.4,0.1
"819",138.143496595282,10,1.4,0.1
"820",96.5117237092601,5,1.6,0.1
"821",99.444351791898,5.25,1.6,0.1
"822",102.239163048991,5.5,1.6,0.1
"823",104.911751683875,5.75,1.6,0.1
"824",107.46761927647,6,1.6,0.1
"825",109.919130714187,6.25,1.6,0.1
"826",112.275634764185,6.5,1.6,0.1
"827",114.542132140169,6.75,1.6,0.1
"828",116.726230239214,7,1.6,0.1
"829",118.834103163013,7.25,1.6,0.1
"830",120.868598773105,7.5,1.6,0.1
"831",122.839047902269,7.75,1.6,0.1
"832",124.745103551,8,1.6,0.1
"833",126.592200056832,8.25,1.6,0.1
"834",128.384829316972,8.5,1.6,0.1
"835",130.124371962865,8.75,1.6,0.1
"836",131.815528583677,9,1.6,0.1
"837",133.460683323922,9.25,1.6,0.1
"838",135.06176527357,9.5,1.6,0.1
"839",136.620915765947,9.75,1.6,0.1
"840",138.140923137774,10,1.6,0.1
"841",96.5033695553418,5,1.8,0.1
"842",99.4341690309849,5.25,1.8,0.1
"843",102.232016815725,5.5,1.8,0.1
"844",104.904551203169,5.75,1.8,0.1
"845",107.459425458848,6,1.8,0.1
"846",109.912946755283,6.25,1.8,0.1
"847",112.268501121812,6.5,1.8,0.1
"848",114.535476130157,6.75,1.8,0.1
"849",116.720356480481,7,1.8,0.1
"850",118.828282665917,7.25,1.8,0.1
"851",120.864186547677,7.5,1.8,0.1
"852",122.832937247619,7.75,1.8,0.1
"853",124.740408982601,8,1.8,0.1
"854",126.587737403342,8.25,1.8,0.1
"855",128.380344479656,8.5,1.8,0.1
"856",130.120871337772,8.75,1.8,0.1
"857",131.813256064658,9,1.8,0.1
"858",133.457885664022,9.25,1.8,0.1
"859",135.058100615948,9.5,1.8,0.1
"860",136.61752135882,9.75,1.8,0.1
"861",138.138066704167,10,1.8,0.1
"862",96.4926464787946,5,2,0.1
"863",99.4265420007466,5.25,2,0.1
"864",102.220684764344,5.5,2,0.1
"865",104.894113879584,5.75,2,0.1
"866",107.451965422087,6,2,0.1
"867",109.905559565143,6.25,2,0.1
"868",112.262684244291,6.5,2,0.1
"869",114.530260560193,6.75,2,0.1
"870",116.715225135533,7,2,0.1
"871",118.823555103633,7.25,2,0.1
"872",120.859820100309,7.5,2,0.1
"873",122.828371282918,7.75,2,0.1
"874",124.735744841813,8,2,0.1
"875",126.583413400704,8.25,2,0.1
"876",128.375688891158,8.5,2,0.1
"877",130.116777459811,8.75,2,0.1
"878",131.808420085666,9,2,0.1
"879",133.454036998677,9.25,2,0.1
"880",135.055131874723,9.5,2,0.1
"881",136.614794371319,9.75,2,0.1
"882",138.134380954972,10,2,0.1
"883",96.4095904471589,5,-2,0.2
"884",99.3610813859271,5.25,-2,0.2
"885",102.161244799452,5.5,-2,0.2
"886",104.839065282831,5.75,-2,0.2
"887",107.404724423302,6,-2,0.2
"888",109.86305474797,6.25,-2,0.2
"889",112.223715869117,6.5,-2,0.2
"890",114.494046744068,6.75,-2,0.2
"891",116.682785742097,7,-2,0.2
"892",118.787750016214,7.25,-2,0.2
"893",120.830130033078,7.5,-2,0.2
"894",122.805269249592,7.75,-2,0.2
"895",124.71333171545,8,-2,0.2
"896",126.561279040912,8.25,-2,0.2
"897",128.357096744646,8.5,-2,0.2
"898",130.097326499327,8.75,-2,0.2
"899",131.791926128171,9,-2,0.2
"900",133.437595616954,9.25,-2,0.2
"901",135.039987027569,9.5,-2,0.2
"902",136.598644382608,9.75,-2,0.2
"903",138.12263198301,10,-2,0.2
"904",96.4341158528877,5,-1.8,0.2
"905",99.3655609159861,5.25,-1.8,0.2
"906",102.180037526356,5.5,-1.8,0.2
"907",104.856890100632,5.75,-1.8,0.2
"908",107.419481705198,6,-1.8,0.2
"909",109.877108218189,6.25,-1.8,0.2
"910",112.233453572218,6.5,-1.8,0.2
"911",114.502157581368,6.75,-1.8,0.2
"912",116.689631118461,7,-1.8,0.2
"913",118.803194932532,7.25,-1.8,0.2
"914",120.840306917104,7.5,-1.8,0.2
"915",122.812074991496,7.75,-1.8,0.2
"916",124.71619523243,8,-1.8,0.2
"917",126.566655160694,8.25,-1.8,0.2
"918",128.361167808833,8.5,-1.8,0.2
"919",130.10422130043,8.75,-1.8,0.2
"920",131.795972888243,9,-1.8,0.2
"921",133.443278830916,9.25,-1.8,0.2
"922",135.043671325629,9.5,-1.8,0.2
"923",136.605499226374,9.75,-1.8,0.2
"924",138.125354525298,10,-1.8,0.2
"925",96.4521122808041,5,-1.6,0.2
"926",99.3913347435326,5.25,-1.6,0.2
"927",102.191756693805,5.5,-1.6,0.2
"928",104.874782240193,5.75,-1.6,0.2
"929",107.4300741067,6,-1.6,0.2
"930",109.882793935307,6.25,-1.6,0.2
"931",112.237975024992,6.5,-1.6,0.2
"932",114.512858533983,6.75,-1.6,0.2
"933",116.698729706438,7,-1.6,0.2
"934",118.808173032814,7.25,-1.6,0.2
"935",120.848627742779,7.5,-1.6,0.2
"936",122.817690463425,7.75,-1.6,0.2
"937",124.724512718826,8,-1.6,0.2
"938",126.574271335144,8.25,-1.6,0.2
"939",128.369003770967,8.5,-1.6,0.2
"940",130.110244739194,8.75,-1.6,0.2
"941",131.801494174951,9,-1.6,0.2
"942",133.448121945053,9.25,-1.6,0.2
"943",135.049561147806,9.5,-1.6,0.2
"944",136.608690704814,9.75,-1.6,0.2
"945",138.130361762293,10,-1.6,0.2
"946",96.4679507988785,5,-1.4,0.2
"947",99.4074490066054,5.25,-1.4,0.2
"948",102.202877191262,5.5,-1.4,0.2
"949",104.874653137183,5.75,-1.4,0.2
"950",107.445350797663,6,-1.4,0.2
"951",109.895483514462,6.25,-1.4,0.2
"952",112.248965386002,6.5,-1.4,0.2
"953",114.522350471056,6.75,-1.4,0.2
"954",116.708402852249,7,-1.4,0.2
"955",118.819247392021,7.25,-1.4,0.2
"956",120.8536118234,7.5,-1.4,0.2
"957",122.826265971155,7.75,-1.4,0.2
"958",124.731467445815,8,-1.4,0.2
"959",126.580382853959,8.25,-1.4,0.2
"960",128.371684234715,8.5,-1.4,0.2
"961",130.113799064946,8.75,-1.4,0.2
"962",131.807064586435,9,-1.4,0.2
"963",133.450805928656,9.25,-1.4,0.2
"964",135.05327143163,9.5,-1.4,0.2
"965",136.612501310538,9.75,-1.4,0.2
"966",138.132010406214,10,-1.4,0.2
"967",96.4842614934598,5,-1.2,0.2
"968",99.4229938873694,5.25,-1.2,0.2
"969",102.217833137611,5.5,-1.2,0.2
"970",104.892339079812,5.75,-1.2,0.2
"971",107.452303056555,6,-1.2,0.2
"972",109.902387930093,6.25,-1.2,0.2
"973",112.26067353755,6.5,-1.2,0.2
"974",114.528546571198,6.75,-1.2,0.2
"975",116.716361935652,7,-1.2,0.2
"976",118.820913959356,7.25,-1.2,0.2
"977",120.858639115304,7.5,-1.2,0.2
"978",122.829456033075,7.75,-1.2,0.2
"979",124.735798330511,8,-1.2,0.2
"980",126.58230737467,8.25,-1.2,0.2
"981",128.376768643381,8.5,-1.2,0.2
"982",130.116106987195,8.75,-1.2,0.2
"983",131.807848588531,9,-1.2,0.2
"984",133.454722446097,9.25,-1.2,0.2
"985",135.055408936287,9.5,-1.2,0.2
"986",136.614184429377,9.75,-1.2,0.2
"987",138.136474887368,10,-1.2,0.2
"988",96.4934843778713,5,-1,0.2
"989",99.4283841816177,5.25,-1,0.2
"990",102.226442206331,5.5,-1,0.2
"991",104.898868702926,5.75,-1,0.2
"992",107.455409618668,6,-1,0.2
"993",109.912044839078,6.25,-1,0.2
"994",112.267400397868,6.5,-1,0.2
"995",114.534485707047,6.75,-1,0.2
"996",116.721034682149,7,-1,0.2
"997",118.828273818721,7.25,-1,0.2
"998",120.864407625837,7.5,-1,0.2
"999",122.833969936633,7.75,-1,0.2
"1000",124.740988742409,8,-1,0.2
"1001",126.586048116228,8.25,-1,0.2
"1002",128.380112782928,8.5,-1,0.2
"1003",130.120389369393,8.75,-1,0.2
"1004",131.811593462897,9,-1,0.2
"1005",133.457509461568,9.25,-1,0.2
"1006",135.059383936807,9.5,-1,0.2
"1007",136.617897411907,9.75,-1,0.2
"1008",138.137755639903,10,-1,0.2
"1009",96.5054304106201,5,-0.8,0.2
"1010",99.4341794636782,5.25,-0.8,0.2
"1011",102.235357226401,5.5,-0.8,0.2
"1012",104.90657053532,5.75,-0.8,0.2
"1013",107.462430855425,6,-0.8,0.2
"1014",109.915805347594,6.25,-0.8,0.2
"1015",112.272520979676,6.5,-0.8,0.2
"1016",114.538534679582,6.75,-0.8,0.2
"1017",116.724237548893,7,-0.8,0.2
"1018",118.832077158296,7.25,-0.8,0.2
"1019",120.867111450183,7.5,-0.8,0.2
"1020",122.836826234354,7.75,-0.8,0.2
"1021",124.743248805025,8,-0.8,0.2
"1022",126.591227963211,8.25,-0.8,0.2
"1023",128.383606120323,8.5,-0.8,0.2
"1024",130.122144401289,8.75,-0.8,0.2
"1025",131.814227717977,9,-0.8,0.2
"1026",133.461008475514,9.25,-0.8,0.2
"1027",135.060357570278,9.5,-0.8,0.2
"1028",136.619928368791,9.75,-0.8,0.2
"1029",138.140023274587,10,-0.8,0.2
"1030",96.5105248424172,5,-0.6,0.2
"1031",99.4451482592811,5.25,-0.6,0.2
"1032",102.240040095549,5.5,-0.6,0.2
"1033",104.911812015421,5.75,-0.6,0.2
"1034",107.467744443631,6,-0.6,0.2
"1035",109.92008678408,6.25,-0.6,0.2
"1036",112.276568183395,6.5,-0.6,0.2
"1037",114.541404760841,6.75,-0.6,0.2
"1038",116.72572146146,7,-0.6,0.2
"1039",118.834086980273,7.25,-0.6,0.2
"1040",120.868999948684,7.5,-0.6,0.2
"1041",122.839714576372,7.75,-0.6,0.2
"1042",124.744678615857,8,-0.6,0.2
"1043",126.591594447521,8.25,-0.6,0.2
"1044",128.385039983172,8.5,-0.6,0.2
"1045",130.125505131928,8.75,-0.6,0.2
"1046",131.817286637307,9,-0.6,0.2
"1047",133.460307128823,9.25,-0.6,0.2
"1048",135.06225859197,9.5,-0.6,0.2
"1049",136.621418280806,9.75,-0.6,0.2
"1050",138.141801444063,10,-0.6,0.2
"1051",96.5147692743246,5,-0.4,0.2
"1052",99.4460834761525,5.25,-0.4,0.2
"1053",102.240950294788,5.5,-0.4,0.2
"1054",104.914624113845,5.75,-0.4,0.2
"1055",107.469347414286,6,-0.4,0.2
"1056",109.921236595267,6.25,-0.4,0.2
"1057",112.27833033993,6.5,-0.4,0.2
"1058",114.542650508431,6.75,-0.4,0.2
"1059",116.729126172715,7,-0.4,0.2
"1060",118.836053335047,7.25,-0.4,0.2
"1061",120.872648543197,7.5,-0.4,0.2
"1062",122.839565825754,7.75,-0.4,0.2
"1063",124.747284548173,8,-0.4,0.2
"1064",126.594115649417,8.25,-0.4,0.2
"1065",128.385683328715,8.5,-0.4,0.2
"1066",130.127040756257,8.75,-0.4,0.2
"1067",131.817729493459,9,-0.4,0.2
"1068",133.461445212272,9.25,-0.4,0.2
"1069",135.063510527932,9.5,-0.4,0.2
"1070",136.622606310896,9.75,-0.4,0.2
"1071",138.14270623771,10,-0.4,0.2
"1072",96.520449038322,5,-0.2,0.2
"1073",99.4511664406037,5.25,-0.2,0.2
"1074",102.244763730729,5.5,-0.2,0.2
"1075",104.915089874108,5.75,-0.2,0.2
"1076",107.472816339894,6,-0.2,0.2
"1077",109.923646743346,6.25,-0.2,0.2
"1078",112.280253546723,6.5,-0.2,0.2
"1079",114.546950812965,6.75,-0.2,0.2
"1080",116.729474158435,7,-0.2,0.2
"1081",118.836285566887,7.25,-0.2,0.2
"1082",120.873359918116,7.5,-0.2,0.2
"1083",122.842810030633,7.75,-0.2,0.2
"1084",124.747649406538,8,-0.2,0.2
"1085",126.595260550997,8.25,-0.2,0.2
"1086",128.38813879087,8.5,-0.2,0.2
"1087",130.128085291433,8.75,-0.2,0.2
"1088",131.818182414134,9,-0.2,0.2
"1089",133.463608056877,9.25,-0.2,0.2
"1090",135.064101914919,9.5,-0.2,0.2
"1091",136.623165800128,9.75,-0.2,0.2
"1092",138.143166121411,10,-0.2,0.2
"1093",96.5175633931541,5,0,0.2
"1094",99.448524900591,5.25,0,0.2
"1095",102.245819849198,5.5,0,0.2
"1096",104.916757797606,5.75,0,0.2
"1097",107.47201983604,6,0,0.2
"1098",109.923982056507,6.25,0,0.2
"1099",112.280069624775,6.5,0,0.2
"1100",114.545817406961,6.75,0,0.2
"1101",116.730483805656,7,0,0.2
"1102",118.836761404639,7.25,0,0.2
"1103",120.872460405006,7.5,0,0.2
"1104",122.841733971492,7.75,0,0.2
"1105",124.748349241066,8,0,0.2
"1106",126.594729953889,8.25,0,0.2
"1107",128.387701175605,8.5,0,0.2
"1108",130.127937703561,8.75,0,0.2
"1109",131.818520196224,9,0,0.2
"1110",133.46286690464,9.25,0,0.2
"1111",135.064550147607,9.5,0,0.2
"1112",136.623610466101,9.75,0,0.2
"1113",138.143119703743,10,0,0.2
"1114",96.5167099103811,5,0.2,0.2
"1115",99.4497660547586,5.25,0.2,0.2
"1116",102.244412632153,5.5,0.2,0.2
"1117",104.916866139681,5.75,0.2,0.2
"1118",107.47238347716,6,0.2,0.2
"1119",109.924595345696,6.25,0.2,0.2
"1120",112.280649795306,6.5,0.2,0.2
"1121",114.545501154498,6.75,0.2,0.2
"1122",116.731393396889,7,0.2,0.2
"1123",118.837637952147,7.25,0.2,0.2
"1124",120.872690722121,7.5,0.2,0.2
"1125",122.841414777757,7.75,0.2,0.2
"1126",124.746746831828,8,0.2,0.2
"1127",126.594543739115,8.25,0.2,0.2
"1128",128.387537489688,8.5,0.2,0.2
"1129",130.127543914858,8.75,0.2,0.2
"1130",131.819123989263,9,0.2,0.2
"1131",133.463894364047,9.25,0.2,0.2
"1132",135.064361954998,9.5,0.2,0.2
"1133",136.623512326614,9.75,0.2,0.2
"1134",138.143375370774,10,0.2,0.2
"1135",96.5164989288667,5,0.4,0.2
"1136",99.4469459606012,5.25,0.4,0.2
"1137",102.242750002713,5.5,0.4,0.2
"1138",104.915944759585,5.75,0.4,0.2
"1139",107.470669191128,6,0.4,0.2
"1140",109.92137584212,6.25,0.4,0.2
"1141",112.27908519303,6.5,0.4,0.2
"1142",114.545970542332,6.75,0.4,0.2
"1143",116.727939819595,7,0.4,0.2
"1144",118.83683358204,7.25,0.4,0.2
"1145",120.873070483102,7.5,0.4,0.2
"1146",122.839996251793,7.75,0.4,0.2
"1147",124.746924715455,8,0.4,0.2
"1148",126.594244019885,8.25,0.4,0.2
"1149",128.386644008283,8.5,0.4,0.2
"1150",130.127573078392,8.75,0.4,0.2
"1151",131.817360490119,9,0.4,0.2
"1152",133.462615776175,9.25,0.4,0.2
"1153",135.063962951425,9.5,0.4,0.2
"1154",136.622826787284,9.75,0.4,0.2
"1155",138.142891650544,10,0.4,0.2
"1156",96.5109569478377,5,0.6,0.2
"1157",99.4456434695676,5.25,0.6,0.2
"1158",102.241653851563,5.5,0.6,0.2
"1159",104.910843204538,5.75,0.6,0.2
"1160",107.467299579616,6,0.6,0.2
"1161",109.9200752811,6.25,0.6,0.2
"1162",112.275657771611,6.5,0.6,0.2
"1163",114.543712887013,6.75,0.6,0.2
"1164",116.728229244985,7,0.6,0.2
"1165",118.833940090857,7.25,0.6,0.2
"1166",120.868433052459,7.5,0.6,0.2
"1167",122.840387457278,7.75,0.6,0.2
"1168",124.74449630278,8,0.6,0.2
"1169",126.594803549293,8.25,0.6,0.2
"1170",128.384892581296,8.5,0.6,0.2
"1171",130.12569671896,8.75,0.6,0.2
"1172",131.816385465915,9,0.6,0.2
"1173",133.462883923051,9.25,0.6,0.2
"1174",135.062266884304,9.5,0.6,0.2
"1175",136.622441630059,9.75,0.6,0.2
"1176",138.141396405988,10,0.6,0.2
"1177",96.506173006087,5,0.8,0.2
"1178",99.4432739604016,5.25,0.8,0.2
"1179",102.234980743265,5.5,0.8,0.2
"1180",104.905772635259,5.75,0.8,0.2
"1181",107.464066056065,6,0.8,0.2
"1182",109.918129359843,6.25,0.8,0.2
"1183",112.273700249892,6.5,0.8,0.2
"1184",114.541723233954,6.75,0.8,0.2
"1185",116.724825322887,7,0.8,0.2
"1186",118.831570796017,7.25,0.8,0.2
"1187",120.867847125257,7.5,0.8,0.2
"1188",122.837475210374,7.75,0.8,0.2
"1189",124.742523971301,8,0.8,0.2
"1190",126.590941083802,8.25,0.8,0.2
"1191",128.383338602511,8.5,0.8,0.2
"1192",130.1226509383,8.75,0.8,0.2
"1193",131.815129709137,9,0.8,0.2
"1194",133.460257490922,9.25,0.8,0.2
"1195",135.061377387996,9.5,0.8,0.2
"1196",136.620430379926,9.75,0.8,0.2
"1197",138.140115963427,10,0.8,0.2
"1198",96.5010166075376,5,1,0.2
"1199",99.434548253159,5.25,1,0.2
"1200",102.232193136634,5.5,1,0.2
"1201",104.900005235911,5.75,1,0.2
"1202",107.459447056073,6,1,0.2
"1203",109.911876486991,6.25,1,0.2
"1204",112.270753531614,6.5,1,0.2
"1205",114.537554548264,6.75,1,0.2
"1206",116.721050568778,7,1,0.2
"1207",118.830065747378,7.25,1,0.2
"1208",120.862686872073,7.5,1,0.2
"1209",122.834842678794,7.75,1,0.2
"1210",124.741242520765,8,1,0.2
"1211",126.589228333075,8.25,1,0.2
"1212",128.381758089051,8.5,1,0.2
"1213",130.121457277897,8.75,1,0.2
"1214",131.81244263824,9,1,0.2
"1215",133.457262004354,9.25,1,0.2
"1216",135.059306249555,9.5,1,0.2
"1217",136.619310115055,9.75,1,0.2
"1218",138.139137868362,10,1,0.2
"1219",96.4916243771508,5,1.2,0.2
"1220",99.430182767621,5.25,1.2,0.2
"1221",102.227256239852,5.5,1.2,0.2
"1222",104.895812713504,5.75,1.2,0.2
"1223",107.455249145577,6,1.2,0.2
"1224",109.91052391038,6.25,1.2,0.2
"1225",112.265904860354,6.5,1.2,0.2
"1226",114.533138200534,6.75,1.2,0.2
"1227",116.715993134381,7,1.2,0.2
"1228",118.824223556666,7.25,1.2,0.2
"1229",120.861880689373,7.5,1.2,0.2
"1230",122.830206507883,7.75,1.2,0.2
"1231",124.73695077075,8,1.2,0.2
"1232",126.584389183464,8.25,1.2,0.2
"1233",128.379126353875,8.5,1.2,0.2
"1234",130.11742048472,8.75,1.2,0.2
"1235",131.81137031518,9,1.2,0.2
"1236",133.457327119642,9.25,1.2,0.2
"1237",135.057536946907,9.5,1.2,0.2
"1238",136.616818746922,9.75,1.2,0.2
"1239",138.136931427484,10,1.2,0.2
"1240",96.4818199387056,5,1.4,0.2
"1241",99.418229775533,5.25,1.4,0.2
"1242",102.220194581629,5.5,1.4,0.2
"1243",104.890183307562,5.75,1.4,0.2
"1244",107.449764759687,6,1.4,0.2
"1245",109.904051755998,6.25,1.4,0.2
"1246",112.26155821297,6.5,1.4,0.2
"1247",114.525927708968,6.75,1.4,0.2
"1248",116.715154233603,7,1.4,0.2
"1249",118.82100730787,7.25,1.4,0.2
"1250",120.857188464974,7.5,1.4,0.2
"1251",122.825789736034,7.75,1.4,0.2
"1252",124.733753772539,8,1.4,0.2
"1253",126.581839739444,8.25,1.4,0.2
"1254",128.374396274901,8.5,1.4,0.2
"1255",130.116145924583,8.75,1.4,0.2
"1256",131.808481074923,9,1.4,0.2
"1257",133.454044268339,9.25,1.4,0.2
"1258",135.054154031708,9.5,1.4,0.2
"1259",136.614617902145,9.75,1.4,0.2
"1260",138.134036168261,10,1.4,0.2
"1261",96.478259878065,5,1.6,0.2
"1262",99.4101039900761,5.25,1.6,0.2
"1263",102.208036832429,5.5,1.6,0.2
"1264",104.886313620321,5.75,1.6,0.2
"1265",107.44281122609,6,1.6,0.2
"1266",109.896356861944,6.25,1.6,0.2
"1267",112.255021942819,6.5,1.6,0.2
"1268",114.521734147838,6.75,1.6,0.2
"1269",116.708292902854,7,1.6,0.2
"1270",118.818442221673,7.25,1.6,0.2
"1271",120.853287288636,7.5,1.6,0.2
"1272",122.824421739874,7.75,1.6,0.2
"1273",124.729954077692,8,1.6,0.2
"1274",126.577417213463,8.25,1.6,0.2
"1275",128.37340934053,8.5,1.6,0.2
"1276",130.113019991033,8.75,1.6,0.2
"1277",131.804614751222,9,1.6,0.2
"1278",133.450487760186,9.25,1.6,0.2
"1279",135.052303355941,9.5,1.6,0.2
"1280",136.611778756524,9.75,1.6,0.2
"1281",138.13187039594,10,1.6,0.2
"1282",96.4694215437409,5,1.8,0.2
"1283",99.4040772264546,5.25,1.8,0.2
"1284",102.198985494947,5.5,1.8,0.2
"1285",104.880669951316,5.75,1.8,0.2
"1286",107.437788639903,6,1.8,0.2
"1287",109.887345096289,6.25,1.8,0.2
"1288",112.247522665787,6.5,1.8,0.2
"1289",114.517619389712,6.75,1.8,0.2
"1290",116.702047141868,7,1.8,0.2
"1291",118.811471338716,7.25,1.8,0.2
"1292",120.848318139559,7.5,1.8,0.2
"1293",122.81796499087,7.75,1.8,0.2
"1294",124.726008163497,8,1.8,0.2
"1295",126.575451230906,8.25,1.8,0.2
"1296",128.368644510106,8.5,1.8,0.2
"1297",130.109221050744,8.75,1.8,0.2
"1298",131.801412049816,9,1.8,0.2
"1299",133.4477967903,9.25,1.8,0.2
"1300",135.048168354577,9.5,1.8,0.2
"1301",136.609156072979,9.75,1.8,0.2
"1302",138.130326941773,10,1.8,0.2
"1303",96.4588334442791,5,2,0.2
"1304",99.3884064288472,5.25,2,0.2
"1305",102.19285663307,5.5,2,0.2
"1306",104.865398059244,5.75,2,0.2
"1307",107.425217125449,6,2,0.2
"1308",109.882246024536,6.25,2,0.2
"1309",112.240961843093,6.5,2,0.2
"1310",114.508998332701,6.75,2,0.2
"1311",116.696615442307,7,2,0.2
"1312",118.806553237948,7.25,2,0.2
"1313",120.84306132882,7.5,2,0.2
"1314",122.812449397884,7.75,2,0.2
"1315",124.721530233895,8,2,0.2
"1316",126.571482285968,8.25,2,0.2
"1317",128.363413303669,8.5,2,0.2
"1318",130.10347587565,8.75,2,0.2
"1319",131.797602132012,9,2,0.2
"1320",133.442577179563,9.25,2,0.2
"1321",135.044957232385,9.5,2,0.2
"1322",136.606096872622,9.75,2,0.2
"1323",138.125330720763,10,2,0.2
"1324",96.3570492395191,5,-2,0.3
