"","ld2","Var1","Var2","Var3"
"447",1.8260278568325,6.25,-2,0.1
"448",1.86555703220324,6.5,-2,0.1
"449",1.90357793936493,6.75,-2,0.1
"450",1.94020191782436,7,-2,0.1
"451",1.97552835509019,7.25,-2,0.1
"452",2.00964634878609,7.5,-2,0.1
"453",2.0426360874154,7.75,-2,0.1
"454",2.07457000554893,8,-2,0.1
"455",2.10551375659383,8.25,-2,0.1
"456",2.13552703688235,8.5,-2,0.1
"457",2.16466428770159,8.75,-2,0.1
"458",2.19297529644774,9,-2,0.1
"459",2.22050571389456,9.25,-2,0.1
"460",2.24729750130025,9.5,-2,0.1
"461",2.27338931851465,9.75,-2,0.1
"462",2.29881686222214,10,-2,0.1
"463",1.60180304867118,5,-1.8,0.1
"464",1.65105206528837,5.25,-1.8,0.1
"465",1.69797858283336,5.5,-1.8,0.1
"466",1.74279303028916,5.75,-1.8,0.1
"467",1.7856782748002,6,-1.8,0.1
"468",1.82679427538653,6.25,-1.8,0.1
"469",1.8662817840689,6.5,-1.8,0.1
"470",1.90426532200716,6.75,-1.8,0.1
"471",1.94085559637692,7,-1.8,0.1
"472",1.97615148062472,7.25,-1.8,0.1
"473",2.0102416501628,7.5,-1.8,0.1
"474",2.04320594349454,7.75,-1.8,0.1
"475",2.07511650259598,8,-1.8,0.1
"476",2.10603873437815,8.25,-1.8,0.1
"477",2.13603212604061,8.5,-1.8,0.1
"478",2.16515094027979,8.75,-1.8,0.1
"479",2.19344481106385,9,-1.8,0.1
"480",2.22095925661998,9.25,-1.8,0.1
"481",2.24773612310554,9.5,-1.8,0.1
"482",2.27381396993633,9.75,-1.8,0.1
"483",2.29922840576532,10,-1.8,0.1
"484",1.60281345903479,5,-1.6,0.1
"485",1.65199128089755,5.25,-1.6,0.1
"486",1.69885597839145,5.5,-1.6,0.1
"487",1.74361624287798,5.75,-1.6,0.1
"488",1.78645360839411,6,-1.6,0.1
"489",1.82752699411021,6.25,-1.6,0.1
"490",1.86697632900891,6.5,-1.6,0.1
"491",1.90492547430875,6.75,-1.6,0.1
"492",1.9414846018433,7,-1.6,0.1
"493",1.97675214623278,7.25,-1.6,0.1
"494",2.01081641976398,7.5,-1.6,0.1
"495",2.04375695786556,7.75,-1.6,0.1
"496",2.07564564756789,8,-1.6,0.1
"497",2.10654767977582,8.25,-1.6,0.1
"498",2.13652235746071,8.5,-1.6,0.1
"499",2.16562378523195,8.75,-1.6,0.1
"500",2.19390146063366,9,-1.6,0.1
"501",2.22140078354409,9.25,-1.6,0.1
"502",2.2481634969491,9.5,-1.6,0.1
"503",2.27422806991277,9.75,-1.6,0.1
"504",2.29963003162497,10,-1.6,0.1
"505",1.60376609926546,5,-1.4,0.1
"506",1.65288038057598,5.25,-1.4,0.1
"507",1.69968948540103,5.5,-1.4,0.1
"508",1.74440070139228,5.75,-1.4,0.1
"509",1.78719447110362,6,-1.4,0.1
"510",1.82822885219938,6.25,-1.4,0.1
"511",1.86764308458581,6.5,-1.4,0.1
"512",1.90556047174595,6.75,-1.4,0.1
"513",1.94209072924614,7,-1.4,0.1
"514",1.9773319148342,7.25,-1.4,0.1
"515",2.01137202676844,7.5,-1.4,0.1
"516",2.04429033671699,7.75,-1.4,0.1
"517",2.07615850854567,8,-1.4,0.1
"518",2.10704154306926,8.25,-1.4,0.1
"519",2.13699858033478,8.5,-1.4,0.1
"520",2.16608358450726,8.75,-1.4,0.1
"521",2.19434593141836,9,-1.4,0.1
"522",2.22183091494336,9.25,-1.4,0.1
"523",2.24858018531919,9.5,-1.4,0.1
"524",2.27463213010627,9.75,-1.4,0.1
"525",2.3000222065818,10,-1.4,0.1
"526",1.60466721961996,5,-1.2,0.1
"527",1.65372444278962,5.25,-1.2,0.1
"528",1.70048328621752,5.5,-1.2,0.1
"529",1.74514989118999,5.75,-1.2,0.1
"530",1.7879037980106,6,-1.2,0.1
"531",1.82890234450501,6.25,-1.2,0.1
"532",1.86828418926627,6.5,-1.2,0.1
"533",1.90617216119346,6.75,-1.2,0.1
"534",1.94267558457633,7,-1.2,0.1
"535",1.97789219168085,7.25,-1.2,0.1
"536",2.01190970780541,7.5,-1.2,0.1
"537",2.04480717399604,7.75,-1.2,0.1
"538",2.0766560579315,8,-1.2,0.1
"539",2.10752119247842,8.25,-1.2,0.1
"540",2.1374615730699,8.5,-1.2,0.1
"541",2.16653103867453,8.75,-1.2,0.1
"542",2.19477885619175,9,-1.2,0.1
"543",2.22225022427063,9.25,-1.2,0.1
"544",2.24898670953792,9.5,-1.2,0.1
"545",2.27502662584104,9.75,-1.2,0.1
"546",2.30040536521888,10,-1.2,0.1
"547",1.60552210785975,5,-1,0.1
"548",1.65452781115325,5.25,-1,0.1
"549",1.70124099245213,5.5,-1,0.1
"550",1.74586684760805,5.75,-1,0.1
"551",1.78858416458594,6,-1,0.1
"552",1.82954967506028,6.25,-1,0.1
"553",1.86890154379427,6.5,-1,0.1
"554",1.90676219331097,6.75,-1,0.1
"555",1.94324061043759,7,-1,0.1
"556",1.97843424487594,7.25,-1,0.1
"557",2.01243058353048,7.5,-1,0.1
"558",2.04530846491666,7.75,-1,0.1
"559",2.07713918354605,8,-1,0.1
"560",2.1079874233458,8.25,-1,0.1
"561",2.13791205094303,8.5,-1,0.1
"562",2.16696679334293,8.75,-1,0.1
"563",2.19520081965815,9,-1,0.1
"564",2.22265924275256,9.25,-1,0.1
"565",2.24938355368282,9.5,-1,0.1
"566",2.27541199946472,9.75,-1,0.1
"567",2.30077991281642,10,-1,0.1
"568",1.60633527726258,5,-0.8,0.1
"569",1.65529422970728,5.25,-0.8,0.1
"570",1.70196574431779,5.5,-0.8,0.1
"571",1.74655423025028,5.75,-0.8,0.1
"572",1.7892378431385,6,-0.8,0.1
"573",1.83017280059481,6.25,-0.8,0.1
"574",1.86949684517098,6.5,-0.8,0.1
"575",1.90733204939011,6.75,-0.8,0.1
"576",1.94378710748464,7,-0.8,0.1
"577",1.97895922266026,7.25,-0.8,0.1
"578",2.01293567268874,7.5,-0.8,0.1
"579",2.04579511749486,7.75,-0.8,0.1
"580",2.07760869816217,8,-0.8,0.1
"581",2.10844096607121,8.25,-0.8,0.1
"582",2.13835067274832,8.5,-0.8,0.1
"583",2.16739144476462,8.75,-0.8,0.1
"584",2.19561236320132,9,-0.8,0.1
"585",2.22305846343627,9.25,-0.8,0.1
"586",2.24977116805222,9.5,-0.8,0.1
"587",2.27578866333,9.75,-0.8,0.1
"588",2.3011462279284,10,-0.8,0.1
"589",1.60711061085649,5,-0.6,0.1
"590",1.65602694843097,5.25,-0.6,0.1
"591",1.7026602892578,5.5,-0.6,0.1
"592",1.74721438255187,5.75,-0.6,0.1
"593",1.78986684860488,6,-0.6,0.1
"594",1.83077346620286,6.25,-0.6,0.1
"595",1.87007161477216,6.5,-0.6,0.1
"596",1.90788306376113,6.75,-0.6,0.1
"597",1.94431625245655,7,-0.6,0.1
"598",1.97946816805793,7.25,-0.6,0.1
"599",2.01342590410884,7.5,-0.6,0.1
"600",2.04626796244701,7.75,-0.6,0.1
"601",2.07806534773197,8,-0.6,0.1
"602",2.10888249299533,8.25,-0.6,0.1
"603",2.13877804659188,8.5,-0.6,0.1
"604",2.16780554474106,8.75,-0.6,0.1
"605",2.19601398906097,9,-0.6,0.1
"606",2.22344834476252,9.25,-0.6,0.1
"607",2.25014997223685,9.5,-0.6,0.1
"608",2.27615700244668,9.75,-0.6,0.1
"609",2.30150466468208,10,-0.6,0.1
"610",1.607851473566,5,-0.4,0.1
"611",1.65672880652014,5.25,-0.4,0.1
"612",1.7033270448347,5.5,-0.4,0.1
"613",1.74784937998907,5.75,-0.4,0.1
"614",1.79047297600773,6,-0.4,0.1
"615",1.83135323480429,6.25,-0.4,0.1
"616",1.87062722177662,6.5,-0.4,0.1
"617",1.90841644261256,6.75,-0.4,0.1
"618",1.94482911343433,7,-0.4,0.1
"619",1.97996203135137,7.25,-0.4,0.1
"620",2.01390212698291,7.5,-0.4,0.1
"621",2.04672776172233,7.75,-0.4,0.1
"622",2.07850981851667,8,-0.4,0.1
"623",2.10931262439459,8.25,-0.4,0.1
"624",2.13919473496197,8.5,-0.4,0.1
"625",2.16820960493456,8.75,-0.4,0.1
"626",2.19640616401781,9,-0.4,0.1
"627",2.22382931373045,9.25,-0.4,0.1
"628",2.25052035784993,9.5,-0.4,0.1
"629",2.2765173768469,9.75,-0.4,0.1
"630",2.30185555483538,10,-0.4,0.1
"631",1.60856080047298,5,-0.2,0.1
"632",1.65740229882577,5.25,-0.2,0.1
"633",1.70396814951516,5.5,-0.2,0.1
"634",1.74846106943658,5.75,-0.2,0.1
"635",1.79105783133791,6,-0.2,0.1
"636",1.83191351165094,6.25,-0.2,0.1
"637",1.87116490281359,6.5,-0.2,0.1
"638",1.9089332798916,6.75,-0.2,0.1
"639",1.94532666282016,7,-0.2,0.1
"640",1.98044168076054,7.25,-0.2,0.1
"641",2.01436511971803,7.5,-0.2,0.1
"642",2.0471752158896,7.75,-0.2,0.1
"643",2.07894274329006,8,-0.2,0.1
"644",2.10973193372186,8.25,-0.2,0.1
"645",2.1396012591807,8.5,-0.2,0.1
"646",2.16860410066933,8.75,-0.2,0.1
"647",2.19678932265489,9,-0.2,0.1
"648",2.22420176870865,9.25,-0.2,0.1
"649",2.25088269096053,9.5,-0.2,0.1
"650",2.2768701237001,9.75,-0.2,0.1
"651",2.30219920962209,10,-0.2,0.1
"652",1.60924116704832,5,0,0.1
"653",1.65804962938104,5.25,0,0.1
"654",1.70458550404317,5.5,0,0.1
"655",1.7490511015541,5.75,0,0.1
