"","r","l"
"178",0.253426194431366,0.258164490776491
"179",0.253818416016887,0.258164490776491
"180",0.254226191910043,0.258164490776491
"181",0.25568974873098,0.258164490776491
"182",0.247509132428078,0.258164490776491
"183",0.263464594982372,0.258164490776491
"184",0.253847604946705,0.258164490776491
"185",0.253864239987499,0.258164490776491
"186",0.246967528123349,0.258164490776491
"187",0.252099717466994,0.258164490776491
"188",0.256678506150439,0.258164490776491
"189",0.251997735146395,0.258164490776491
"190",0.259257184820222,0.258164490776491
"191",0.261322446232359,0.258164490776491
"192",0.251151867567585,0.258164490776491
"193",0.26901083213804,0.258164490776491
"194",0.259028789758997,0.258164490776491
"195",0.25851615356629,0.258164490776491
"196",0.249945254015035,0.258164490776491
"197",0.259833921913754,0.258164490776491
"198",0.255329818974106,0.258164490776491
"199",0.251933654854796,0.258164490776491
"200",0.260941492503973,0.258164490776491
"201",0.246471174608694,0.2608901906526
"202",0.255319537284939,0.2608901906526
"203",0.262806231695491,0.2608901906526
"204",0.25147689780794,0.2608901906526
"205",0.255912509414713,0.2608901906526
"206",0.252550220350164,0.2608901906526
"207",0.252407223639464,0.2608901906526
"208",0.248292191633208,0.2608901906526
"209",0.257521626607543,0.2608901906526
"210",0.252058510990257,0.2608901906526
"211",0.259405534861701,0.2608901906526
"212",0.246887901447772,0.2608901906526
"213",0.247643628636741,0.2608901906526
"214",0.258116430668566,0.2608901906526
"215",0.26469097657345,0.2608901906526
"216",0.253598356407989,0.2608901906526
"217",0.254477614679388,0.2608901906526
"218",0.260208966043933,0.2608901906526
"219",0.257847003157676,0.2608901906526
"220",0.253917125841661,0.2608901906526
"221",0.257997053938119,0.2608901906526
"222",0.261743414478187,0.2608901906526
"223",0.25295566833358,0.2608901906526
"224",0.269255284522314,0.2608901906526
"225",0.254334760717916,0.2608901906526
"226",0.254309557932093,0.264127024754105
"227",0.257921163153688,0.264127024754105
"228",0.261959197713252,0.264127024754105
"229",0.252940706805198,0.264127024754105
"230",0.260988394211446,0.264127024754105
"231",0.260523363567738,0.264127024754105
"232",0.258363569580602,0.264127024754105
"233",0.252874216774729,0.264127024754105
"234",0.257767769857112,0.264127024754105
"235",0.25948580860211,0.264127024754105
"236",0.257780356299458,0.264127024754105
"237",0.255663978787628,0.264127024754105
"238",0.25663869110965,0.264127024754105
"239",0.255969958006466,0.264127024754105
"240",0.250022895669423,0.264127024754105
"241",0.259512518686705,0.264127024754105
"242",0.255713614793521,0.264127024754105
"243",0.260580805794685,0.264127024754105
"244",0.261536705197059,0.264127024754105
"245",0.267956155347342,0.264127024754105
"246",0.265187035611752,0.264127024754105
"247",0.255821950358778,0.264127024754105
"248",0.272715916231165,0.264127024754105
"249",0.261580919392836,0.264127024754105
"250",0.270767776434267,0.264127024754105
"251",0.259693063742354,0.267949192431123
"252",0.259086329411461,0.267949192431123
"253",0.251446528682962,0.267949192431123
"254",0.254494978737499,0.267949192431123
"255",0.253682367462768,0.267949192431123
"256",0.259741608630366,0.267949192431123
"257",0.2650237619875,0.267949192431123
"258",0.258715700655227,0.267949192431123
"259",0.256319011004164,0.267949192431123
"260",0.24543267583569,0.267949192431123
"261",0.26127073222205,0.267949192431123
"262",0.255167544585304,0.267949192431123
"263",0.267338091421225,0.267949192431123
"264",0.265704128793449,0.267949192431123
"265",0.257169087254011,0.267949192431123
"266",0.268579201191158,0.267949192431123
"267",0.25385609770499,0.267949192431123
"268",0.268572678148155,0.267949192431123
"269",0.261722661697947,0.267949192431123
"270",0.263061473778167,0.267949192431123
"271",0.252986671732662,0.267949192431123
"272",0.267421447228577,0.267949192431123
"273",0.265760799074187,0.267949192431123
"274",0.255166793110448,0.267949192431123
"275",0.253750707973872,0.267949192431123
"276",0.26919959776597,0.272455116653714
"277",0.257605557444458,0.272455116653714
"278",0.265308915862859,0.272455116653714
"279",0.259310653643764,0.272455116653714
"280",0.264596431685752,0.272455116653714
"281",0.260913255208376,0.272455116653714
"282",0.256463469067479,0.272455116653714
"283",0.271495416797391,0.272455116653714
"284",0.265088121049578,0.272455116653714
"285",0.269470944927773,0.272455116653714
"286",0.263073811337589,0.272455116653714
"287",0.269310537382284,0.272455116653714
"288",0.265570403246975,0.272455116653714
"289",0.264670420102708,0.272455116653714
"290",0.264327862169021,0.272455116653714
"291",0.267388286578359,0.272455116653714
"292",0.282708078864992,0.272455116653714
"293",0.265672742154644,0.272455116653714
"294",0.260596088760291,0.272455116653714
"295",0.269486322017636,0.272455116653714
"296",0.263061693455359,0.272455116653714
"297",0.269695565612298,0.272455116653714
"298",0.269869134830966,0.272455116653714
"299",0.268607886410698,0.272455116653714
"300",0.260424255457554,0.272455116653714
"301",0.272154572129164,0.277777777777778
"302",0.271415709781788,0.277777777777778
"303",0.266098106406725,0.277777777777778
"304",0.262131581987675,0.277777777777778
"305",0.280460631696418,0.277777777777778
"306",0.265579552751748,0.277777777777778
"307",0.270361641310245,0.277777777777778
"308",0.271293180110059,0.277777777777778
"309",0.276080311599667,0.277777777777778
"310",0.269569169737832,0.277777777777778
"311",0.262535073277032,0.277777777777778
"312",0.27255992467051,0.277777777777778
"313",0.260861461707624,0.277777777777778
"314",0.267668194433997,0.277777777777778
"315",0.273459506362233,0.277777777777778
"316",0.273179316876349,0.277777777777778
"317",0.274679076790941,0.277777777777778
"318",0.269092256005617,0.277777777777778
"319",0.281029559350131,0.277777777777778
"320",0.274308643541172,0.277777777777778
"321",0.268854386761247,0.277777777777778
"322",0.269187571042115,0.277777777777778
"323",0.271016325891877,0.277777777777778
"324",0.274016940494005,0.277777777777778
"325",0.278897435299125,0.277777777777778
"326",0.267220889012074,0.284101529374517
"327",0.267322633930549,0.284101529374517
"328",0.273809819833324,0.284101529374517
"329",0.2689341096686,0.284101529374517
"330",0.281594982020925,0.284101529374517
"331",0.27594182685332,0.284101529374517
"332",0.262878140160357,0.284101529374517
"333",0.280105868805497,0.284101529374517
"334",0.276421569488032,0.284101529374517
"335",0.264314605225056,0.284101529374517
"336",0.273596036938135,0.284101529374517
"337",0.272345535571656,0.284101529374517
"338",0.270649476381648,0.284101529374517
"339",0.275307869241448,0.284101529374517
"340",0.273339911465558,0.284101529374517
"341",0.276766921860944,0.284101529374517
"342",0.283510187497833,0.284101529374517
"343",0.264561992959478,0.284101529374517
"344",0.280007543303938,0.284101529374517
"345",0.279804549885326,0.284101529374517
"346",0.281708538601098,0.284101529374517
"347",0.274777948138116,0.284101529374517
"348",0.284201889134287,0.284101529374517
"349",0.279539913947893,0.284101529374517
"350",0.28307858784079,0.284101529374517
"351",0.278606596542976,0.291690976679301
"352",0.284312907423537,0.291690976679301
"353",0.288199856930958,0.291690976679301
"354",0.291193519329113,0.291690976679301
"355",0.282862826025481,0.291690976679301
"356",0.287830226477306,0.291690976679301
"357",0.285091344655901,0.291690976679301
"358",0.286260909159039,0.291690976679301
"359",0.285643875428404,0.291690976679301
"360",0.279507444376415,0.291690976679301
"361",0.287332852416007,0.291690976679301
"362",0.281653408773978,0.291690976679301
"363",0.285363491868125,0.291690976679301
"364",0.269520988968166,0.291690976679301
"365",0.278696937531647,0.291690976679301
"366",0.281989230914261,0.291690976679301
"367",0.283681382915306,0.291690976679301
"368",0.282213280737545,0.291690976679301
"369",0.298989938571732,0.291690976679301
"370",0.296896757236875,0.291690976679301
"371",0.296479204991577,0.291690976679301
"372",0.280416411652222,0.291690976679301
"373",0.30454197016957,0.291690976679301
"374",0.298837546970312,0.291690976679301
"375",0.286431333812668,0.291690976679301
"376",0.466902221903515,0.300944153096758
"377",0.475141303309632,0.300944153096758
"378",0.289864895005188,0.300944153096758
"379",0.296965235940109,0.300944153096758
"380",0.308760061346448,0.300944153096758
"381",0.286263780253216,0.300944153096758
"382",0.303428791740164,0.300944153096758
"383",0.305626806113504,0.300944153096758
"384",0.291307842405013,0.300944153096758
"385",0.291838755590153,0.300944153096758
"386",0.298710298730268,0.300944153096758
"387",0.291141333288817,0.300944153096758
"388",0.286476048196991,0.300944153096758
"389",0.29318069931009,0.300944153096758
"390",0.296220883759393,0.300944153096758
"391",0.298595358539818,0.300944153096758
"392",0.306105088522574,0.300944153096758
"393",0.299516115822505,0.300944153096758
"394",0.304062041214082,0.300944153096758
"395",0.286001080978707,0.300944153096758
"396",0.293034464185228,0.300944153096758
"397",0.293930041098999,0.300944153096758
"398",0.289865570374321,0.300944153096758
"399",0.30401180899301,0.300944153096758
"400",0.284591708766107,0.300944153096758
"401",0.234201611405544,0.235294117647059
"402",0.231029093401687,0.235294117647059
"403",0.223456313289774,0.235294117647059
"404",0.231207752918256,0.235294117647059
"405",0.228252325084723,0.235294117647059
"406",0.23219885213007,0.235294117647059
"407",0.225027862237926,0.235294117647059
"408",0.225171472256784,0.235294117647059
"409",0.234590364119227,0.235294117647059
"410",0.228282576654675,0.235294117647059
"411",0.236026217027672,0.235294117647059
"412",0.227161885365919,0.235294117647059
"413",0.23533480418535,0.235294117647059
"414",0.231492509695289,0.235294117647059
"415",0.225261697767086,0.235294117647059
"416",0.223378379237149,0.235294117647059
"417",0.227984511581949,0.235294117647059
"418",0.229412078187611,0.235294117647059
"419",0.239404785185416,0.235294117647059
"420",0.226580031670511,0.235294117647059
"421",0.240635248845051,0.235294117647059
"422",0.233573938688184,0.235294117647059
"423",0.22970911999703,0.235294117647059
"424",0.240901554354698,0.235294117647059
"425",0.235003330002726,0.235294117647059
"426",0.237838118216129,0.235424528726414
"427",0.221637638882095,0.235424528726414
"428",0.234363671420989,0.235424528726414
"429",0.221230889412083,0.235424528726414
"430",0.235561797373806,0.235424528726414
"431",0.233246540133007,0.235424528726414
"432",0.229096522663823,0.235424528726414
"433",0.232323787035646,0.235424528726414
"434",0.236472954278971,0.235424528726414
"435",0.22607907644745,0.235424528726414
"436",0.22894103362225,0.235424528726414
"437",0.237142568995396,0.235424528726414
"438",0.239393230632606,0.235424528726414
"439",0.227315405341642,0.235424528726414
"440",0.234017848997144,0.235424528726414
"441",0.235213822965389,0.235424528726414
"442",0.234660488934271,0.235424528726414
"443",0.236077297321123,0.235424528726414
"444",0.232917935348792,0.235424528726414
"445",0.234644011249493,0.235424528726414
"446",0.240200392312763,0.235424528726414
"447",0.234470422203865,0.235424528726414
"448",0.241069146513556,0.235424528726414
"449",0.230839900716754,0.235424528726414
"450",0.239148830895008,0.235424528726414
"451",0.226144017302536,0.235817504899927
"452",0.231988668581375,0.235817504899927
"453",0.226385559824212,0.235817504899927
"454",0.227137618078946,0.235817504899927
"455",0.230627215749505,0.235817504899927
"456",0.229965566678011,0.235817504899927
"457",0.229366505930648,0.235817504899927
"458",0.233561784379826,0.235817504899927
"459",0.227910597768122,0.235817504899927
"460",0.227623160848389,0.235817504899927
"461",0.229535884693712,0.235817504899927
"462",0.226235971446486,0.235817504899927
"463",0.222959268194471,0.235817504899927
"464",0.234862196281973,0.235817504899927
"465",0.228391225730042,0.235817504899927
"466",0.229307641013295,0.235817504899927
"467",0.22709168992905,0.235817504899927
"468",0.229113587342923,0.235817504899927
"469",0.224872244036359,0.235817504899927
"470",0.230693888423098,0.235817504899927
"471",0.233452968304084,0.235817504899927
"472",0.235331550736048,0.235817504899927
"473",0.227273827338121,0.235817504899927
"474",0.229412999554515,0.235817504899927
"475",0.231447122567409,0.235817504899927
"476",0.230505014283684,0.236478348431748
"477",0.224873477489923,0.236478348431748
"478",0.217169991281357,0.236478348431748
"479",0.226688687718934,0.236478348431748
"480",0.233193046735716,0.236478348431748
"481",0.23042466614196,0.236478348431748
"482",0.229445238543166,0.236478348431748
"483",0.232992309451581,0.236478348431748
"484",0.223374981993697,0.236478348431748
"485",0.235464937796796,0.236478348431748
"486",0.243963915033285,0.236478348431748
"487",0.233682109123693,0.236478348431748
"488",0.230313591528649,0.236478348431748
"489",0.225698568998299,0.236478348431748
"490",0.230797915727376,0.236478348431748
"491",0.224637140856856,0.236478348431748
"492",0.237365179062116,0.236478348431748
"493",0.226886213985907,0.236478348431748
"494",0.233879494857749,0.236478348431748
"495",0.239250609420619,0.236478348431748
"496",0.226344276314157,0.236478348431748
"497",0.238037706142537,0.236478348431748
"498",0.23382515197144,0.236478348431748
"499",0.229745858284864,0.236478348431748
"500",0.229798118075567,0.236478348431748
"501",0.236569983217711,0.237416147849782
"502",0.233681364902597,0.237416147849782
"503",0.230955288240698,0.237416147849782
"504",0.22950911277687,0.237416147849782
"505",0.22861256862849,0.237416147849782
"506",0.23272559506611,0.237416147849782
"507",0.231193390650783,0.237416147849782
"508",0.231625479061079,0.237416147849782
"509",0.235751132170097,0.237416147849782
"510",0.234989211369652,0.237416147849782
"511",0.232876017236761,0.237416147849782
"512",0.227693438155026,0.237416147849782
"513",0.237595974387384,0.237416147849782
"514",0.232226365557711,0.237416147849782
"515",0.226737154133673,0.237416147849782
"516",0.234705662081241,0.237416147849782
"517",0.233531950393837,0.237416147849782
"518",0.227461789266466,0.237416147849782
"519",0.238470777195204,0.237416147849782
"520",0.234255454164459,0.237416147849782
"521",0.230956314660735,0.237416147849782
"522",0.236228962387062,0.237416147849782
"523",0.238668650597472,0.237416147849782
"524",0.22942607328339,0.237416147849782
"525",0.233000306686154,0.237416147849782
"526",0.234000285360718,0.238644179070847
"527",0.232279480722388,0.238644179070847
"528",0.238890052843899,0.238644179070847
"529",0.234225033597933,0.238644179070847
"530",0.228527763179456,0.238644179070847
"531",0.225974828982464,0.238644179070847
"532",0.237186121089958,0.238644179070847
"533",0.237519015846293,0.238644179070847
"534",0.227128145348799,0.238644179070847
"535",0.233614370551231,0.238644179070847
"536",0.233200680114483,0.238644179070847
"537",0.23435871721062,0.238644179070847
"538",0.230233445391199,0.238644179070847
"539",0.230265923547047,0.238644179070847
"540",0.233461557958689,0.238644179070847
"541",0.243877852319853,0.238644179070847
"542",0.239947545552418,0.238644179070847
"543",0.239183565245927,0.238644179070847
"544",0.233884662741408,0.238644179070847
"545",0.237116047923606,0.238644179070847
"546",0.237196520916447,0.238644179070847
"547",0.233018386913252,0.238644179070847
"548",0.239061358920907,0.238644179070847
"549",0.230949083234155,0.238644179070847
"550",0.238699459970991,0.238644179070847
"551",0.238500915493737,0.240180518917725
"552",0.235994889797327,0.240180518917725
"553",0.232825850105824,0.240180518917725
"554",0.232909882551615,0.240180518917725
"555",0.233940358911484,0.240180518917725
"556",0.239776129245608,0.240180518917725
"557",0.231283137439884,0.240180518917725
"558",0.225800938006812,0.240180518917725
"559",0.228620332370712,0.240180518917725
"560",0.239670133683555,0.240180518917725
"561",0.227084879539367,0.240180518917725
"562",0.241154584825116,0.240180518917725
"563",0.235805477194765,0.240180518917725
"564",0.226407763485884,0.240180518917725
"565",0.237288821050815,0.240180518917725
"566",0.242036248134725,0.240180518917725
"567",0.229666881180608,0.240180518917725
"568",0.234456945288942,0.240180518917725
"569",0.233864270777099,0.240180518917725
"570",0.242954534273242,0.240180518917725
"571",0.237927093996945,0.240180518917725
"572",0.237295837786994,0.240180518917725
"573",0.238633289590912,0.240180518917725
"574",0.230409878603605,0.240180518917725
"575",0.237035541670485,0.240180518917725
"576",0.239928646266544,0.242048933217693
"577",0.237977039867787,0.242048933217693
"578",0.23611748249196,0.242048933217693
"579",0.235568435302245,0.242048933217693
"580",0.242339443787893,0.242048933217693
"581",0.235013336893915,0.242048933217693
"582",0.229227987980003,0.242048933217693
"583",0.242754008564372,0.242048933217693
"584",0.233225539822854,0.242048933217693
"585",0.235946519264209,0.242048933217693
"586",0.237572366000358,0.242048933217693
"587",0.235954936919681,0.242048933217693
"588",0.234865880152202,0.242048933217693
"589",0.229198745873509,0.242048933217693
"590",0.246226787035661,0.242048933217693
"591",0.23636940698305,0.242048933217693
"592",0.241924836896296,0.242048933217693
"593",0.2410246582661,0.242048933217693
"594",0.241953012282431,0.242048933217693
"595",0.23879951168884,0.242048933217693
"596",0.234901151859437,0.242048933217693
"597",0.252125037811107,0.242048933217693
"598",0.237512185482884,0.242048933217693
"599",0.232254970601824,0.242048933217693
"600",0.237550314136054,0.242048933217693
"601",0.237490277270167,0.244280137092183
"602",0.239154480095033,0.244280137092183
"603",0.23380193704776,0.244280137092183
"604",0.232402364784181,0.244280137092183
"605",0.239424160505369,0.244280137092183
"606",0.238875639693009,0.244280137092183
"607",0.235965546288487,0.244280137092183
"608",0.24093679969919,0.244280137092183
"609",0.240393418029232,0.244280137092183
"610",0.242594721266153,0.244280137092183
"611",0.230802629122573,0.244280137092183
"612",0.234147721465638,0.244280137092183
"613",0.239996248910146,0.244280137092183
"614",0.242290144763231,0.244280137092183
"615",0.240093887426677,0.244280137092183
"616",0.243871599749594,0.244280137092183
"617",0.237006358522956,0.244280137092183
"618",0.240211017013017,0.244280137092183
"619",0.239867317238885,0.244280137092183
"620",0.244208232738644,0.244280137092183
"621",0.241511240354219,0.244280137092183
"622",0.244490613063686,0.244280137092183
"623",0.232927290108681,0.244280137092183
"624",0.247643455254341,0.244280137092183
"625",0.238717412052916,0.244280137092183
"626",0.23699058517822,0.246913580246914
"627",0.237550261014624,0.246913580246914
"628",0.234636649310599,0.246913580246914
"629",0.24061912403083,0.246913580246914
"630",0.236979278248704,0.246913580246914
"631",0.232008357560261,0.246913580246914
"632",0.239720158601892,0.246913580246914
"633",0.246193138165198,0.246913580246914
"634",0.251162038809842,0.246913580246914
"635",0.243172913346445,0.246913580246914
"636",0.24509890769168,0.246913580246914
"637",0.249596695208306,0.246913580246914
"638",0.244122629832686,0.246913580246914
"639",0.242395632600182,0.246913580246914
"640",0.244728294619917,0.246913580246914
"641",0.251245896128973,0.246913580246914
"642",0.243263958713993,0.246913580246914
"643",0.240473650740762,0.246913580246914
"644",0.241471831656202,0.246913580246914
"645",0.239012538393645,0.246913580246914
"646",0.248275125697137,0.246913580246914
"647",0.244854335978315,0.246913580246914
"648",0.238939654963464,0.246913580246914
"649",0.255410598556647,0.246913580246914
"650",0.241774620538659,0.246913580246914
"651",0.239999412744869,0.25
"652",0.244428646911585,0.25
"653",0.241788083643292,0.25
"654",0.252071928820814,0.25
"655",0.23785549205704,0.25
"656",0.242385165006288,0.25
"657",0.241243779444286,0.25
"658",0.24462795999452,0.25
"659",0.241806876798881,0.25
"660",0.237591465550923,0.25
"661",0.243293424274848,0.25
"662",0.242404074342321,0.25
"663",0.240213387884108,0.25
"664",0.240713879198932,0.25
"665",0.251968885377269,0.25
"666",0.25215878955258,0.25
"667",0.249016968493561,0.25
"668",0.2425525506538,0.25
"669",0.245425119182317,0.25
"670",0.244976999960326,0.25
"671",0.246492637385316,0.25
"672",0.247296601848803,0.25
"673",0.250172285708503,0.25
"674",0.244412621200727,0.25
"675",0.248988574738655,0.25
"676",0.239980907809403,0.253605137555644
"677",0.249703188774392,0.253605137555644
"678",0.245599279582239,0.253605137555644
"679",0.239278121291355,0.253605137555644
"680",0.236225023128428,0.253605137555644
"681",0.252071418820998,0.253605137555644
"682",0.251252789335138,0.253605137555644
"683",0.248371437165623,0.253605137555644
"684",0.251063903999858,0.253605137555644
"685",0.253062385295968,0.253605137555644
"686",0.251337777658062,0.253605137555644
"687",0.260590208382749,0.253605137555644
"688",0.244668505722503,0.253605137555644
"689",0.250288238336477,0.253605137555644
"690",0.239665400010092,0.253605137555644
"691",0.234880354287809,0.253605137555644
"692",0.241788687205835,0.253605137555644
"693",0.246790557371747,0.253605137555644
"694",0.256058994386335,0.253605137555644
"695",0.251798995700096,0.253605137555644
"696",0.247039413184547,0.253605137555644
"697",0.246148085730276,0.253605137555644
"698",0.243935761252634,0.253605137555644
"699",0.248314916497463,0.253605137555644
"700",0.257713020612184,0.253605137555644
"701",0.251681766855891,0.257815284215585
"702",0.256366423590068,0.257815284215585
"703",0.253511354403863,0.257815284215585
"704",0.252514333039871,0.257815284215585
"705",0.260755729542918,0.257815284215585
"706",0.250501330496548,0.257815284215585
"707",0.251107469554005,0.257815284215585
"708",0.268200917909958,0.257815284215585
"709",0.246006191424342,0.257815284215585
"710",0.253188189593868,0.257815284215585
"711",0.255659722248243,0.257815284215585
"712",0.249440692909746,0.257815284215585
"713",0.244490281520277,0.257815284215585
"714",0.256622076839346,0.257815284215585
"715",0.255482101296861,0.257815284215585
"716",0.250645754671572,0.257815284215585
"717",0.258066548391855,0.257815284215585
"718",0.26159083240649,0.257815284215585
"719",0.254794483457671,0.257815284215585
"720",0.255490070491116,0.257815284215585
"721",0.252855226747161,0.257815284215585
"722",0.253708619419439,0.257815284215585
"723",0.253450302824166,0.257815284215585
"724",0.259446682218698,0.257815284215585
"725",0.248023446066875,0.257815284215585
"726",0.260830585894135,0.262745829939986
"727",0.249405177888558,0.262745829939986
"728",0.253839719743205,0.262745829939986
"729",0.250892422161713,0.262745829939986
"730",0.256867070423277,0.262745829939986
"731",0.242554423640069,0.262745829939986
"732",0.255608207074371,0.262745829939986
"733",0.248422446429888,0.262745829939986
"734",0.259441236572624,0.262745829939986
"735",0.252555353993158,0.262745829939986
"736",0.254140833262737,0.262745829939986
"737",0.25486231637625,0.262745829939986
"738",0.257534261481232,0.262745829939986
"739",0.253983146953523,0.262745829939986
"740",0.266242876174347,0.262745829939986
"741",0.265079408475934,0.262745829939986
"742",0.264054668898385,0.262745829939986
"743",0.265364570020897,0.262745829939986
"744",0.266457537341899,0.262745829939986
"745",0.24706864916879,0.262745829939986
"746",0.259315728949344,0.262745829939986
