"","r2","l2"
"123",0.268314060856868,0.153846153846154
"124",0.313561055546686,0.148148148148148
"125",0.344686951696899,0.142857142857143
"126",1.31092277532681,1
"127",1.02725166189472,0.8
"128",0.544487258207847,0.666666666666667
"129",0.566046438547041,0.571428571428571
"130",0.597248846075603,0.5
"131",0.617090361056657,0.444444444444444
"132",0.467329444883435,0.4
"133",0.311354939166716,0.363636363636364
"134",0.387997605232133,0.333333333333333
"135",0.338784507657574,0.307692307692308
"136",0.29375221261004,0.285714285714286
"137",0.260008259024213,0.266666666666667
"138",0.252407872990123,0.25
"139",0.259384938370527,0.235294117647059
"140",0.227472056297005,0.222222222222222
"141",0.145901519854759,0.210526315789474
"142",0.179961174629998,0.2
"143",0.237560836783302,0.19047619047619
"144",0.230604094423408,0.181818181818182
"145",0.192143898733749,0.173913043478261
"146",0.223458769496283,0.166666666666667
"147",0.26891090285444,0.16
"148",0.218629683200509,0.153846153846154
"149",0.254443405772904,0.148148148148148
"150",0.346730913707749,0.142857142857143
"151",1.06205375091118,1
"152",0.8018986682283,0.8
"153",0.959177495368018,0.666666666666667
"154",0.841166893550334,0.571428571428571
"155",0.508683680529665,0.5
"156",0.468455399207936,0.444444444444444
"157",0.458707934580567,0.4
"158",0.52374940251185,0.363636363636364
"159",0.330669842032568,0.333333333333333
"160",0.369384016438214,0.307692307692308
"161",0.358350407485823,0.285714285714286
"162",0.383970056959119,0.266666666666667
"163",0.242560397875572,0.25
"164",0.326960337500864,0.235294117647059
"165",0.216023687189916,0.222222222222222
"166",0.152507059001902,0.210526315789474
"167",0.259768380875023,0.2
"168",0.209682992625932,0.19047619047619
"169",0.178124721231971,0.181818181818182
"170",0.26222587812862,0.173913043478261
"171",0.260752032279391,0.166666666666667
"172",0.311985910292821,0.16
"173",0.222815102970491,0.153846153846154
"174",0.314540705255444,0.148148148148148
"175",0.318306387314781,0.142857142857143
"176",1.15923849453425,1
"177",0.839650466017052,0.8
"178",0.924229339319256,0.666666666666667
"179",0.766950000096046,0.571428571428571
"180",0.792647755184368,0.5
"181",0.424958426993939,0.444444444444444
"182",0.471834870276786,0.4
"183",0.46147932050605,0.363636363636364
"184",0.343995006973126,0.333333333333333
"185",0.338922216637142,0.307692307692308
"186",0.224339669672531,0.285714285714286
"187",0.254227942374695,0.266666666666667
"188",0.208205119947831,0.25
"189",0.194051236011182,0.235294117647059
"190",0.24893342830885,0.222222222222222
"191",0.29860672114205,0.210526315789474
"192",0.225407506317783,0.2
"193",0.26231602827542,0.19047619047619
"194",0.196550372068616,0.181818181818182
"195",0.310761584746972,0.173913043478261
"196",0.261117514286,0.166666666666667
"197",0.27515542478225,0.16
"198",0.259022144293413,0.153846153846154
"199",0.237498516484534,0.148148148148148
"200",0.312573264987735,0.142857142857143
"201",1.25025962532492,1
"202",0.802934125871134,0.8
"203",0.855666951138137,0.666666666666667
"204",0.785105694415881,0.571428571428571
"205",0.673193570904185,0.5
"206",0.428247059011695,0.444444444444444
"207",0.506763675606261,0.4
"208",0.312211089645008,0.363636363636364
"209",0.263113968599242,0.333333333333333
"210",0.324697280982644,0.307692307692308
"211",0.254305049893219,0.285714285714286
"212",0.286551806924502,0.266666666666667
"213",0.251947827841355,0.25
"214",0.216621167448468,0.235294117647059
"215",0.20383174676359,0.222222222222222
"216",0.265460862518805,0.210526315789474
"217",0.177229322117568,0.2
"218",0.19854009800079,0.19047619047619
"219",0.229860913850583,0.181818181818182
"220",0.255668442008068,0.173913043478261
"221",0.270294318421004,0.166666666666667
"222",0.240201399501243,0.16
"223",0.242681024174464,0.153846153846154
"224",0.32698799682624,0.148148148148148
"225",0.388520054347731,0.142857142857143
"226",1.49890999991124,1
"227",1.12484651512489,0.8
"228",0.744698259253275,0.666666666666667
"229",0.731954984085269,0.571428571428571
"230",0.585361240679772,0.5
"231",0.591033529544777,0.444444444444444
"232",0.339824634200137,0.4
"233",0.399000565605064,0.363636363636364
"234",0.380205607476163,0.333333333333333
"235",0.347807601570731,0.307692307692308
"236",0.382953414958503,0.285714285714286
"237",0.296488802658436,0.266666666666667
"238",0.223225296695729,0.25
"239",0.220345150322037,0.235294117647059
"240",0.242502151558295,0.222222222222222
"241",0.219929563737082,0.210526315789474
"242",0.184382919743854,0.2
"243",0.214144905465901,0.19047619047619
"244",0.225139982281034,0.181818181818182
"245",0.234011131286664,0.173913043478261
"246",0.19204327420779,0.166666666666667
"247",0.252595948697798,0.16
"248",0.286306729655518,0.153846153846154
"249",0.238805540227275,0.148148148148148
"250",0.291671014387171,0.142857142857143
"251",2.34248426691884,1
"252",0.692329308204457,0.8
"253",0.896323635034126,0.666666666666667
"254",0.708492537766332,0.571428571428571
"255",0.601939417538172,0.5
"256",0.447851188725111,0.444444444444444
"257",0.520222126188596,0.4
"258",0.592735989316431,0.363636363636364
"259",0.468127004356271,0.333333333333333
"260",0.423629930665638,0.307692307692308
"261",0.263782151181586,0.285714285714286
"262",0.325400305396152,0.266666666666667
"263",0.268664243439264,0.25
"264",0.236119884818357,0.235294117647059
"265",0.291738023173258,0.222222222222222
"266",0.232231717026976,0.210526315789474
"267",0.291480198867526,0.2
"268",0.248887747942417,0.19047619047619
"269",0.240925002996078,0.181818181818182
"270",0.266634550521489,0.173913043478261
"271",0.252271621877197,0.166666666666667
"272",0.357323331098315,0.16
"273",0.28626220912531,0.153846153846154
"274",0.298820759526404,0.148148148148148
"275",0.30456891568305,0.142857142857143
"276",1.3891692976394,1
"277",1.47218897947468,0.8
"278",1.61081536140224,0.666666666666667
"279",0.652105414366687,0.571428571428571
"280",0.679445360723126,0.5
"281",0.580331669527266,0.444444444444444
"282",0.437358612219685,0.4
"283",0.392744678905981,0.363636363636364
"284",0.415645438669837,0.333333333333333
"285",0.276202838551928,0.307692307692308
"286",0.308285902106489,0.285714285714286
"287",0.290688112958012,0.266666666666667
"288",0.23189044875777,0.25
"289",0.292285502336088,0.235294117647059
"290",0.284900103507767,0.222222222222222
"291",0.189407082486377,0.210526315789474
"292",0.208588898675566,0.2
"293",0.245048706018959,0.19047619047619
"294",0.278268760395375,0.181818181818182
"295",0.271631622933599,0.173913043478261
"296",0.241892008372418,0.166666666666667
"297",0.218873259729635,0.16
"298",0.377756077656083,0.153846153846154
"299",0.403595620738935,0.148148148148148
"300",0.307424363750757,0.142857142857143
"301",0.893296991737159,1
"302",1.35113623865904,0.8
"303",1.5602618734111,0.666666666666667
"304",0.901750923489036,0.571428571428571
"305",0.596484158330023,0.5
"306",0.555576321073937,0.444444444444444
"307",0.598672317730294,0.4
"308",0.400019433841192,0.363636363636364
"309",0.381892274901138,0.333333333333333
"310",0.426741264147372,0.307692307692308
"311",0.346302006857067,0.285714285714286
"312",0.238816303007059,0.266666666666667
"313",0.211999046295778,0.25
"314",0.239282586318362,0.235294117647059
"315",0.285122814964323,0.222222222222222
"316",0.238264896139245,0.210526315789474
"317",0.240480706052966,0.2
"318",0.199557364921945,0.19047619047619
"319",0.240093804238348,0.181818181818182
"320",0.238484372135977,0.173913043478261
"321",0.241733037122842,0.166666666666667
"322",0.272386638048408,0.16
"323",0.268942038064447,0.153846153846154
"324",0.334293030507953,0.148148148148148
"325",0.360926365571328,0.142857142857143
"326",1.95538573468698,1
"327",1.25606296800797,0.8
"328",1.04156677546403,0.666666666666667
"329",0.575007649758902,0.571428571428571
"330",0.563396305888441,0.5
"331",0.636658681491081,0.444444444444444
"332",0.429422761281566,0.4
"333",0.513200495131055,0.363636363636364
"334",0.582330851421199,0.333333333333333
"335",0.435051519263524,0.307692307692308
"336",0.295432061205708,0.285714285714286
"337",0.341982975893798,0.266666666666667
"338",0.38489202336764,0.25
"339",0.252696482061572,0.235294117647059
"340",0.219064432529738,0.222222222222222
"341",0.242892824987831,0.210526315789474
"342",0.270493511651202,0.2
"343",0.180460121692059,0.19047619047619
"344",0.283208171338319,0.181818181818182
"345",0.175454387775012,0.173913043478261
"346",0.283150264089417,0.166666666666667
"347",0.238828280774946,0.16
"348",0.219426215657498,0.153846153846154
"349",0.376991891956195,0.148148148148148
"350",0.420673822888915,0.142857142857143
"351",2.40519604287179,1
"352",1.5790373850688,0.8
"353",1.0572709574956,0.666666666666667
"354",1.00418740470108,0.571428571428571
"355",1.01613431916552,0.5
"356",0.933095315819677,0.444444444444444
"357",0.611997619745419,0.4
"358",0.4243276536556,0.363636363636364
"359",0.362948868455002,0.333333333333333
"360",0.359760071449135,0.307692307692308
"361",0.432652879404751,0.285714285714286
"362",0.270333457400118,0.266666666666667
"363",0.270676236134311,0.25
"364",0.224165249155541,0.235294117647059
"365",0.297021477745157,0.222222222222222
"366",0.331759591788625,0.210526315789474
"367",0.222758074717712,0.2
"368",0.201867418755309,0.19047619047619
"369",0.238255137685137,0.181818181818182
"370",0.236208200485988,0.173913043478261
"371",0.271608067273478,0.166666666666667
"372",0.311764802215753,0.16
"373",0.303007603894151,0.153846153846154
"374",0.337711819147104,0.148148148148148
"375",0.258705706320122,0.142857142857143
"376",31.2084170222885,1
"377",37.7349947375375,0.8
"378",0.998390044559977,0.666666666666667
"379",0.760513203077575,0.571428571428571
"380",1.19534317941877,0.5
"381",0.658728669937528,0.444444444444444
"382",0.470685564193451,0.4
"383",0.45611692126421,0.363636363636364
"384",0.428788011301908,0.333333333333333
"385",0.742465244606949,0.307692307692308
"386",0.323049267624723,0.285714285714286
"387",0.424194589093401,0.266666666666667
"388",0.323578948007079,0.25
"389",0.305029638277783,0.235294117647059
"390",0.278748937192986,0.222222222222222
"391",0.294078980181196,0.210526315789474
"392",0.231018408195483,0.2
"393",0.266452058078333,0.19047619047619
"394",0.292620982582513,0.181818181818182
"395",0.279407667017091,0.173913043478261
"396",0.385013749876973,0.166666666666667
"397",0.264136651137379,0.16
"398",0.281990927071264,0.153846153846154
"399",0.404179946417634,0.148148148148148
"400",0.382593648244203,0.142857142857143
"401",0.695284045807459,0.8
"402",0.80518342448521,0.666666666666667
"403",0.627740000559875,0.571428571428571
"404",0.522861607108699,0.5
"405",0.513291785857387,0.444444444444444
"406",0.395834617250948,0.4
"407",0.392935135012445,0.363636363636364
"408",0.362083389113663,0.333333333333333
"409",0.361704870943187,0.307692307692308
"410",0.236057377581275,0.285714285714286
"411",0.259995095106184,0.266666666666667
"412",0.195007956932479,0.25
"413",0.276812920986184,0.235294117647059
"414",0.240836024224877,0.222222222222222
"415",0.206172631554288,0.210526315789474
"416",0.250139828054335,0.2
"417",0.226612839109939,0.19047619047619
"418",0.199941451843776,0.181818181818182
"419",0.239317276481394,0.173913043478261
"420",0.189215905064892,0.166666666666667
"421",0.270414589965399,0.16
"422",0.288815966483086,0.153846153846154
"423",0.267165329761471,0.148148148148148
"424",0.271434355280994,0.142857142857143
"425",0.407346211027298,0.137931034482759
"426",0.75805903794339,0.8
"427",0.640632870526558,0.666666666666667
"428",0.708847309942107,0.571428571428571
"429",0.572392736488395,0.5
"430",0.521711492435375,0.444444444444444
"431",0.4829486762617,0.4
"432",0.321623661712518,0.363636363636364
"433",0.433763120688288,0.333333333333333
"434",0.31862508352033,0.307692307692308
"435",0.29516976615608,0.285714285714286
"436",0.241824537056334,0.266666666666667
"437",0.227515950950322,0.25
"438",0.219344667462236,0.235294117647059
"439",0.229829962697402,0.222222222222222
"440",0.188951254135688,0.210526315789474
"441",0.200836893962008,0.2
"442",0.181221483262372,0.19047619047619
"443",0.222521960277449,0.181818181818182
"444",0.182056766762447,0.173913043478261
"445",0.201241865303851,0.166666666666667
"446",0.211818394622733,0.16
"447",0.262636801543449,0.153846153846154
"448",0.322359343006493,0.148148148148148
"449",0.253513339491788,0.142857142857143
"450",0.313746053268402,0.137931034482759
"451",1.13627215443369,0.8
"452",0.744087050548272,0.666666666666667
"453",0.681248623247831,0.571428571428571
"454",0.677345617748019,0.5
"455",0.603168677662861,0.444444444444444
"456",0.388897482094973,0.4
"457",0.326176432762161,0.363636363636364
"458",0.35343365079516,0.333333333333333
"459",0.304993214443468,0.307692307692308
"460",0.30134657691035,0.285714285714286
"461",0.293270868923866,0.266666666666667
"462",0.224204633800129,0.25
"463",0.319802201179901,0.235294117647059
"464",0.184539134512476,0.222222222222222
"465",0.204799053857368,0.210526315789474
"466",0.243199373570048,0.2
"467",0.222096074330713,0.19047619047619
"468",0.221360008385594,0.181818181818182
"469",0.207429525011845,0.173913043478261
"470",0.14933879638821,0.166666666666667
"471",0.304336596806507,0.16
"472",0.215261385749114,0.153846153846154
"473",0.24798097623552,0.148148148148148
"474",0.281742755451365,0.142857142857143
"475",0.276763150082544,0.137931034482759
"476",1.0998343799516,0.8
"477",0.839096681640785,0.666666666666667
"478",0.62333158847768,0.571428571428571
"479",0.561725001176606,0.5
"480",0.496316776977684,0.444444444444444
"481",0.441811097780608,0.4
"482",0.461911598290988,0.363636363636364
"483",0.353534114156948,0.333333333333333
"484",0.328724865486617,0.307692307692308
"485",0.30807228700576,0.285714285714286
"486",0.278227042081558,0.266666666666667
"487",0.242136747340898,0.25
"488",0.20632004505684,0.235294117647059
"489",0.204622073060245,0.222222222222222
"490",0.287594288187259,0.210526315789474
"491",0.219320255521397,0.2
"492",0.160621972503742,0.19047619047619
"493",0.266259667090647,0.181818181818182
"494",0.168172873904536,0.173913043478261
"495",0.205730401778695,0.166666666666667
"496",0.256270875929114,0.16
"497",0.199907718476881,0.153846153846154
"498",0.291694852597279,0.148148148148148
"499",0.31797570293275,0.142857142857143
"500",0.365338735399364,0.137931034482759
"501",0.721220533753708,0.8
"502",0.714428713021605,0.666666666666667
"503",0.588128261953359,0.571428571428571
"504",0.48509467523394,0.5
"505",0.556812246728013,0.444444444444444
"506",0.437244640319111,0.4
"507",0.37577636465072,0.363636363636364
"508",0.287134701522307,0.333333333333333
"509",0.318709726087759,0.307692307692308
"510",0.244727684899888,0.285714285714286
"511",0.242328679927185,0.266666666666667
"512",0.222523918648637,0.25
"513",0.189999689563264,0.235294117647059
"514",0.267463091493538,0.222222222222222
"515",0.213909487968042,0.210526315789474
"516",0.180002327545589,0.2
"517",0.222233388480043,0.19047619047619
"518",0.203270370311368,0.181818181818182
"519",0.193913028183599,0.173913043478261
"520",0.169609049065588,0.166666666666667
"521",0.273270648664309,0.16
"522",0.268761022821365,0.153846153846154
"523",0.225193222562943,0.148148148148148
"524",0.310559347183779,0.142857142857143
"525",0.256995278004309,0.137931034482759
"526",0.963459370456568,0.8
"527",0.742795455766616,0.666666666666667
"528",0.649849477949524,0.571428571428571
"529",0.693585765339185,0.5
"530",0.524328324537942,0.444444444444444
"531",0.512373114970078,0.4
"532",0.481527421641613,0.363636363636364
"533",0.349981015519887,0.333333333333333
"534",0.295185546152278,0.307692307692308
"535",0.363041037880996,0.285714285714286
"536",0.284894589745085,0.266666666666667
"537",0.254205333761025,0.25
"538",0.248785489943284,0.235294117647059
"539",0.291808203446735,0.222222222222222
"540",0.201010603101943,0.210526315789474
"541",0.251011460640668,0.2
"542",0.217142422113328,0.19047619047619
"543",0.234190160018474,0.181818181818182
"544",0.183563431062259,0.173913043478261
"545",0.242800287955993,0.166666666666667
"546",0.194102970386669,0.16
"547",0.259210455946442,0.153846153846154
"548",0.236456524414531,0.148148148148148
"549",0.319938390743475,0.142857142857143
"550",0.254110110845661,0.137931034482759
"551",0.846587155008107,0.8
"552",0.666680240360445,0.666666666666667
"553",0.762509267476853,0.571428571428571
"554",0.692474163669525,0.5
"555",0.544206930170768,0.444444444444444
"556",0.44725668984587,0.4
"557",0.534866147643243,0.363636363636364
"558",0.498495829831051,0.333333333333333
"559",0.33061068111725,0.307692307692308
"560",0.323314855902883,0.285714285714286
"561",0.206363390452322,0.266666666666667
"562",0.259492775850452,0.25
"563",0.230047278033468,0.235294117647059
"564",0.185485666740315,0.222222222222222
"565",0.241249581622354,0.210526315789474
"566",0.218670986981431,0.2
"567",0.193385449884711,0.19047619047619
"568",0.211033985650093,0.181818181818182
"569",0.275854348873108,0.173913043478261
"570",0.18859414827366,0.166666666666667
"571",0.244701483299199,0.16
"572",0.219817791618714,0.153846153846154
"573",0.281587807827406,0.148148148148148
"574",0.249646369330521,0.142857142857143
"575",0.270124558372602,0.137931034482759
"576",1.1796842654405,0.8
"577",0.749573954225968,0.666666666666667
"578",0.642739635899587,0.571428571428571
"579",0.492396168018046,0.5
"580",0.636204392824569,0.444444444444444
"581",0.401213050704951,0.4
"582",0.326771901984619,0.363636363636364
"583",0.376601118943108,0.333333333333333
"584",0.275639501574676,0.307692307692308
"585",0.300166462575717,0.285714285714286
"586",0.292153963297238,0.266666666666667
"587",0.214887196573211,0.25
"588",0.207439838079375,0.235294117647059
"589",0.243850227207308,0.222222222222222
"590",0.204317732295673,0.210526315789474
"591",0.152909836822747,0.2
"592",0.192952105563158,0.19047619047619
"593",0.211361692605393,0.181818181818182
"594",0.182833792554039,0.173913043478261
"595",0.275992259131546,0.166666666666667
"596",0.212623124088315,0.16
"597",0.221448201179468,0.153846153846154
"598",0.241871518018508,0.148148148148148
"599",0.27189947413075,0.142857142857143
"600",0.282106280863407,0.137931034482759
"601",0.909207418334384,0.8
"602",0.965182109850747,0.666666666666667
"603",0.947761248872644,0.571428571428571
"604",0.590711873473605,0.5
"605",0.551802549856461,0.444444444444444
"606",0.465052730127387,0.4
"607",0.341650975746363,0.363636363636364
"608",0.452945889815028,0.333333333333333
"609",0.352309114887439,0.307692307692308
"610",0.246960129797491,0.285714285714286
"611",0.195943334809994,0.266666666666667
"612",0.252466160267391,0.25
"613",0.250347249461263,0.235294117647059
"614",0.253440925188701,0.222222222222222
"615",0.227020511456728,0.210526315789474
"616",0.174453307716181,0.2
"617",0.268075632586533,0.19047619047619
"618",0.239283071648793,0.181818181818182
"619",0.245570298751429,0.173913043478261
"620",0.202198708265959,0.166666666666667
"621",0.218751400066878,0.16
"622",0.24347322515125,0.153846153846154
"623",0.208022674009412,0.148148148148148
"624",0.300421686002246,0.142857142857143
"625",0.277076896578543,0.137931034482759
"626",0.941694439494234,0.8
"627",0.875101901141438,0.666666666666667
"628",0.804880248353294,0.571428571428571
"629",0.615037254577358,0.5
"630",0.598175566846941,0.444444444444444
"631",0.564755546957241,0.4
"632",0.422756305555369,0.363636363636364
"633",0.457383899897258,0.333333333333333
"634",0.340106669063797,0.307692307692308
"635",0.369062009715929,0.285714285714286
"636",0.246579750462139,0.266666666666667
"637",0.289670185222475,0.25
"638",0.198009326831106,0.235294117647059
"639",0.208191431338482,0.222222222222222
"640",0.20104784717392,0.210526315789474
"641",0.300761973808253,0.2
"642",0.197891520610886,0.19047619047619
"643",0.179946530740211,0.181818181818182
"644",0.228604891313572,0.173913043478261
"645",0.222308090920419,0.166666666666667
"646",0.22590606742873,0.16
"647",0.246493664021383,0.153846153846154
"648",0.230142108005321,0.148148148148148
"649",0.280577580600304,0.142857142857143
"650",0.331631823627905,0.137931034482759
"651",1.47472114309151,0.8
"652",1.74561779337298,0.666666666666667
"653",0.56731221943272,0.571428571428571
"654",0.636827926979435,0.5
"655",0.518178670381247,0.444444444444444
"656",0.526909866293161,0.4
"657",0.490071374320139,0.363636363636364
"658",0.406556225623534,0.333333333333333
"659",0.253752476185192,0.307692307692308
"660",0.351202629848891,0.285714285714286
"661",0.260574247230612,0.266666666666667
"662",0.218381749821446,0.25
"663",0.223757519429861,0.235294117647059
"664",0.25242192312914,0.222222222222222
"665",0.209503911675446,0.210526315789474
"666",0.200991566498801,0.2
"667",0.275688655537181,0.19047619047619
"668",0.194621005492714,0.181818181818182
"669",0.25318053379169,0.173913043478261
"670",0.227783313089911,0.166666666666667
"671",0.259739770622128,0.16
"672",0.216452876308635,0.153846153846154
"673",0.263113388775247,0.148148148148148
"674",0.271063261915447,0.142857142857143
"675",0.340600687690987,0.137931034482759
"676",1.034585883908,0.8
"677",0.798643274827233,0.666666666666667
"678",0.678651262921946,0.571428571428571
"679",0.676565941755018,0.5
"680",0.492903713374368,0.444444444444444
"681",0.619039034065515,0.4
"682",0.402490638044763,0.363636363636364
"683",0.449483901718999,0.333333333333333
"684",0.309101065600402,0.307692307692308
"685",0.365342152905025,0.285714285714286
"686",0.313338629116418,0.266666666666667
"687",0.210387990380944,0.25
"688",0.215206699176866,0.235294117647059
"689",0.24410497151311,0.222222222222222
"690",0.227902195435882,0.210526315789474
"691",0.247527245793758,0.2
"692",0.270039490356096,0.19047619047619
"693",0.264645978513877,0.181818181818182
"694",0.191149757731537,0.173913043478261
"695",0.198302697420177,0.166666666666667
"696",0.243929214490055,0.16
"697",0.242842180271882,0.153846153846154
"698",0.274256349730528,0.148148148148148
"699",0.298425552733567,0.142857142857143
"700",0.342783164375237,0.137931034482759
"701",1.42028569651419,0.8
"702",0.865004213054192,0.666666666666667
"703",0.91929991653489,0.571428571428571
"704",0.931701834494032,0.5
"705",0.53214153908594,0.444444444444444
"706",0.478536676154612,0.4
"707",0.484356172819609,0.363636363636364
"708",0.460355805842242,0.333333333333333
"709",0.373189700018918,0.307692307692308
"710",0.359160261976185,0.285714285714286
"711",0.311655507644251,0.266666666666667
"712",0.230535595760153,0.25
"713",0.267957192133354,0.235294117647059
"714",0.204665523398739,0.222222222222222
"715",0.283025529255223,0.210526315789474
"716",0.204857097627306,0.2
"717",0.27171470132495,0.19047619047619
"718",0.224786104218301,0.181818181818182
"719",0.223390667085159,0.173913043478261
"720",0.190279948992582,0.166666666666667
"721",0.354812043348636,0.16
"722",0.227376973773133,0.153846153846154
"723",0.271205662464173,0.148148148148148
"724",0.35865274626676,0.142857142857143
"725",0.391167815315182,0.137931034482759
"726",0.89804404656405,0.8
"727",0.745470814985655,0.666666666666667
"728",0.753984758470098,0.571428571428571
"729",0.614142674391009,0.5
"730",0.544578473653579,0.444444444444444
"731",0.426800755262022,0.4
"732",0.44187441037828,0.363636363636364
"733",0.446765998406867,0.333333333333333
"734",0.317233690682069,0.307692307692308
"735",0.454949180323933,0.285714285714286
"736",0.299790539061516,0.266666666666667
"737",0.270767242073435,0.25
"738",0.284321421383427,0.235294117647059
"739",0.22423202296902,0.222222222222222
"740",0.309055018828662,0.210526315789474
"741",0.1758213663049,0.2
"742",0.275122987179955,0.19047619047619
"743",0.186131749808587,0.181818181818182
"744",0.249605082572341,0.173913043478261
"745",0.22845906298094,0.166666666666667
"746",0.260988280342165,0.16
"747",0.267218440878666,0.153846153846154
"748",0.313308833633775,0.148148148148148
"749",0.266952889596377,0.142857142857143
"750",0.328074847746743,0.137931034482759
"751",1.80919524470151,0.8
"752",1.54147624759492,0.666666666666667
"753",0.835181828289103,0.571428571428571
"754",0.704569885413253,0.5
"755",0.776918588939274,0.444444444444444
"756",0.446956289134249,0.4
"757",0.567342423360031,0.363636363636364
"758",0.298526456501682,0.333333333333333
"759",0.34700530876436,0.307692307692308
"760",0.305962692317523,0.285714285714286
"761",0.276808136935318,0.266666666666667
"762",0.289760845798515,0.25
"763",0.273614533936399,0.235294117647059
"764",0.310179703642007,0.222222222222222
"765",0.267438087714535,0.210526315789474
"766",0.211433275276412,0.2
"767",0.230526996833807,0.19047619047619
"768",0.225850632627863,0.181818181818182
"769",0.177063272729608,0.173913043478261
"770",0.211985803573188,0.166666666666667
"771",0.210522163312121,0.16
"772",0.219070781537158,0.153846153846154
"773",0.296123825989739,0.148148148148148
"774",0.268947779239675,0.142857142857143
"775",0.349456894443907,0.137931034482759
"776",0.876975640242287,0.8
"777",2.5479096091325,0.666666666666667
"778",0.737204053239573,0.571428571428571
"779",0.611618551849157,0.5
"780",0.861143586734502,0.444444444444444
