"","x"
"1160",-13.0668510355559
"1161",-13.1170957340614
"1162",-13.2449109726846
"1163",-13.3166701143367
"1164",-13.4138233267958
"1165",-13.5735609591895
"1166",-13.7608801218704
"1167",-12.9258849719098
"1168",-12.9337653723182
"1169",-12.9568092450599
"1170",-12.9961889545912
"1171",-13.0429906024639
"1172",-13.1224629327825
"1173",-13.1919634959169
"1174",-13.2976550783225
"1175",-13.4183964289715
"1176",-13.5791136533967
"1177",-13.7001205168509
"1178",-12.9142470751606
"1179",-12.9249385646278
"1180",-12.9481133982095
"1181",-12.9824339788683
"1182",-13.0378884693491
"1183",-13.1161944098433
"1184",-13.1791872780027
"1185",-13.2611225134117
"1186",-13.4214562421819
"1187",-13.5700183511108
"1188",-13.7106588047707
"1189",-12.9043958171512
"1190",-12.9106124776777
"1191",-12.9321680654513
"1192",-12.9710281451597
"1193",-13.0308691464395
"1194",-13.0952908147818
"1195",-13.1739879473289
"1196",-13.2753804770686
"1197",-13.3882632844581
"1198",-13.5546491889621
"1199",-13.7011213005671
"1200",-12.896191125015
"1201",-12.9026963425606
"1202",-12.9278824074039
"1203",-12.9652563367625
"1204",-13.0228495238587
"1205",-13.098072144359
"1206",-13.1767221730779
"1207",-13.3039222137013
"1208",-13.3703387777034
"1209",-13.5035026136887
"1210",-13.6490554856216
"1211",-12.8895089263984
"1212",-12.8962313007516
"1213",-12.9189401186168
"1214",-12.959746170109
"1215",-13.0017592571848
"1216",-13.0804784642997
"1217",-13.1547799884873
"1218",-13.2502109772867
"1219",-13.3797572351458
"1220",-13.5241502333592
"1221",-13.6335946821713
"1222",-12.8842388018968
"1223",-12.893034499852
"1224",-12.9143434470606
"1225",-12.9462541327697
"1226",-13.0011529440307
"1227",-13.0657109857883
"1228",-13.1607942611671
"1229",-13.2831174382571
"1230",-13.3588732619945
"1231",-13.4987311333877
"1232",-13.6771979441301
"1233",-12.8802820528395
"1234",-12.8883240892666
"1235",-12.9101788310595
"1236",-12.9516731154392
"1237",-13.0081531740791
"1238",-13.076299278356
"1239",-13.1486851974064
"1240",-13.2425844823442
"1241",-13.3610681078585
"1242",-13.4818729008598
"1243",-13.6622404901953
"1244",-12.877550099244
"1245",-12.8853332015881
"1246",-12.9091199107833
"1247",-12.9438423162731
"1248",-13.0023417267509
"1249",-13.0564907976998
"1250",-13.1627783137412
"1251",-13.2416265522435
"1252",-13.3758188196454
"1253",-13.5240747560855
"1254",-13.6759936223585
"1255",-12.8759631424698
"1256",-12.8837246099371
"1257",-12.9067231668551
"1258",-12.939298924045
"1259",-12.9993816935433
"1260",-13.0611490108368
"1261",-13.1546280335514
"1262",-13.2250914072392
"1263",-13.3685359095595
"1264",-13.431925424745
"1265",-13.6419359433469
"1266",-12.8754490417644
"1267",-12.8828826951124
"1268",-12.9071413079242
"1269",-12.9464307710361
"1270",-12.9978304391535
"1271",-13.0670165622555
"1272",-13.1565503355413
"1273",-13.2468957117176
"1274",-13.3482077263592
"1275",-13.4476101727491
"1276",-13.6621105563856
"1277",-12.8759423649182
"1278",-12.8833120248794
"1279",-12.9062284244979
"1280",-12.942743700072
"1281",-12.9947540938374
"1282",-13.069250134249
"1283",-13.142797348538
"1284",-13.2387295446993
"1285",-13.3493688847368
"1286",-13.5006308833117
"1287",-13.6751774833802
"1288",-12.8773835816211
"1289",-12.8844497639164
"1290",-12.9060181953533
"1291",-12.9461329839994
"1292",-12.9963698493864
"1293",-13.0679371622086
"1294",-13.1491732489373
"1295",-13.2335649666766
"1296",-13.3588794006703
"1297",-13.4667531676905
"1298",-13.6301739480257
"1299",-12.8797183745297
"1300",-12.8869032950595
"1301",-12.9110645986881
"1302",-12.948892527785
"1303",-13.0013162739484
"1304",-13.0727009534387
"1305",-13.148472678035
"1306",-13.2671504338864
"1307",-13.3994637665272
"1308",-13.5238098253678
"1309",-13.6387553464672
"1310",-12.8828970480155
"1311",-12.8897752673702
"1312",-12.9145155072704
"1313",-12.9484927915924
"1314",-13.0060027130316
"1315",-13.0895960148517
"1316",-13.1641761297593
"1317",-13.2578852361314
"1318",-13.3815477273617
"1319",-13.4757727553051
"1320",-13.7033605162568
"1321",-12.8868740184313
"1322",-12.8958227069264
"1323",-12.9169529182252
"1324",-12.9553399069962
"1325",-13.0074231046992
"1326",-13.066747677189
"1327",-13.1555111713899
"1328",-13.2692236515772
"1329",-13.4019741720535
"1330",-13.5324970384978
"1331",-13.6772452997173
"1332",-12.891607372771
"1333",-12.8995829602557
"1334",-12.9233122776745
"1335",-12.9601720662278
"1336",-13.0169293430748
"1337",-13.0707375361422
"1338",-13.1771304247331
"1339",-13.2675166432942
"1340",-13.3963477799492
"1341",-13.5352984579908
"1342",-13.625777046254
"1343",-12.8970584849969
"1344",-12.9047828986483
"1345",-12.9266310583908
"1346",-12.968076984174
"1347",-13.0293105887767
"1348",-13.0799688882936
"1349",-13.164315771429
"1350",-13.2683052997697
"1351",-13.3542015643602
"1352",-13.4914604987594
"1353",-13.6646648798507
"1354",-12.9031916812224
"1355",-12.9097743415423
"1356",-12.9321357274396
"1357",-12.9703749873567
"1358",-13.0224159874614
"1359",-13.0829063957112
"1360",-13.1700581281569
"1361",-13.2818008978043
"1362",-13.4109200559464
"1363",-13.5344710868968
"1364",-13.5908249777523
"1365",-12.9099739464704
"1366",-12.917820905481
"1367",-12.9402144973316
"1368",-12.9786878240337
"1369",-13.0260275380921
"1370",-13.1097336757601
"1371",-13.1979571277421
"1372",-13.2958522732573
"1373",-13.4077073209756
"1374",-13.5530194100874
"1375",-13.6427209190838
"1376",-12.9173746669612
"1377",-12.9240224129234
"1378",-12.9476569011725
"1379",-12.9900945269788
"1380",-13.0371329120039
"1381",-13.0942546973343
"1382",-13.1744016297097
"1383",-13.2805211914635
"1384",-13.3848758441041
"1385",-13.5517254184597
"1386",-13.7089576373027
"1387",-10.5807599860557
"1388",-10.5870379198986
"1389",-10.6086776994762
"1390",-10.6414188356765
"1391",-10.7011164841999
"1392",-10.7623178067978
"1393",-10.8282771505083
"1394",-10.9312231724634
"1395",-11.020174618704
"1396",-11.1540561159402
"1397",-11.3219776653423
"1398",-10.5684020101471
"1399",-10.5775318036574
"1400",-10.5938947762938
"1401",-10.6335247931337
"1402",-10.6890988409447
"1403",-10.7556983038964
"1404",-10.8247583626364
"1405",-10.9431378005401
"1406",-11.0248746176565
"1407",-11.1685054733314
"1408",-11.2556859522463
"1409",-10.5577896821901
"1410",-10.5649100253887
"1411",-10.587061005273
"1412",-10.6240325260623
"1413",-10.6815087198166
"1414",-10.7320288672635
"1415",-10.8058786709153
"1416",-10.8954763911468
"1417",-11.0068233074559
"1418",-11.1137427801088
"1419",-11.2747103431038
"1420",-10.548787526128
"1421",-10.556282961229
"1422",-10.5779484102816
"1423",-10.6087598927741
"1424",-10.6594291917903
"1425",-10.7268755750112
"1426",-10.8073878893423
"1427",-10.904861715073
"1428",-10.9799032007257
"1429",-11.1392919076886
"1430",-11.2354419908779
"1431",-10.5412753829343
"1432",-10.549357034729
"1433",-10.5676360812892
"1434",-10.6042604641175
"1435",-10.6457656497309
"1436",-10.7149311774732
"1437",-10.8011325391781
"1438",-10.9057916943738
"1439",-10.9915498372531
"1440",-11.1348296356251
"1441",-11.2248507648393
"1442",-10.5351461854754
"1443",-10.542016637824
"1444",-10.5624740008165
"1445",-10.5974514993577
"1446",-10.6499819740865
"1447",-10.7149555199627
"1448",-10.7942678626193
"1449",-10.8723133288488
"1450",-10.9885376501148
"1451",-11.0746783253968
"1452",-11.2342276178273
"1453",-10.5303041233164
"1454",-10.536754471286
"1455",-10.5563246710897
"1456",-10.5936298840579
"1457",-10.6416163412193
"1458",-10.7142684084477
"1459",-10.7893210495903
"1460",-10.859257183947
"1461",-10.9858311311574
"1462",-11.1133848661814
"1463",-11.232444911268
"1464",-10.5266631182368
"1465",-10.5338483853411
"1466",-10.5535969445233
"1467",-10.5918037076659
"1468",-10.6464535799773
"1469",-10.7026168771193
"1470",-10.7729435162267
"1471",-10.8662070985174
"1472",-10.9853103017986
"1473",-11.1125146688339
"1474",-11.2624793533803
"1475",-10.5241455493918
"1476",-10.5313179896122
"1477",-10.5515525890029
"1478",-10.582685868873
"1479",-10.6400747749653
"1480",-10.6980373213044
"1481",-10.782343198934
"1482",-10.8634695082088
"1483",-10.9432302364714
"1484",-11.0904453851813
"1485",-11.2382873998209
"1486",-10.5226811806131
"1487",-10.5295498565607
"1488",-10.5502215723647
"1489",-10.5859966965737
"1490",-10.635147049303
"1491",-10.7028265694171
"1492",-10.7782258069251
"1493",-10.8773192264147
"1494",-10.9937441832686
"1495",-11.0704289494817
"1496",-11.2396129693933
"1497",-10.5222062525675
"1498",-10.5289342683654
"1499",-10.5515522231419
"1500",-10.5846197730464
"1501",-10.634945082449
"1502",-10.6871183146824
"1503",-10.7717942590033
"1504",-10.856626202633
"1505",-10.9942182194628
"1506",-11.0811289523608
"1507",-11.240566548953
"1508",-10.5226627102741
"1509",-10.5288927312282
"1510",-10.5500977409002
"1511",-10.5834574233582
"1512",-10.6288097608835
"1513",-10.6995072040224
"1514",-10.7665061009369
"1515",-10.882459074585
"1516",-11.0097220676937
"1517",-11.092984075801
"1518",-11.1931920595996
"1519",-10.5239975424604
"1520",-10.5310495968848
"1521",-10.5517578114857
"1522",-10.5861925598245
"1523",-10.6323092819101
"1524",-10.7036477723673
"1525",-10.7680699422559
"1526",-10.8692152263258
"1527",-11.0032868283857
"1528",-11.0949219582511
"1529",-11.2596502916598
"1530",-10.5261622138751
"1531",-10.5329329496191
"1532",-10.5555302446226
"1533",-10.5915906237582
"1534",-10.6382917636804
"1535",-10.6997413000046
"1536",-10.7878327012762
"1537",-10.8912145244666
"1538",-10.9906535543372
"1539",-11.0812724751015
"1540",-11.2236374554491
"1541",-10.5291121752875
"1542",-10.5358309268248
"1543",-10.5571431481654
"1544",-10.5913363590799
"1545",-10.6369117615651
"1546",-10.6915049816758
"1547",-10.7760231291744
"1548",-10.8595336599893
"1549",-10.9792460178889
"1550",-11.1182360111849
"1551",-11.2182348745977
"1552",-10.5328064387585
"1553",-10.5395207133459
"1554",-10.5608288959715
"1555",-10.600203146964
"1556",-10.6479675686295
"1557",-10.7036846765086
"1558",-10.7847719713799
"1559",-10.8715837460969
"1560",-11.0014918887664
"1561",-11.152839175583
"1562",-11.2339993187186
"1563",-10.5372072080166
"1564",-10.5436823836414
"1565",-10.5650988148525
"1566",-10.5999929704891
"1567",-10.6459668296816
"1568",-10.7110207813477
"1569",-10.7973527726325
"1570",-10.8860421053242
"1571",-10.9701342885711
"1572",-11.1259749445838
"1573",-11.246121503779
"1574",-10.5422795555792
"1575",-10.5492799087602
"1576",-10.5722823912278
"1577",-10.6056167243508
"1578",-10.6572766562164
"1579",-10.7085439586266
"1580",-10.8121026206727
"1581",-10.8991398156338
"1582",-11.0172656619608
"1583",-11.121949770286
"1584",-11.2085794708037
"1585",-10.5479911396971
"1586",-10.5549456207215
"1587",-10.5757567939412
"1588",-10.6149449094792
"1589",-10.6528319137746
"1590",-10.7317848970186
"1591",-10.789656986024
"1592",-10.9188991715811
"1593",-10.9779680884313
"1594",-11.1209983842859
"1595",-11.2162977039733
"1596",-10.5543119553717
"1597",-10.5618246487348
"1598",-10.5823699159841
"1599",-10.6189128528819
"1600",-10.663400778694
"1601",-10.7275556801929
"1602",-10.8093584690002
"1603",-10.9057697975506
"1604",-11.0334427821417
"1605",-11.1434342911551
"1606",-11.2380583297906
"1607",-10.5612141146375
"1608",-10.5684514325959
"1609",-10.5867544452802
"1610",-10.6247728331019
"1611",-10.6769826675737
"1612",-10.7188612066761
"1613",-10.8084821336732
"1614",-10.8936267828298
"1615",-11.0275687577906
"1616",-11.1456050226029
"1617",-11.2710154470326
"1618",-8.31155044311635
"1619",-8.31736268058168
"1620",-8.33452570216202
"1621",-8.36836494371025
"1622",-8.41052267558279
"1623",-8.46801091098213
"1624",-8.55928168381204
"1625",-8.63050521379781
"1626",-8.73787175446111
"1627",-8.81663027835193
"1628",-8.97536547536051
"1629",-8.30025796044053
"1630",-8.30734793530014
"1631",-8.32465957627569
"1632",-8.36181353932205
"1633",-8.39793992369692
"1634",-8.46426330245274
"1635",-8.54227813578345
"1636",-8.62594157875556
"1637",-8.69637038043937
"1638",-8.83089615871843
"1639",-8.9751768647369
"1640",-8.29054051881395
"1641",-8.29506924758623
"1642",-8.31476711862938
"1643",-8.35288641851061
"1644",-8.38670584876082
"1645",-8.44339634845854
"1646",-8.52328561273884
"1647",-8.60836599936948
"1648",-8.70595693083309
"1649",-8.8298337741821
"1650",-8.91271608333153
"1651",-8.28228170976453
"1652",-8.28844942173035
"1653",-8.30808735897513
"1654",-8.34521159907064
"1655",-8.38788987282308
"1656",-8.43991536724487
"1657",-8.51514772160227
"1658",-8.61382134780727
"1659",-8.69244238949896
"1660",-8.83335924775878
"1661",-8.9165027370692
"1662",-8.27537768419699
"1663",-8.28167359218112
"1664",-8.30123915041181
"1665",-8.33663078693428
"1666",-8.38531995709076
"1667",-8.42853852915583
"1668",-8.51026267482435
"1669",-8.59655940797683
"1670",-8.72621327987606
"1671",-8.8633175878542
"1672",-8.97089988945741
"1673",-8.2697354084291
"1674",-8.27548239814061
"1675",-8.29527840382685
"1676",-8.32679641254339
"1677",-8.37049061959361
"1678",-8.42473283250038
"1679",-8.49452393287533
"1680",-8.58144833372829
"1681",-8.685140219333
"1682",-8.82575127980567
"1683",-8.93296548331547
"1684",-8.26527121280331
"1685",-8.271251154644
"1686",-8.29125544249188
"1687",-8.32402702499128
"1688",-8.36062530480499
"1689",-8.42777938024868
"1690",-8.49887976898936
"1691",-8.59191179558116
"1692",-8.69057991071178
"1693",-8.79121675705591
"1694",-8.90971847780121
"1695",-8.26190957588009
"1696",-8.26961699667542
"1697",-8.28743624663186
"1698",-8.31966151292625
"1699",-8.36447009011145
"1700",-8.43547662433704
"1701",-8.4933860589121
"1702",-8.57405938362167
"1703",-8.67596471061556
"1704",-8.77010598136614
"1705",-8.95686882114422
"1706",-8.25958209976666
"1707",-8.26593707420537
"1708",-8.28420004710189
"1709",-8.31673017529073
"1710",-8.35793142610621
"1711",-8.42238744535281
"1712",-8.49810323354811
"1713",-8.57413926221136
"1714",-8.66401649904587
"1715",-8.77756796842993
"1716",-8.92462116427875
"1717",-8.25822664161889
"1718",-8.26482712763859
"1719",-8.28454414611047
"1720",-8.31671404436416
"1721",-8.36603341931728
"1722",-8.41803186428877
"1723",-8.47717166302061
"1724",-8.59882972862368
"1725",-8.68278855958047
"1726",-8.77856842498405
"1727",-8.94430169593787
"1728",-8.25778657359673
"1729",-8.26437709995389
"1730",-8.28393737846668
"1731",-8.31518625878735
"1732",-8.36330899419185
"1733",-8.43080629734315
"1734",-8.49252385775304
"1735",-8.59600654773338
"1736",-8.65653417098431
"1737",-8.8023442485776
"1738",-8.91523031621956
"1739",-8.2582101491278
"1740",-8.26460472182945
"1741",-8.28612235209658
"1742",-8.31610945469848
"1743",-8.36371579648132
"1744",-8.42721028509605
"1745",-8.48926179946703
"1746",-8.56980688475159
"1747",-8.69817793872247
"1748",-8.79283568030245
"1749",-8.93479455434915
"1750",-8.25944995766453
"1751",-8.26580949653283
"1752",-8.28572800827321
"1753",-8.3206360715024
"1754",-8.36056248130252
"1755",-8.41330515739711
"1756",-8.50282584324885
"1757",-8.59614057311336
"1758",-8.6630134296833
"1759",-8.80669729260173
"1760",-8.89513781902052
"1761",-8.26146245350788
"1762",-8.26780392215098
"1763",-8.28610133389216
"1764",-8.31634132386156
"1765",-8.36867511239119
"1766",-8.42945686527165
"1767",-8.49636336159708
"1768",-8.58033172270802
"1769",-8.69068204930949
"1770",-8.74945963050597
"1771",-8.93152910609717
"1772",-8.26420754694348
"1773",-8.2708831148953
"1774",-8.29013607251446
"1775",-8.32025494839113
"1776",-8.37288707145569
"1777",-8.43644619911718
"1778",-8.51567972589874
"1779",-8.57549073418357
"1780",-8.6903836984266
"1781",-8.78757005342277
"1782",-8.88383435953041
"1783",-8.26764824805496
"1784",-8.2740704713616
"1785",-8.29269634114789
"1786",-8.32678611314508
"1787",-8.36936986602156
"1788",-8.43380505808608
"1789",-8.50924023155942
"1790",-8.58899286961509
"1791",-8.70450935674139
"1792",-8.78966692855667
"1793",-8.94547898063752
"1794",-8.27175035527472
"1795",-8.27845213308535
"1796",-8.29637835058299
"1797",-8.33193466808807
"1798",-8.37809767630674
"1799",-8.45625759791039
"1800",-8.50987141855065
"1801",-8.58583361074223
"1802",-8.69997658974761
"1803",-8.79821283374538
"1804",-8.93416546507313
"1805",-8.27648218209417
"1806",-8.28246323858797
"1807",-8.30289941079516
"1808",-8.33811911100826
"1809",-8.37319808529374
"1810",-8.43485135795073
"1811",-8.50181425481883
"1812",-8.59446284174641
"1813",-8.71124097732581
"1814",-8.79168799836602
"1815",-8.98463268709553
"1816",-8.28181431645682
"1817",-8.28852156275863
"1818",-8.30635994858839
"1819",-8.34193959023659
"1820",-8.39300917442684
"1821",-8.45481929882779
"1822",-8.50932814712353
"1823",-8.60676864637552
"1824",-8.69904575020534
"1825",-8.7923568974208
"1826",-8.93334419170355
"1827",-8.28771940825335
"1828",-8.29544129196843
"1829",-8.31444970639596
"1830",-8.34602724184478
"1831",-8.40343694543521
"1832",-8.45560166945271
"1833",-8.52080409821185
"1834",-8.63003512842836
"1835",-8.73087104897516
"1836",-8.82294087407795
"1837",-8.9623960589523
"1838",-8.29417198106986
"1839",-8.30250662708296
"1840",-8.32128228497605
"1841",-8.35038548084332
"1842",-8.39594512088609
"1843",-8.45349857094732
"1844",-8.54649351657106
"1845",-8.61984749001693
"1846",-8.73991241684254
"1847",-8.81717580244203
"1848",-8.9691056108799
"1849",-6.1252700544895
"1850",-6.13053881607174
"1851",-6.1521231317665
"1852",-6.18676136188784
"1853",-6.21704138546264
"1854",-6.27977766514627
"1855",-6.36148824270345
"1856",-6.42556108754504
"1857",-6.51214475997498
"1858",-6.60689967924931
"1859",-6.72046967626214
"1860",-6.11490994505434
"1861",-6.1208309951314
"1862",-6.14048068723002
"1863",-6.16629135195782
"1864",-6.20700020723694
"1865",-6.26792416719003
"1866",-6.32884321405014
"1867",-6.42175772266629
"1868",-6.51467374682738
"1869",-6.61367731827243
"1870",-6.7229148511304
"1871",-6.10597812945867
"1872",-6.11174378243743
"1873",-6.12910789782945
"1874",-6.16157712021637
"1875",-6.20259705053874
"1876",-6.25277189660448
"1877",-6.34209536854357
"1878",-6.40090000302428
"1879",-6.49664119798232
"1880",-6.60565403446339
"1881",-6.73130661101585
"1882",-6.09837384904195
"1883",-6.10447262031799
"1884",-6.12025801736776
"1885",-6.14973829128769
"1886",-6.19565452462416
"1887",-6.24084958293887
"1888",-6.30907696601337
"1889",-6.38016115360385
"1890",-6.48501844260638
"1891",-6.58951976509528
"1892",-6.6606502538871
"1893",-6.09200674069423
"1894",-6.09697142271205
"1895",-6.11571378913715
"1896",-6.14901096450225
"1897",-6.18791348488669
"1898",-6.24209263560162
"1899",-6.30304944450224
"1900",-6.40103049851015
"1901",-6.49036361115258
"1902",-6.56742033926869
"1903",-6.69100636816229
"1904",-6.08679545439568
"1905",-6.09275167046915
"1906",-6.10925752625697
"1907",-6.14232423265876
"1908",-6.18401450568421
"1909",-6.23487224742957
"1910",-6.30619346620961
"1911",-6.3718289039235
"1912",-6.47829230798917
"1913",-6.55191965612658
"1914",-6.73774738630649
"1915",-6.08266649319113
"1916",-6.08869536665863
"1917",-6.10670984114629
"1918",-6.13727852327046
"1919",-6.17555653212083
"1920",-6.23250424017864
"1921",-6.30294492920468
"1922",-6.38388885509409
"1923",-6.48325648623382
"1924",-6.57420109555293
"1925",-6.74240002515899
"1926",-6.07955323398701
"1927",-6.08538553294103
"1928",-6.10335686759885
"1929",-6.13297537585361
"1930",-6.16983254669058
"1931",-6.22861646740513
"1932",-6.30837396058477
"1933",-6.3762673098015
"1934",-6.45714790784581
"1935",-6.55209090019734
"1936",-6.69772688906006
"1937",-6.07739509636827
"1938",-6.08319001960112
"1939",-6.09978330124043
"1940",-6.13010163414769
"1941",-6.17586742117674
"1942",-6.23442578845076
"1943",-6.30613776912193
"1944",-6.36578285296323
"1945",-6.48257323571349
"1946",-6.57257679862132
"1947",-6.71161553564738
"1948",-6.07613683337022
"1949",-6.08191136818038
"1950",-6.10108925981524
"1951",-6.12585145768884
"1952",-6.17279266224075
"1953",-6.22597097229774
"1954",-6.30233915451007
"1955",-6.36830849811327
"1956",-6.46584722734997
"1957",-6.59211394111478
"1958",-6.71402171153112
"1959",-6.07572792334423
"1960",-6.0816918042768
"1961",-6.1004181180025
"1962",-6.13254852286004
"1963",-6.17366105840906
"1964",-6.23544433015302
"1965",-6.28892003621185
"1966",-6.38241935889164
"1967",-6.474588137093
"1968",-6.56308805872031
"1969",-6.64259218883121
"1970",-6.07612204610293
"1971",-6.08222551747642
"1972",-6.10012116787972
"1973",-6.13281606893647
"1974",-6.17722750633297
"1975",-6.22448757469967
"1976",-6.29548565569069
"1977",-6.38641733774887
"1978",-6.48768109941215
"1979",-6.57170597438226
"1980",-6.70709941265141
"1981",-6.07727662970649
"1982",-6.08364922845836
"1983",-6.10124837926894
"1984",-6.12894049996246
"1985",-6.17122789547058
"1986",-6.2298846475953
"1987",-6.30084124701428
"1988",-6.38049827026109
"1989",-6.49491463334884
"1990",-6.58625161601939
"1991",-6.69540724131426
"1992",-6.07915245675808
"1993",-6.08521510298686
"1994",-6.10269289438127
"1995",-6.13409860380511
"1996",-6.18251348357738
"1997",-6.22294298896094
"1998",-6.30005453644597
"1999",-6.36743455655731
"2000",-6.47241050064741
"2001",-6.57667106551207
"2002",-6.6794778750866
"2003",-6.08171332107195
"2004",-6.08743808920283
"2005",-6.10623206984538
"2006",-6.13925771702656
"2007",-6.18332519233315
"2008",-6.23666330415546
"2009",-6.3137292275805
"2010",-6.38020690687004
"2011",-6.48486978602432
"2012",-6.55545123708028
"2013",-6.69167254046762
"2014",-6.08492572717202
"2015",-6.09085991417985
"2016",-6.10800643900704
"2017",-6.14082848300504
"2018",-6.18340289598952
"2019",-6.2426263024408
"2020",-6.29667438416439
"2021",-6.3877000446575
"2022",-6.49554805702445
"2023",-6.6135620181948
"2024",-6.70965632282663
"2025",-6.08875862636579
"2026",-6.09519670822106
"2027",-6.11292020251733
"2028",-6.14552909259285
"2029",-6.18652528374671
"2030",-6.23512637325872
"2031",-6.29894911017531
"2032",-6.38105606966946
"2033",-6.49692759965294
"2034",-6.57293299466481
"2035",-6.72071237138198
"2036",-6.0931831841775
"2037",-6.09955297433926
"2038",-6.11941811724048
"2039",-6.14942417487933
"2040",-6.19201456588765
"2041",-6.24438443692613
"2042",-6.30949580419132
"2043",-6.39189187840355
"2044",-6.47820177376526
"2045",-6.56308664538228
"2046",-6.68732507913198
"2047",-6.09817257477359
"2048",-6.10436423917328
"2049",-6.12293700255621
"2050",-6.15362647445981
"2051",-6.19321215964614
"2052",-6.24458415544657
"2053",-6.30687980650748
"2054",-6.39826511498706
"2055",-6.4706923350362
"2056",-6.601239633659
"2057",-6.761382241855
"2058",-6.10370179870541
"2059",-6.11008983403113
"2060",-6.12630432693314
"2061",-6.15545459503416
"2062",-6.20371330662259
"2063",-6.25281463493456
"2064",-6.33253398278203
"2065",-6.40636749854292
"2066",-6.51272946735583
"2067",-6.64053816988134
"2068",-6.68215105679939
"2069",-6.10974752086668
"2070",-6.11532559197454
"2071",-6.13081967943783
"2072",-6.16177596817368
"2073",-6.20620564534225
"2074",-6.27615338231555
"2075",-6.32308116788467
"2076",-6.40003958954969
"2077",-6.51060806750603
"2078",-6.61371247833566
"2079",-6.76101884503091
"2080",-4.01605031547195
"2081",-4.02119472078888
"2082",-4.03546413799623
"2083",-4.06751544227679
"2084",-4.11030784528145
"2085",-4.14748458853935
"2086",-4.2239638889381
"2087",-4.30969419303995
"2088",-4.34675795818051
"2089",-4.47938351369798
"2090",-4.61482546498877
"2091",-4.006510895396
"2092",-4.01242185308055
"2093",-4.03180881103293
"2094",-4.06224942116943
"2095",-4.08824426119678
"2096",-4.1499095275375
"2097",-4.22080145770919
"2098",-4.30970603846964
"2099",-4.36581063261669
"2100",-4.47125143113128
"2101",-4.63737915382711
"2102",-3.99827262892571
"2103",-4.00333049051742
"2104",-4.01968941250864
"2105",-4.04508747924012
"2106",-4.08353938429827
"2107",-4.14190619774996
"2108",-4.20603362250549
"2109",-4.27973782973265
"2110",-4.37400130226722
"2111",-4.44541745981258
"2112",-4.55496697327014
"2113",-3.99124772235099
"2114",-3.99736101542252
"2115",-4.01569348395949
"2116",-4.0427057131119
"2117",-4.07660127031384
"2118",-4.13536283971816
"2119",-4.20014594973181
"2120",-4.27096865871873
"2121",-4.36553213637003
"2122",-4.44093790088082
"2123",-4.56868836327242
"2124",-3.98535706041136
"2125",-3.99043840551965
"2126",-4.00936573606563
"2127",-4.03615830569396
"2128",-4.06879370195453
"2129",-4.12476473063395
"2130",-4.19378851976008
"2131",-4.26900640730551
"2132",-4.34239478842871
"2133",-4.4566580343755
"2134",-4.54752723883767
"2135",-3.98052909900613
"2136",-3.98620345313934
"2137",-4.0025198264575
"2138",-4.03469530120569
"2139",-4.06765522410575
"2140",-4.12115822874878
"2141",-4.18464726642908
"2142",-4.25289317559849
"2143",-4.33764411245926
"2144",-4.42451444921104
"2145",-4.57623156830852
"2146",-3.97669892905984
"2147",-3.98197643825209
"2148",-3.99905863784781
"2149",-4.02920289480709
"2150",-4.06162606255624
"2151",-4.109097980337
"2152",-4.17253087448257
"2153",-4.23815802327889
"2154",-4.34940813715438
"2155",-4.39856852049475
"2156",-4.54295276110346
"2157",-3.97380748074515
"2158",-3.97929986381292
"2159",-3.99686717991317
"2160",-4.02726822760769
"2161",-4.06433766417937
"2162",-4.1107434637054
"2163",-4.17360824397107
"2164",-4.26940197199293
"2165",-4.35183167173639
"2166",-4.45660366033032
"2167",-4.52077245034164
"2168",-3.97180084354383
"2169",-3.97749078379075
"2170",-3.99451672835182
"2171",-4.02414994133873
"2172",-4.05936463935304
"2173",-4.10590694676547
"2174",-4.17370958629011
"2175",-4.23315742584012
"2176",-4.35533481803972
"2177",-4.41339060096991
"2178",-4.52996188009554
"2179",-3.97062968248274
"2180",-3.97657925129206
"2181",-3.99342239486877
"2182",-4.02251159592435
"2183",-4.06056920582319
"2184",-4.10751421451017
"2185",-4.17022191828196
"2186",-4.24514545252048
"2187",-4.34850501117302
"2188",-4.42049451733129
"2189",-4.53394789167466
"2190",-3.97024873466801
"2191",-3.97600280491404
"2192",-3.9924805511727
"2193",-4.02220839398726
"2194",-4.05547429546704
"2195",-4.1103368696488
"2196",-4.17624122352561
"2197",-4.23434036114703
"2198",-4.32488579265716
"2199",-4.40523526103072
"2200",-4.54616821339826
"2201",-3.97061637321781
"2202",-3.97623675353616
"2203",-3.99371333977106
"2204",-4.02273933718871
"2205",-4.06183436608355
"2206",-4.11132077860884
"2207",-4.17413590181679
"2208",-4.25007741682414
"2209",-4.34656510835128
"2210",-4.43728546144047
"2211",-4.53540728236689
"2212",-3.97169422804784
"2213",-3.97710370532582
"2214",-3.99448247678608
"2215",-4.02347581860816
"2216",-4.06366851599121
"2217",-4.11393691528378
"2218",-4.16834741140815
"2219",-4.23972098425295
"2220",-4.34148309694487
"2221",-4.46523821780463
"2222",-4.50319245153116
"2223",-3.97344685484084
"2224",-3.97926712328005
"2225",-3.99620466603846
"2226",-4.02266662284923
"2227",-4.06483882784772
"2228",-4.1094722623187
"2229",-4.16474047870523
"2230",-4.25025019330934
"2231",-4.34194967964312
"2232",-4.47270241009755
"2233",-4.5451347936186
"2234",-3.9758414450347
"2235",-3.98152471972254
"2236",-3.99709220978071
"2237",-4.02672893528744
"2238",-4.06651771678924
"2239",-4.12082049363925
