"","x"
"215",-15.3247687129797
"216",-12.8754490417644
"217",-10.5222062525675
"218",-8.25778657359673
"219",-6.07572792334423
"220",-3.97024873466801
"221",-1.93615563412714
"222",0.0312337352523214
"223",1.93615563412713
"224",3.78245515413235
"225",5.57363294311322
"226",7.31288515550835
"227",9.00313777351015
"228",10.647076224797
"229",12.2471710497267
"230",13.8057002339223
"231",15.3247687129797
"232",-26.2648290889241
"233",-23.3373487609516
"234",-20.5460866319032
"235",-17.8789274107005
"236",-15.3253035552322
"237",-12.8759423649182
"238",-10.5226627102741
"239",-8.2582101491278
"240",-6.07612204610293
"241",-3.97061637321781
"242",-1.93649937108098
"243",0.030911642486481
"244",1.93585320372309
"245",3.78217063903954
"246",5.57336479729245
"247",7.31263200583131
"248",9.00289839624449
"249",10.6468495258274
"250",12.2469560478367
"251",13.8054960465991
"252",15.3245745443073
"253",-26.2670555678639
"254",-23.3393736834635
"255",-20.5479361851419
"256",-17.8806234332174
"257",-15.3268644037293
"258",-12.8773835816211
"259",-10.5239975424604
"260",-8.25944995766453
"261",-6.07727662970649
"262",-3.97169422804784
"263",-1.93750790022986
"264",0.0299659586768067
"265",1.93496466822931
"266",3.78133422326711
"267",5.57257604583161
"268",7.31188695704804
"269",9.00219351571792
"270",10.646181650272
"271",12.2463223376323
"272",13.8048939454254
"273",15.3240017446727
"274",-26.2706389034538
"275",-23.3426376681788
"276",-20.5509217091763
"277",-17.8833646886569
"278",-15.3293902026345
"279",-12.8797183745297
"280",-10.5261622138751
"281",-8.26146245350788
"282",-6.07915245675808
"283",-3.97344685484084
"284",-1.93914908137407
"285",0.0284259182041717
"286",1.93351669624596
"287",3.77997030134797
"288",5.57128906059848
"289",7.31067057595695
"290",9.00104208276055
"291",10.6450900979631
"292",12.2452861123908
"293",13.8039089440294
"294",15.3230642599175
"295",-26.2754870972839
"296",-23.34706023107
"297",-20.5549723898578
"298",-17.8870885433579
"299",-15.3328252854981
"300",-12.8828970480155
"301",-10.5291121752875
"302",-8.26420754694348
"303",-6.08171332107195
"304",-3.9758414450347
"305",-1.9413930913595
"306",0.0263187103562492
"307",1.93153414447238
"308",3.77810165679157
"309",5.56952477622844
"310",7.30900214309598
"311",8.99946189359898
"312",10.6435913293624
"313",12.2438626272261
"314",13.8025552070573
"315",15.3217752657328
"316",-26.2815173814503
"317",-23.3525686339876
"318",-20.5600239612137
"319",-17.8917379369974
"320",-15.3371187592585
"321",-12.8868740184313
"322",-10.5328064387585
"323",-8.26764824805496
"324",-6.08492572717202
"325",-3.97884757087724
"326",-1.94421220664553
"327",0.023669665681038
"328",1.92904021816391
"329",3.77574960084565
"330",5.56730281061811
"331",7.30689975778065
"332",8.99746968175723
"333",10.6417008462478
"334",12.2420662701649
"335",13.8008461129807
"336",15.3201472233249
"337",-26.2886550240363
"338",-23.3590969218804
"339",-20.566017922479
"340",-17.897260740589
"341",-15.342223973813
"342",-12.891607372771
"343",-10.5372072080166
"344",-8.27175035527472
"345",-6.08875862636579
"346",-3.98243696057953
"347",-1.94758061079402
"348",0.0205024215859008
"349",1.92605661421069
"350",3.77293409663205
"351",5.56464157305035
"352",7.30438043263321
"353",8.99508120099173
"354",10.6394332647205
"355",12.2399106266179
"356",13.7987943112023
"357",15.3181919301429
"358",-26.2968323217826
"359",-23.3665851051077
"360",-20.572900868765
"361",-17.9036092043423
"362",-15.3480980632812
"363",-12.8970584849969
"364",-10.5422795555792
"365",-8.27648218209417
"366",-6.0931831841775
"367",-3.98658329940163
