"","x"
"1163",-12.8802820528395
"1164",-12.877550099244
"1165",-12.8759631424698
"1166",-12.8754490417644
"1167",-12.8759423649182
"1168",-12.8773835816211
"1169",-12.8797183745297
"1170",-12.8828970480155
"1171",-12.8868740184313
"1172",-12.891607372771
"1173",-12.8970584849969
"1174",-12.9031916812224
"1175",-12.9099739464704
"1176",-12.9173746669612
"1177",-12.9484371230601
"1178",-12.9335348611087
"1179",-12.9228577905761
"1180",-12.9126420629842
"1181",-12.904014879277
"1182",-12.8970070396899
"1183",-12.8928432601007
"1184",-12.8892287867892
"1185",-12.8855420350675
"1186",-12.8835428483513
"1187",-12.8829876868919
"1188",-12.8835441330015
"1189",-12.8854209879104
"1190",-12.8869120273566
"1191",-12.8900026628956
"1192",-12.8938323568501
"1193",-12.8996525040476
"1194",-12.9050953854297
"1195",-12.9113389206709
"1196",-12.9179521032633
"1197",-12.92520680766
"1198",-12.9743553738559
"1199",-12.9545336357557
"1200",-12.941256881611
"1201",-12.9297338641209
"1202",-12.9267034801104
"1203",-12.9208729439979
"1204",-12.9177566423231
"1205",-12.910268566797
"1206",-12.9069418462073
"1207",-12.903807324214
"1208",-12.904727641327
"1209",-12.9059020086461
"1210",-12.9085757605787
"1211",-12.908731698714
"1212",-12.9127478658915
"1213",-12.9154422171784
"1214",-12.9206775309668
"1215",-12.9273407182293
"1216",-12.934313959785
"1217",-12.9409494641332
"1218",-12.9460608286996
"1219",-13.0098180214964
"1220",-12.9982278096155
"1221",-12.9832172656572
"1222",-12.9745556386875
"1223",-12.961451152529
"1224",-12.9540899922154
"1225",-12.9547565630247
"1226",-12.9473874478839
"1227",-12.9481900262616
"1228",-12.9476443311661
"1229",-12.9469775793015
"1230",-12.9408055297037
"1231",-12.950234898837
"1232",-12.9443878677219
"1233",-12.9507224041554
"1234",-12.9575733760365
"1235",-12.9627807724766
"1236",-12.9681612577079
"1237",-12.9679605023322
"1238",-12.9764047976694
"1239",-12.9839859240178
"1240",-13.0677834846371
"1241",-13.0473975557045
"1242",-13.0419254141124
"1243",-13.0332788596897
"1244",-13.0210505561751
"1245",-13.0098714396211
"1246",-13.0043387387174
"1247",-12.9972335022041
"1248",-12.9986020722448
"1249",-12.9876094640053
"1250",-12.9969729200529
"1251",-12.9898347224413
"1252",-13.0038228613569
"1253",-12.9950986417083
"1254",-12.9960703965496
"1255",-13.0095805102285
"1256",-13.0137648724605
"1257",-13.0190349753341
"1258",-13.0280594436272
"1259",-13.0293739167905
"1260",-13.0458362460444
"1261",-13.1164719245104
"1262",-13.1001678089082
"1263",-13.1097528394395
"1264",-13.0816624227294
"1265",-13.0844240273348
"1266",-13.0748671637323
"1267",-13.0711137056757
"1268",-13.0790910549757
"1269",-13.0732595177901
"1270",-13.0685126418186
"1271",-13.0642943085932
"1272",-13.0659401557457
"1273",-13.0669777256431
"1274",-13.0736248652206
"1275",-13.0740543943479
"1276",-13.0681565025625
"1277",-13.0778330868946
"1278",-13.0856809876358
"1279",-13.0839054246787
"1280",-13.0878306178619
"1281",-13.1157722735901
"1282",-13.2103590887893
"1283",-13.1895662321287
"1284",-13.1832547368053
"1285",-13.1723482453887
"1286",-13.1704933447038
"1287",-13.1569704645415
"1288",-13.1655463294177
"1289",-13.1471100166855
"1290",-13.13918022893
"1291",-13.1356412069412
"1292",-13.1440419962403
"1293",-13.1508724182023
"1294",-13.1584768153006
"1295",-13.1605280790655
"1296",-13.1551304868017
"1297",-13.156683030165
"1298",-13.1613028605918
"1299",-13.1811883971752
"1300",-13.1798256671216
"1301",-13.191365430685
"1302",-13.1840467633404
"1303",-13.2924277545426
"1304",-13.3070945759124
"1305",-13.2982831102832
"1306",-13.2596191805204
"1307",-13.2818606110655
"1308",-13.2576883714833
"1309",-13.2556636329548
"1310",-13.2409838398523
"1311",-13.2250681590906
"1312",-13.2357730859819
"1313",-13.2874774032427
"1314",-13.2576854703738
"1315",-13.238930107621
"1316",-13.2533849581621
"1317",-13.258125223224
"1318",-13.260032171945
"1319",-13.2620151483496
"1320",-13.270689745018
"1321",-13.2730810296683
"1322",-13.2923410951709
"1323",-13.3003189436696
"1324",-13.4567867368193
"1325",-13.4328213650881
"1326",-13.4111960774331
"1327",-13.3840853958664
"1328",-13.3912965814673
"1329",-13.3557462709483
"1330",-13.3727015164256
"1331",-13.3624858827202
"1332",-13.3420621657035
"1333",-13.3623672647436
"1334",-13.3546939903205
"1335",-13.3709178594917
"1336",-13.3619436565957
"1337",-13.3606916387248
"1338",-13.4237045553297
"1339",-13.3794452660233
"1340",-13.3471961451187
"1341",-13.384458548708
"1342",-13.3979835658854
"1343",-13.4259360917304
"1344",-13.396733547673
"1345",-13.5236764285208
"1346",-13.5480821721334
"1347",-13.5350237073599
"1348",-13.5351123160217
"1349",-13.4817310895662
"1350",-13.5335487040132
"1351",-13.5261520114607
"1352",-13.5232614034281
"1353",-13.5095300764344
"1354",-13.4741665907294
"1355",-13.5161359483249
"1356",-13.4892236835799
"1357",-13.5102138275036
"1358",-13.5513413906834
"1359",-13.5095354770902
"1360",-13.4980168530494
"1361",-13.5208551793516
"1362",-13.4917268049741
"1363",-13.5462276918085
"1364",-13.5597890956553
"1365",-13.554057900239
"1366",-13.7284240602975
"1367",-13.7123094213715
"1368",-13.6519590911795
"1369",-13.6277979611926
"1370",-13.7036359374284
"1371",-13.6644570097137
"1372",-13.6994390182954
"1373",-13.6907362209095
"1374",-13.6437029465512
"1375",-13.6653672562245
"1376",-13.6711966857116
"1377",-13.6561869237194
"1378",-13.6817887472211
"1379",-13.6692524008835
"1380",-13.6689936688015
"1381",-13.6908969037022
"1382",-13.6893076259883
"1383",-13.613721363378
"1384",-13.6543487294057
"1385",-13.7095165894042
"1386",-13.6673752458333
"1387",-10.5807599860557
"1388",-10.5684020101471
"1389",-10.5577896821901
"1390",-10.548787526128
"1391",-10.5412753829343
"1392",-10.5351461854754
"1393",-10.5303041233164
"1394",-10.5266631182368
"1395",-10.5241455493918
"1396",-10.5226811806131
"1397",-10.5222062525675
"1398",-10.5226627102741
"1399",-10.5239975424604
"1400",-10.5261622138751
"1401",-10.5291121752875
"1402",-10.5328064387585
"1403",-10.5372072080166
"1404",-10.5422795555792
"1405",-10.5479911396971
"1406",-10.5543119553717
"1407",-10.5612141146375
"1408",-10.5874223388912
"1409",-10.5752305923266
"1410",-10.5656807576912
"1411",-10.5553568688284
"1412",-10.5474548142199
"1413",-10.5419714362476
"1414",-10.537437726704
"1415",-10.5336430058193
"1416",-10.5307477188825
"1417",-10.529870099866
"1418",-10.5290910394614
"1419",-10.529489344292
"1420",-10.5304769909964
"1421",-10.5331864110863
"1422",-10.535712249904
"1423",-10.5403105698271
"1424",-10.5443571542965
"1425",-10.5506128427955
"1426",-10.5547208779631
"1427",-10.5611629236725
"1428",-10.5687026202511
"1429",-10.6115054412802
"1430",-10.5964881239795
"1431",-10.5822231806204
"1432",-10.5737227276476
"1433",-10.5706837719181
"1434",-10.5639145187901
"1435",-10.5590988681734
"1436",-10.5512957561882
"1437",-10.5521182954635
"1438",-10.550457653013
"1439",-10.5504081066085
"1440",-10.5499083599531
"1441",-10.5508408504884
"1442",-10.5537854641211
"1443",-10.555810681192
"1444",-10.5617904938786
"1445",-10.5659516252102
"1446",-10.5702532787307
"1447",-10.5746723123214
"1448",-10.5839993758783
"1449",-10.5881261494656
"1450",-10.6480784570962
"1451",-10.6348794191028
"1452",-10.6204462138144
"1453",-10.6103057571959
"1454",-10.6057145616494
"1455",-10.6061034345447
"1456",-10.5902270317686
"1457",-10.5898495404342
"1458",-10.5870697735894
"1459",-10.5833640142176
"1460",-10.5862816863417
"1461",-10.5929157461253
"1462",-10.5865281267679
"1463",-10.5885155183974
"1464",-10.5871775384086
"1465",-10.5946974018388
"1466",-10.5931812405582
"1467",-10.6058304504556
"1468",-10.6092136610545
"1469",-10.6144093126644
"1470",-10.621845670598
"1471",-10.6914642506805
"1472",-10.6747868184212
"1473",-10.6655618439724
"1474",-10.664854692193
"1475",-10.6429806489547
"1476",-10.6455393434795
"1477",-10.6352938080523
"1478",-10.6360072322722
"1479",-10.6315873782089
"1480",-10.6401268541452
"1481",-10.6323705892864
"1482",-10.6301023014982
"1483",-10.635050368247
"1484",-10.6393319917402
"1485",-10.6381569375559
"1486",-10.6479147242109
"1487",-10.6523627508357
"1488",-10.6596138578617
"1489",-10.6655210731811
"1490",-10.6648317737213
"1491",-10.6813945599344
"1492",-10.749969336226
"1493",-10.7370342976225
"1494",-10.7394706361859
"1495",-10.7122044115926
"1496",-10.7198369569164
"1497",-10.7211756546717
"1498",-10.7049948664968
"1499",-10.7045800929287
"1500",-10.7066457317656
"1501",-10.7006008589764
"1502",-10.6992747246416
"1503",-10.7020067812781
"1504",-10.7007157811779
"1505",-10.6993043507521
"1506",-10.694897773016
"1507",-10.7167519193446
"1508",-10.7183219089301
"1509",-10.7223482027551
"1510",-10.7207819834169
"1511",-10.7386634855019
"1512",-10.7369354684245
"1513",-10.8201727507536
"1514",-10.8416303027327
"1515",-10.8159954129513
"1516",-10.8042419441757
"1517",-10.7883959816402
"1518",-10.8025472229479
"1519",-10.7874415280327
"1520",-10.7758008771158
"1521",-10.7785901633059
"1522",-10.7754801333603
"1523",-10.7802899508364
"1524",-10.7819954501005
"1525",-10.775891142638
"1526",-10.7674766395049
"1527",-10.7894291006514
"1528",-10.7730022260901
"1529",-10.7959120671786
"1530",-10.799466273723
"1531",-10.7901159944413
"1532",-10.8065027464173
"1533",-10.8181737056601
"1534",-10.9383575341049
"1535",-10.9446404285118
"1536",-10.9128917833744
"1537",-10.9002184054867
"1538",-10.8982639431591
"1539",-10.8801721076608
"1540",-10.8996571993369
"1541",-10.8666559523067
"1542",-10.8851524237693
"1543",-10.8660303839937
"1544",-10.8696346220751
"1545",-10.8891239974374
"1546",-10.8627164701699
"1547",-10.8753288377548
"1548",-10.8677104478765
"1549",-10.8854357320475
"1550",-10.8901498045645
"1551",-10.876881438676
"1552",-10.8972266039445
"1553",-10.9044822216032
"1554",-10.911960246424
"1555",-11.011114422139
"1556",-11.0258496278839
"1557",-10.9908238623325
"1558",-11.003123860738
"1559",-10.9780806075237
"1560",-10.9891700610277
"1561",-10.9714527170873
"1562",-10.9967180069478
"1563",-10.9972733383904
"1564",-10.9824655391901
"1565",-10.9887994750493
"1566",-10.9659332971469
"1567",-10.9723233853458
"1568",-10.9927220091916
"1569",-10.9693529632712
"1570",-11.0083803566746
"1571",-10.987486583797
"1572",-10.9966649770285
"1573",-11.0100585381953
"1574",-10.9969682744737
"1575",-10.9852973166917
"1576",-11.1532233742972
"1577",-11.1555043954205
"1578",-11.1587948444244
"1579",-11.1340781904624
"1580",-11.1128635174489
"1581",-11.1270047462835
"1582",-11.122423333171
"1583",-11.0953416534735
"1584",-11.1055614607499
"1585",-11.0847024184067
"1586",-11.071258056791
"1587",-11.0635757621036
"1588",-11.0930138601444
"1589",-11.0837307965962
"1590",-11.1199681093604
"1591",-11.0509390045409
"1592",-11.1190386570362
"1593",-11.1382799304741
"1594",-11.1294366866625
"1595",-11.1361286333435
"1596",-11.148329607057
"1597",-11.3495171917678
"1598",-11.3099564712798
"1599",-11.2832220298357
"1600",-11.2925229151155
"1601",-11.2964809840923
"1602",-11.2039864451816
"1603",-11.2110523185577
"1604",-11.2004554413293
"1605",-11.2168911405594
"1606",-11.2282064736598
"1607",-11.234526034488
"1608",-11.2481638204309
"1609",-11.2459605275854
"1610",-11.233647871721
"1611",-11.2557463942303
"1612",-11.2366687425028
"1613",-11.2381711250479
"1614",-11.2625300914606
"1615",-11.1971496925993
"1616",-11.2808659001062
"1617",-11.3023485478704
"1618",-8.31155044311635
"1619",-8.30025796044053
"1620",-8.29054051881395
"1621",-8.28228170976453
"1622",-8.27537768419699
"1623",-8.2697354084291
"1624",-8.26527121280331
"1625",-8.26190957588009
"1626",-8.25958209976666
"1627",-8.25822664161889
"1628",-8.25778657359673
"1629",-8.2582101491278
"1630",-8.25944995766453
"1631",-8.26146245350788
"1632",-8.26420754694348
"1633",-8.26764824805496
"1634",-8.27175035527472
"1635",-8.27648218209417
"1636",-8.28181431645682
"1637",-8.28771940825335
"1638",-8.29417198106986
"1639",-8.31771063468754
"1640",-8.30672003352065
"1641",-8.29764984544031
"1642",-8.2884964251221
"1643",-8.28326701270625
"1644",-8.27565287190956
"1645",-8.27227290132881
"1646",-8.26777477461453
"1647",-8.2659196512616
"1648",-8.26485743671269
"1649",-8.26435083340452
"1650",-8.26467134192567
"1651",-8.266634655082
"1652",-8.26769235744814
"1653",-8.27130700435406
"1654",-8.27403960933686
"1655",-8.27805227815029
"1656",-8.283143380076
"1657",-8.2879033973427
"1658",-8.29422378405569
"1659",-8.3007775753378
"1660",-8.33965353010167
"1661",-8.32787697600132
"1662",-8.31682452500754
"1663",-8.3122968001059
"1664",-8.3009798279024
"1665",-8.29698386797521
"1666",-8.29025392789277
"1667",-8.28859018163443
"1668",-8.28604910958389
"1669",-8.28357904996243
"1670",-8.28248170368416
"1671",-8.28377520489969
"1672",-8.28489407246134
"1673",-8.28652882230844
"1674",-8.2902418153496
"1675",-8.29120044401864
"1676",-8.29869720689825
"1677",-8.30372837419569
"1678",-8.30923806189077
"1679",-8.31453549034596
"1680",-8.31909049844777
"1681",-8.37271332761484
"1682",-8.35828712896855
"1683",-8.35154231463456
"1684",-8.34135335879582
"1685",-8.33654839459586
"1686",-8.32740215103303
"1687",-8.32324905251725
"1688",-8.31916810887753
"1689",-8.3160219832754
"1690",-8.31595318607175
"1691",-8.31603292411971
"1692",-8.31889242782814
"1693",-8.32249740587443
"1694",-8.32068352711983
"1695",-8.32043393594305
"1696",-8.3268896906614
"1697",-8.33174292464529
"1698",-8.3375040503323
"1699",-8.34383734600426
"1700",-8.34868536870698
"1701",-8.35164430754023
"1702",-8.41617903006807
"1703",-8.40375235996988
"1704",-8.3938246947064
"1705",-8.38650467520362
"1706",-8.37791830331459
"1707",-8.37517720731903
"1708",-8.37161404106446
"1709",-8.36671186237789
"1710",-8.3702700351158
"1711",-8.36013847656926
"1712",-8.36449442016545
"1713",-8.36335648548465
"1714",-8.3595543993915
"1715",-8.36770390527282
"1716",-8.37018798854842
"1717",-8.37276197275147
"1718",-8.37944478376481
"1719",-8.38300856340682
"1720",-8.38338601648969
"1721",-8.39098937176799
"1722",-8.39319499850553
"1723",-8.47783796233415
"1724",-8.45884807454963
"1725",-8.4539275137772
"1726",-8.45008953632328
"1727",-8.43828408444898
"1728",-8.4302612130348
"1729",-8.42758688227253
"1730",-8.41957527080912
"1731",-8.42438556450283
"1732",-8.41454442465802
"1733",-8.42119599547621
"1734",-8.42427698205263
"1735",-8.42035770223089
"1736",-8.41878745651138
"1737",-8.423794317713
"1738",-8.42614197784867
"1739",-8.44249156118374
"1740",-8.44422997570563
"1741",-8.44659055681159
"1742",-8.45665743537173
"1743",-8.44971756838475
"1744",-8.56702781532154
"1745",-8.55122532994407
"1746",-8.53002861121758
"1747",-8.52027062022478
"1748",-8.50225009252959
"1749",-8.49839866056054
"1750",-8.50852897008913
"1751",-8.4988280298096
"1752",-8.5082825774721
"1753",-8.49304052791286
"1754",-8.48080243681159
"1755",-8.50185675456266
"1756",-8.50673028606118
"1757",-8.49419958213837
"1758",-8.50754747436641
"1759",-8.50664612981425
"1760",-8.49244290948453
"1761",-8.50733620961169
"1762",-8.51857805028909
"1763",-8.52648278449063
"1764",-8.53952372079918
"1765",-8.6472544912118
"1766",-8.61209055438331
"1767",-8.62685803922831
"1768",-8.59599458788283
"1769",-8.59325321770435
"1770",-8.58774067175437
"1771",-8.5765196386504
"1772",-8.58252069990143
"1773",-8.5848690962686
"1774",-8.57892958993506
"1775",-8.59716875427809
"1776",-8.57932525397234
"1777",-8.5950814559208
"1778",-8.58932693520376
"1779",-8.57571366615259
"1780",-8.57079228321026
"1781",-8.59274827237726
"1782",-8.60161746171861
"1783",-8.61221694795646
"1784",-8.61499628020433
"1785",-8.59660960064982
"1786",-8.71950672073701
"1787",-8.71346147539867
"1788",-8.71269181628168
"1789",-8.70616574170409
"1790",-8.68358394144014
"1791",-8.70430426327992
"1792",-8.67347263405605
"1793",-8.65853849889
"1794",-8.67553869760371
"1795",-8.688691186688
"1796",-8.68484342276991
"1797",-8.65945924076797
"1798",-8.66847863373231
"1799",-8.66733382069776
"1800",-8.68567344078951
"1801",-8.67841823926445
"1802",-8.69153076452881
"1803",-8.7114186179622
"1804",-8.70065164830119
"1805",-8.71569296416172
"1806",-8.72538183349264
"1807",-8.83648252595189
"1808",-8.81414849352736
"1809",-8.8191788667849
"1810",-8.82853883936921
"1811",-8.81542942258352
"1812",-8.80157450263897
"1813",-8.79463390763934
"1814",-8.77681414231729
"1815",-8.78496968729579
"1816",-8.82559691865447
"1817",-8.77797220552803
"1818",-8.79019878493912
"1819",-8.81126002296707
"1820",-8.81303746785591
"1821",-8.78330224587029
"1822",-8.79792039314271
"1823",-8.80671505463099
"1824",-8.81171196037236
"1825",-8.82248958038477
"1826",-8.84622622733983
"1827",-8.82200525204325
"1828",-8.96986971478661
"1829",-8.93976144066283
"1830",-8.93784589769116
"1831",-8.9291884932552
"1832",-8.95926956094333
"1833",-8.92416349586891
"1834",-8.94840922828437
"1835",-8.91675862815242
"1836",-8.90680177351689
"1837",-8.93156369590877
"1838",-8.92034692890416
"1839",-8.93021325040352
"1840",-8.95742944064546
"1841",-8.95598778824986
"1842",-8.95432018753776
"1843",-8.9501682261868
"1844",-8.8928942106241
"1845",-8.94583266247438
"1846",-8.92509613284345
"1847",-8.96932025609301
"1848",-8.95918407594841
"1849",-6.1252700544895
"1850",-6.11490994505434
"1851",-6.10597812945867
"1852",-6.09837384904195
"1853",-6.09200674069423
"1854",-6.08679545439568
"1855",-6.08266649319113
"1856",-6.07955323398701
"1857",-6.07739509636827
"1858",-6.07613683337022
"1859",-6.07572792334423
"1860",-6.07612204610293
"1861",-6.07727662970649
"1862",-6.07915245675808
"1863",-6.08171332107195
"1864",-6.08492572717202
"1865",-6.08875862636579
"1866",-6.0931831841775
"1867",-6.09817257477359
"1868",-6.10370179870541
"1869",-6.10974752086668
"1870",-6.12998744752302
"1871",-6.12139151627268
"1872",-6.11157875231153
"1873",-6.10494575201757
"1874",-6.09894399104774
"1875",-6.09266618870769
"1876",-6.0881926622968
"1877",-6.08560537808987
"1878",-6.083761713757
"1879",-6.08186200407921
"1880",-6.08131126672893
"1881",-6.08210871256579
"1882",-6.08331435219007
"1883",-6.08478347889967
"1884",-6.08730099175844
"1885",-6.09150416885623
"1886",-6.094531237202
"1887",-6.0998996115199
"1888",-6.10362098217965
"1889",-6.11000004106238
"1890",-6.11597894208391
"1891",-6.15025087101283
"1892",-6.13664082869029
"1893",-6.13388052219867
"1894",-6.12412138321919
"1895",-6.11469606572643
"1896",-6.10985713218773
"1897",-6.10843312016774
"1898",-6.10343833298922
"1899",-6.10159437338842
"1900",-6.10029636824466
"1901",-6.09807130012743
"1902",-6.10171298609202
"1903",-6.10116099385388
"1904",-6.10181035042036
"1905",-6.10500110297371
"1906",-6.10994377852926
"1907",-6.11327654667846
"1908",-6.1179421299106
"1909",-6.12231325518038
"1910",-6.13004180353029
"1911",-6.13567775799185
"1912",-6.17419790915556
"1913",-6.16889885974164
"1914",-6.16541113419189
"1915",-6.15651215547059
"1916",-6.14273814085692
"1917",-6.13993056146445
"1918",-6.13918194558269
"1919",-6.13782520699932
"1920",-6.1289436113849
"1921",-6.13507876612587
"1922",-6.13015069479634
"1923",-6.13191999208937
"1924",-6.13269169966384
"1925",-6.13577018983698
"1926",-6.13627994280418
"1927",-6.13849950436345
"1928",-6.1399532020001
"1929",-6.15011271489438
"1930",-6.15176945993797
"1931",-6.15747162884031
"1932",-6.16164853401277
"1933",-6.21701797268174
"1934",-6.21776990002082
"1935",-6.20515890716901
"1936",-6.19300801590105
"1937",-6.19267262401589
"1938",-6.18323670769474
"1939",-6.17630966592832
"1940",-6.17559880294193
"1941",-6.16883220745933
"1942",-6.17332304331851
"1943",-6.17614743827196
"1944",-6.16982224554213
"1945",-6.17096043164717
"1946",-6.17844788034661
"1947",-6.17617545044994
"1948",-6.17631248944749
"1949",-6.18253763615278
"1950",-6.1887834508953
"1951",-6.19681768512237
"1952",-6.19554232996866
"1953",-6.19874649507642
"1954",-6.2865359611537
"1955",-6.26502150734672
"1956",-6.26246691418632
"1957",-6.24289475373398
"1958",-6.25277865172677
"1959",-6.23368388048597
"1960",-6.23153948974538
"1961",-6.22967466674888
"1962",-6.22645643759779
"1963",-6.2248552085255
"1964",-6.22955381717619
"1965",-6.23406722842064
"1966",-6.22546586914503
"1967",-6.22820844840801
"1968",-6.23048428141369
"1969",-6.23178405634103
"1970",-6.23466531286909
"1971",-6.24627853908817
"1972",-6.24826072093412
"1973",-6.25320832412724
"1974",-6.26684622591215
"1975",-6.34719754823612
"1976",-6.33013163382907
"1977",-6.33753040538359
"1978",-6.3112260023981
"1979",-6.31275837502036
"1980",-6.30821087769872
"1981",-6.30197637800176
"1982",-6.3075013411604
"1983",-6.29711751217062
"1984",-6.28536097588038
"1985",-6.28828598948657
"1986",-6.29173148748198
"1987",-6.29088544020238
"1988",-6.29715359645464
"1989",-6.30391867136286
"1990",-6.29215228849569
"1991",-6.29357822078743
"1992",-6.30479929603747
"1993",-6.31998874668049
"1994",-6.32671060209553
"1995",-6.32212455826265
"1996",-6.43433995343778
"1997",-6.41368395495373
"1998",-6.39799743246811
"1999",-6.39748812868748
"2000",-6.39297788365427
"2001",-6.38175180453029
"2002",-6.37379344656603
"2003",-6.39153321846778
"2004",-6.37851286801078
"2005",-6.37532644545012
"2006",-6.36738148421516
"2007",-6.38537939989314
"2008",-6.37525834555747
"2009",-6.36560220252243
"2010",-6.38050865830153
"2011",-6.38689733510364
"2012",-6.40725077521116
"2013",-6.38785149591966
"2014",-6.39407298386296
"2015",-6.4102644607663
"2016",-6.41809778001033
"2017",-6.47414014380318
"2018",-6.52279903943782
"2019",-6.4844616391951
"2020",-6.48590781512466
"2021",-6.49085460790573
"2022",-6.48729154273411
"2023",-6.50802568631853
"2024",-6.44832726595856
"2025",-6.4770153037696
"2026",-6.44850434062358
"2027",-6.46125353304031
"2028",-6.45595382997326
"2029",-6.49346875661148
"2030",-6.47842473448884
"2031",-6.47309171911468
"2032",-6.46589174409966
"2033",-6.48183160903248
"2034",-6.45751893289269
"2035",-6.49792923853812
"2036",-6.50179931379217
"2037",-6.51608645338294
"2038",-6.63429121077898
"2039",-6.57602928386276
"2040",-6.60637366587749
"2041",-6.60839215599488
"2042",-6.60498160291144
"2043",-6.59656587758695
"2044",-6.57329305820791
"2045",-6.56285085498488
"2046",-6.56791954640892
"2047",-6.54301829716396
"2048",-6.5773243262865
"2049",-6.61211287716038
"2050",-6.55464491688109
"2051",-6.58735488570897
"2052",-6.60765381022831
"2053",-6.61862682346808
"2054",-6.54765924410254
"2055",-6.59166109004515
"2056",-6.57889222204546
"2057",-6.60379945795429
"2058",-6.596982070549
"2059",-6.72557066677296
"2060",-6.7047202711315
"2061",-6.73122166003458
"2062",-6.72329410549343
"2063",-6.70557038648412
"2064",-6.71849945228909
"2065",-6.70295552756265
"2066",-6.65551943722316
"2067",-6.6814924187118
"2068",-6.68737383183318
"2069",-6.66934711397216
"2070",-6.70099943144953
"2071",-6.68612235783648
"2072",-6.68286656289688
"2073",-6.71221728982319
"2074",-6.66873747378689
"2075",-6.71432317134915
"2076",-6.72351811614753
"2077",-6.68651922263388
"2078",-6.74202823253075
"2079",-6.73949572758261
"2080",-4.01605031547195
"2081",-4.006510895396
"2082",-3.99827262892571
"2083",-3.99124772235099
"2084",-3.98535706041136
"2085",-3.98052909900613
"2086",-3.97669892905984
"2087",-3.97380748074515
"2088",-3.97180084354383
"2089",-3.97062968248274
"2090",-3.97024873466801
"2091",-3.97061637321781
"2092",-3.97169422804784
"2093",-3.97344685484084
"2094",-3.9758414450347
"2095",-3.97884757087724
"2096",-3.98243696057953
"2097",-3.98658329940163
"2098",-3.9912620531628
"2099",-3.99645031120914
"2100",-4.00212664631984
"2101",-4.02200444714604
"2102",-4.01200302388187
"2103",-4.00564441820587
"2104",-3.99638639515521
"2105",-3.99103491187254
"2106",-3.98622394805311
"2107",-3.98190950350838
"2108",-3.97950334586272
"2109",-3.97731262552295
"2110",-3.97642047927039
"2111",-3.97587439224543
"2112",-3.97632832154172
"2113",-3.97709208471627
"2114",-3.97918973266975
"2115",-3.98170657804247
"2116",-3.9837392968234
"2117",-3.98797467094376
"2118",-3.99179393389244
"2119",-3.99682000925001
"2120",-4.001677181845
"2121",-4.00682799522924
"2122",-4.0390904690755
"2123",-4.02863612065293
"2124",-4.02142531625341
"2125",-4.01582469758409
"2126",-4.00739794844664
"2127",-4.00303672117388
"2128",-3.99845089309117
"2129",-3.99631576219554
"2130",-3.99346056391793
"2131",-3.99293687670678
"2132",-3.99375404089211
"2133",-3.99368598383393
"2134",-3.99438312873175
"2135",-3.99703942316394
"2136",-3.99710211253888
"2137",-4.00167999704334
"2138",-4.00508440352719
"2139",-4.01038423023908
"2140",-4.01254687512592
"2141",-4.01731181317222
"2142",-4.0247146013452
"2143",-4.06548059061324
"2144",-4.0592451231039
"2145",-4.04865219483702
"2146",-4.04399094200131
"2147",-4.03513978673323
"2148",-4.03277352486475
"2149",-4.02710042291647
"2150",-4.02563825066124
"2151",-4.02242440343352
"2152",-4.02418382168068
"2153",-4.01939255958315
"2154",-4.02008211440254
"2155",-4.0241528885411
"2156",-4.01969414194504
"2157",-4.02382126451515
"2158",-4.02647116619483
"2159",-4.02997762047991
"2160",-4.03665799896831
"2161",-4.04191204147148
"2162",-4.04872134190915
"2163",-4.05312787388768
"2164",-4.1031188118818
"2165",-4.09247338007836
"2166",-4.08637806453472
"2167",-4.07829525392616
"2168",-4.0753240594205
"2169",-4.07011175104613
"2170",-4.06842317762246
"2171",-4.06876022707251
"2172",-4.06104771256531
"2173",-4.05890364198174
"2174",-4.05978914839924
"2175",-4.05830890417497
"2176",-4.0616390379542
"2177",-4.06122189055083
"2178",-4.06946129756294
"2179",-4.06778570149628
"2180",-4.07982453203447
"2181",-4.0710170583672
"2182",-4.08241115036428
"2183",-4.08814166764039
"2184",-4.08552520493699
"2185",-4.14972716097147
"2186",-4.14880322442806
"2187",-4.12953220345694
"2188",-4.13946038925779
"2189",-4.12515745814257
"2190",-4.12355735584929
"2191",-4.122838828689
"2192",-4.11407180247721
"2193",-4.12171399410324
"2194",-4.10944171616869
"2195",-4.11137165269565
"2196",-4.10351373525425
"2197",-4.11190060556249
"2198",-4.11368106353774
"2199",-4.1139743551181
"2200",-4.12323201047662
"2201",-4.11951138726853
"2202",-4.12988254018613
"2203",-4.14108469812723
"2204",-4.14805122112141
"2205",-4.14021762044213
"2206",-4.227179457635
"2207",-4.20204520927234
"2208",-4.1963931886577
"2209",-4.18967995336177
"2210",-4.18293141099905
"2211",-4.18107152682118
"2212",-4.18783408267322
"2213",-4.17818139711617
"2214",-4.16668244521937
"2215",-4.16605908457394
"2216",-4.17599060298684
"2217",-4.16274117429161
"2218",-4.17498037410249
"2219",-4.16456531393093
"2220",-4.17252971887316
"2221",-4.18241301310135
"2222",-4.18144377632302
"2223",-4.18842598478189
"2224",-4.19680023709076
"2225",-4.19774891214371
"2226",-4.2112044993665
"2227",-4.29294295917275
"2228",-4.29084419542599
"2229",-4.27518674530318
"2230",-4.26849907671967
"2231",-4.25948191914846
"2232",-4.24612548874224
"2233",-4.25741576060019
"2234",-4.23928868096937
"2235",-4.24710373311545
"2236",-4.24464484056235
"2237",-4.26777451611713
"2238",-4.2513155177102
"2239",-4.24631380548176
"2240",-4.25383129183454
"2241",-4.26605070352589
"2242",-4.25237939034523
"2243",-4.26662178995078
